window,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,-1880.8624999999793,0.7684068207743749,False,False
2018Q3->2019Q2,-1656.530357142843,0.8014296784026314,False,False
2018Q4->2019Q3,-1823.0785714285585,0.8254380190442329,False,False
2019Q1->2019Q4,-915.9607142856929,0.9146434610818681,False,False
2019Q2->2020Q1,-102.60357142856031,0.9925424934325981,False,False
2019Q3->2020Q2,-883.9303571428346,0.945772070503617,False,False
2019Q4->2020Q3,-688.1053571428574,0.961881304083402,False,False
2020Q1->2020Q4,364.144642857131,1.0187323019104608,True,False
2020Q2->2021Q1,1101.2482142857132,1.0601383212887467,True,False
2020Q3->2021Q2,1700.8250000000112,1.0983425140550231,True,False
2020Q4->2021Q3,1592.0303571428994,1.1021118815730038,True,False
2021Q1->2021Q4,589.1214285714764,1.038992041750615,True,False
2021Q2->2022Q1,-693.866071428541,0.9555299067142636,False,False
2021Q3->2022Q2,-635.5857142857058,0.9608470280953008,False,False
2021Q4->2022Q3,-305.4696428571266,0.9813102971617204,False,False
2022Q1->2022Q4,-1009.8160714285617,0.94201864764007,False,False
2022Q2->2023Q1,-749.1285714285425,0.9560426295709924,False,False
2022Q3->2023Q2,-1255.8249999999648,0.9278286973448414,False,False
2022Q4->2023Q3,-509.5339285714133,0.9678134550020744,False,False
2023Q1->2023Q4,419.8446428571596,1.0275887131674095,True,False
2023Q2->2024Q1,2139.9196428571454,1.1466716978841234,True,False
2023Q3->2024Q2,2188.1053571428665,1.1321392329849065,True,False
2023Q4->2024Q3,-128.69285714285297,0.9936527989053662,False,False
2024Q1->2024Q4,-197.53392857139056,0.9911512473638305,False,False
2024Q2->2025Q1,-3339.5535714285115,0.8650955429266923,False,False
2024Q3->2025Q2,-4772.141071428525,0.8210242714324268,False,False
2024Q4->2025Q3,-4632.701785714231,0.8298823864529821,False,False
2025Q1->2025Q4,-2239.271428571419,0.9308206390602847,False,False
2025Q2->2026Q1,-5669.267857142869,0.887914363875294,False,False
2025Q3->2026Q2,-2401.037500000051,0.9576469315672334,False,False
