window,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,-1718.5785714285753,0.7928374223950763,False,False
2018Q3->2019Q2,-1474.9803571428458,0.81039747278961,False,False
2018Q4->2019Q3,-1967.598214285692,0.766570980658011,False,False
2019Q1->2019Q4,-2388.171428571401,0.7440884206256139,False,False
2019Q2->2020Q1,-1668.526785714253,0.8579482397211944,False,False
2019Q3->2020Q2,-2504.3178571428243,0.8301935362008613,False,False
2019Q4->2020Q3,-264.58035714283756,0.9843580624414884,False,False
2020Q1->2020Q4,566.2089285714399,1.0306209147423318,True,False
2020Q2->2021Q1,176.78571428572087,1.0093911748758189,True,False
2020Q3->2021Q2,1113.258928571427,1.0624574591994023,True,False
2020Q4->2021Q3,-1485.3499999999824,0.9113890257795484,False,False
2021Q1->2021Q4,-1690.0196428571364,0.8934015612479989,False,False
2021Q2->2022Q1,-1985.157142857121,0.8776750414558131,False,False
2021Q3->2022Q2,-2104.339285714261,0.8746973045082106,False,False
2021Q4->2022Q3,-1311.0339285714272,0.9248698231658075,False,False
2022Q1->2022Q4,-1667.7874999999835,0.9059716723304163,False,False
2022Q2->2023Q1,-2952.7928571428465,0.8331871570683645,False,False
2022Q3->2023Q2,-2983.3642857143,0.8328965751221451,False,False
2022Q4->2023Q3,-2525.989285714298,0.8424422622222041,False,False
2023Q1->2023Q4,-2539.2803571428753,0.8446764884054351,False,False
2023Q2->2024Q1,-1795.067857142903,0.8826577185469882,False,False
2023Q3->2024Q2,-1195.4678571428556,0.9245394503545104,False,False
2023Q4->2024Q3,-2735.723214285683,0.8574097277148996,False,False
2024Q1->2024Q4,-2250.307142857133,0.8918435969763604,False,False
2024Q2->2025Q1,-146.89285714280527,0.9933341015404522,False,False
2024Q3->2025Q2,1391.8875000000085,1.0575095111739143,True,False
2024Q4->2025Q3,3460.9374999999927,1.1446645223661707,True,False
2025Q1->2025Q4,5472.26071428572,1.204376459145396,True,True
2025Q2->2026Q1,2194.574999999988,1.0568699180483303,True,False
2025Q3->2026Q2,-1004.8714285713615,0.977462426764543,False,False
