quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,155,-195.84285714286221,2466.414285714292,2662.2571428571514,0.9264372873716175,-1.2635023041474982
2018Q3,163,-304.1964285714464,2477.3499999999894,2781.546428571433,0.8906376591644113,-1.8662357581070332
2018Q4,162,20.103571428557018,2689.5642857142807,2669.4607142857208,1.0075309485998332,0.12409611992936431
2019Q1,158,-930.7892857143001,1694.6714285714268,2625.4607142857258,0.6454758280519438,-5.89107142857152
2019Q2,138,-328.7464285714343,2136.321428571419,2465.067857142853,0.866637980119351,-2.3822204968944516
2019Q3,137,229.03214285714438,4170.0999999999985,3941.067857142852,1.0581142348112695,1.6717674661105428
2019Q4,139,-254.76785714286035,2641.3571428571427,2896.1250000000005,0.9120314706226914,-1.8328622816033118
2020Q1,148,728.0821428571463,7112.864285714285,6384.782142857139,1.1140339837079132,4.919473938223962
2020Q2,128,-805.0571428571357,5186.550000000002,5991.607142857139,0.8656358596846789,-6.289508928571372
2020Q3,136,-3180.860714285727,4729.149999999994,7910.010714285722,0.5978689752542312,-23.38868172268917
2020Q4,135,-682.3428571428573,4565.600000000007,5247.942857142863,0.8699789849628156,-5.054391534391535
2021Q1,136,-1076.810714285707,5148.964285714281,6225.774999999989,0.8270398923369846,-7.9177258403360815
2021Q2,148,-780.1107142857097,4327.214285714287,5107.324999999997,0.847256496446631,-5.271018339768309
2021Q3,170,-233.72500000002344,4788.499999999984,5022.225000000009,0.9534618620233015,-1.3748529411766084
2021Q4,159,787.982142857135,5183.121428571426,4395.139285714291,1.1792849080843346,4.955862533692673
2022Q1,151,14.225000000002979,6215.242857142853,6201.017857142851,1.00229397823514,0.09420529801326476
2022Q2,169,-1311.1892857142952,5307.24285714285,6618.4321428571475,0.8018882331324677,-7.75851648351654
2022Q3,184,-524.4107142857284,5631.5571428571375,6155.9678571428685,0.9148126295563339,-2.8500582298137416
2022Q4,162,-888.299999999993,4908.221428571437,5796.521428571434,0.8467529170820438,-5.48333333333329
2023Q1,147,-1357.782142857141,4891.7071428571435,6249.489285714286,0.7827371036604707,-9.236613216715245
2023Q2,134,-507.74642857142595,4486.021428571432,4993.767857142858,0.8983239823923396,-3.789152452025567
2023Q3,151,-1070.5535714285595,2974.778571428582,4045.33214285714,0.7353607729543694,-7.089758751182513
2023Q4,148,467.1821428571357,5030.985714285707,4563.803571428572,1.1023668384375485,3.156636100386052
2024Q1,148,382.9571428571412,4921.27857142857,4538.321428571428,1.0843829924531565,2.5875482625482515
2024Q2,148,-862.364285714301,6944.507142857144,7806.871428571444,0.8895377881390187,-5.826785714285817
2024Q3,175,-2135.264285714238,6547.935714285734,8683.199999999975,0.7540924675564024,-12.20151020408136
2024Q4,169,-1597.0964285714358,7276.714285714271,8873.81071428571,0.8200213549743273,-9.450274725274769
2025Q1,169,-451.3749999999848,8403.435714285728,8854.810714285717,0.9490248843747984,-2.6708579881655905
2025Q2,178,-298.9107142856978,16380.099999999993,16679.010714285694,0.9820786304771852,-1.6792736757623472
2025Q3,175,-3624.3892857142964,8550.485714285705,12174.875000000004,0.7023058318287213,-20.71079591836741
2025Q4,153,-3929.314285714312,16149.914285714269,20079.22857142858,0.8043094996535143,-25.681792717087006
2026Q1,132,-7941.27857142855,25268.62857142853,33209.907142857075,0.7608762187359326,-60.16120129870114
2026Q2,164,-4866.0714285714585,21778.44285714286,26644.51428571432,0.8173706085841301,-29.671167247386943
