quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,113,-799.5339285714217,1474.1160714285704,2273.649999999992,0.6483478422046383,-7.075521491782493
2018Q3,107,-222.80000000000183,1615.4500000000023,1838.2500000000045,0.8787977696178422,-2.0822429906542226
2018Q4,114,13.291071428586946,2052.330357142858,2039.0392857142708,1.0065183008104384,0.11658834586479777
2019Q1,106,-434.6124999999909,1332.405357142858,1767.0178571428492,0.7540418178327124,-4.100117924528216
2019Q2,106,-289.2678571428581,1728.1107142857188,2017.3785714285773,0.8566120106361507,-2.728942048517529
2019Q3,108,-1065.826785714285,2450.34107142857,3516.1678571428542,0.6968782979034605,-9.868766534391527
2019Q4,110,-923.8357142857167,1666.2678571428446,2590.1035714285604,0.6433209372487841,-8.398506493506515
2020Q1,105,363.59821428573173,5228.676785714299,4865.078571428567,1.0747363498754279,3.462840136054588
2020Q2,99,-1802.98928571429,3463.582142857136,5266.571428571427,0.6576540715021961,-18.21201298701303
2020Q3,106,683.9571428571442,5338.221428571437,4654.264285714293,1.1469527944419635,6.452425876010794
2020Q4,111,-1379.9464285714366,3416.271428571423,4796.217857142859,0.7122844562791648,-12.431949806949879
2021Q1,103,3.2625000000196707,4447.737499999998,4444.4749999999785,1.0007340574533594,0.031674757281744376
2021Q2,112,-940.3232142857117,2929.2339285714315,3869.5571428571416,0.7569946173242427,-8.395742984693856
2021Q3,110,-851.5660714285668,2689.551785714277,3541.1178571428422,0.7595205509156215,-7.741509740259699
2021Q4,104,-619.1517857142777,2816.5267857142862,3435.6785714285625,0.8197876277300202,-5.953382554944978
2022Q1,95,586.642857142868,4363.135714285723,3776.492857142854,1.1553406505279875,6.175187969924926
2022Q2,109,-310.28392857142666,3934.1053571428492,4244.3892857142755,0.926895506588951,-2.84664154652685
2022Q3,117,1237.9928571428472,4952.3714285714295,3714.3785714285805,1.3332974367948465,10.581135531135446
2022Q4,101,-254.15357142857408,3451.7857142857106,3705.9392857142834,0.9314199311337106,-2.5163719943423177
2023Q1,108,-158.8285714285645,4107.382142857139,4266.210714285704,0.96277057509215,-1.4706349206348563
2023Q2,124,-1415.3071428571516,3235.9892857142936,4651.296428571445,0.6957177069680258,-11.413767281106061
2023Q3,111,861.2249999999967,3505.5285714285787,2644.30357142858,1.3256906692958568,7.7587837837837546
2023Q4,113,409.4107142857169,3935.8464285714354,3526.435714285716,1.1160975975337313,3.623103666245282
2024Q1,109,953.9107142857022,4417.278571428569,3463.3678571428663,1.2754286444965275,8.751474442988094
2024Q2,119,-3076.785714285733,3973.689285714273,7050.475000000009,0.5636058968671286,-25.855342136854897
2024Q3,120,-1441.5982142857263,4965.333928571443,6406.932142857169,0.7749939936709168,-12.013318452381052
2024Q4,110,-123.38214285713686,5693.671428571436,5817.053571428572,0.9787895811269218,-1.1216558441557896
2025Q1,109,1674.8053571428466,7307.4696428571415,5632.664285714295,1.2973380397249183,15.365186762778409
2025Q2,91,1161.4321428571282,10017.514285714262,8856.082142857136,1.1311451411721465,12.762990580847562
2025Q3,111,1662.6803571428397,8124.326785714262,6461.646428571421,1.2573152795533624,14.97910231660216
2025Q4,94,1414.3035714286302,13817.135714285747,12402.832142857122,1.1140306951782084,15.045782674772662
2026Q1,93,1174.6946428570848,22418.56607142849,21243.8714285714,1.055295695363568,12.631125192011664
2026Q2,107,1035.6303571427795,17506.78035714283,16471.150000000052,1.0628754128972644,9.678788384511959
