window,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,-2125.214285714285,0.7320618888137435,False,False
2018Q3->2019Q2,-3117.9607142857376,0.6575201832774955,False,False
2018Q4->2019Q3,-2868.4196428571577,0.7322179045408996,False,False
2019Q1->2019Q4,-2214.453571428588,0.7922028348757741,False,False
2019Q2->2020Q1,-2225.537500000005,0.8381976560165157,False,False
2019Q3->2020Q2,-785.371428571427,0.9448042657820788,False,False
2019Q4->2020Q3,-3189.798214285713,0.8132238243774641,False,False
2020Q1->2020Q4,-3984.23571428572,0.7962596855938485,False,False
2020Q2->2021Q1,-4468.892857142864,0.7654851243137436,False,False
2020Q3->2021Q2,-4664.353571428586,0.7552972411383193,False,False
2020Q4->2021Q3,-2616.0571428571525,0.8367069599552004,False,False
2021Q1->2021Q4,-2287.207142857133,0.8409483424471719,False,False
2021Q2->2022Q1,-1043.810714285699,0.9257381918523859,False,False
2021Q3->2022Q2,-1479.0232142856976,0.8959304655940408,False,False
2021Q4->2022Q3,-1278.185714285703,0.9123200548777513,False,False
2022Q1->2022Q4,-1725.7571428571423,0.8915839169452916,False,False
2022Q2->2023Q1,-2476.9071428571456,0.843809940767796,False,False
2022Q3->2023Q2,-885.1107142857093,0.9429438576086298,False,False
2022Q4->2023Q3,-692.1017857142673,0.9508868640415532,False,False
2023Q1->2023Q4,-948.1803571428367,0.9358394231673178,False,False
2023Q2->2024Q1,654.0232142857315,1.0478293676310748,True,False
2023Q3->2024Q2,-678.349999999992,0.959164473190574,False,False
2023Q4->2024Q3,-2418.012500000003,0.883047866969882,False,False
2024Q1->2024Q4,-1397.4321428571238,0.9359327695317948,False,False
2024Q2->2025Q1,-3344.303571428559,0.8662058766797408,False,False
2024Q3->2025Q2,-6613.857142857115,0.8065137015878091,False,False
2024Q4->2025Q3,-6237.90892857142,0.8266520937595372,False,False
2025Q1->2025Q4,-9154.726785714316,0.8011787302516581,False,False
2025Q2->2026Q1,-8365.70714285714,0.8854585147393318,False,False
2025Q3->2026Q2,-4651.4464285714785,0.9391616702804072,False,False
