quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,77,-447.86428571428934,1454.9785714285674,1902.842857142857,0.7646341188747643,-5.81641929499077
2018Q3,79,-480.40000000000236,1375.2428571428495,1855.6428571428519,0.741113976673465,-6.081012658227878
2018Q4,77,99.01428571428694,1931.1428571428517,1832.128571428565,1.0540433063805572,1.285899814471259
2019Q1,71,-291.64285714285785,1302.6571428571444,1594.3000000000027,0.8170715316170998,-4.107645875251519
2019Q2,75,198.449999999998,2023.9357142857175,1825.4857142857197,1.1087107932135463,2.6459999999999733
2019Q3,74,-789.999999999997,2226.542857142854,3016.5428571428506,0.7381107985489543,-10.675675675675636
2019Q4,82,-709.4928571428522,1776.6785714285625,2486.171428571414,0.7146243219637775,-8.652351916376247
2020Q1,75,1822.5571428571564,5297.900000000003,3475.3428571428467,1.5244251337997539,24.300761904762084
2020Q2,73,-1437.60714285714,3326.007142857141,4763.614285714281,0.6982108423076118,-19.693248532289587
2020Q3,76,804.7499999999966,5005.892857142858,4201.1428571428605,1.1915550190424367,10.588815789473639
2020Q4,74,-949.5785714285707,3167.492857142859,4117.071428571429,0.7693558181092666,-12.832142857142848
2021Q1,80,-846.6214285714328,3918.6785714285716,4765.300000000004,0.822336174307718,-10.58276785714291
2021Q2,82,-1003.3214285714278,2843.807142857145,3847.1285714285727,0.7392025221036844,-12.235627177700339
2021Q3,85,-1156.6499999999903,2439.97857142857,3596.6285714285586,0.6784071590854948,-13.607647058823416
2021Q4,75,-1156.0571428571254,2278.8142857142893,3434.871428571414,0.6634351046618544,-15.414095238095006
2022Q1,71,-334.43571428571846,3753.29285714286,4087.7285714285777,0.9181854400452917,-4.7103621730382885
2022Q2,76,-547.3357142857194,3542.9071428571337,4090.242857142852,0.866185032673574,-7.201785714285782
2022Q3,78,1187.4785714285626,4418.321428571436,3230.842857142872,1.3675445151419978,15.224084249084136
2022Q4,71,-506.67142857143716,3116.1571428571374,3622.828571428573,0.8601447960946046,-7.1362173038230585
2023Q1,73,314.50714285714804,4121.650000000002,3807.1428571428532,1.0826097560975627,4.308317025440384
2023Q2,96,-1394.11428571429,3273.9285714285743,4668.042857142863,0.7013492959729221,-14.522023809523853
2023Q3,74,632.8285714285637,2959.4285714285706,2326.6000000000063,1.2719971509621606,8.551737451737347
2023Q4,78,1609.3357142857308,4524.692857142879,2915.357142857146,1.552020090652952,20.632509157509368
2024Q1,72,1190.9642857142805,4187.978571428594,2997.014285714312,1.3973835865218194,16.54117063492056
2024Q2,94,-3188.2714285714646,4288.885714285703,7477.15714285717,0.5735984455513041,-33.91778115501558
2024Q3,76,-1234.8357142857035,4146.021428571432,5380.857142857135,0.7705131949238058,-16.24783834586452
2024Q4,79,25.67142857142028,5593.914285714281,5568.242857142859,1.0046103284698673,0.3249547920432947
2025Q1,77,925.0785714285839,6364.892857142862,5439.8142857142775,1.170057013500989,12.01400742115044
2025Q2,69,2212.5857142857367,11136.485714285716,8923.899999999981,1.2479393218531964,32.066459627329515
2025Q3,81,2256.4071428571574,8367.407142857133,6110.999999999975,1.3692369731397753,27.856878306878485
2025Q4,76,554.2357142857752,13905.992857142906,13351.757142857137,1.0415103202039795,7.292575187970726
2026Q1,64,-2533.814285714337,18547.52857142852,21081.34285714286,0.8798077379185633,-39.59084821428652
2026Q2,64,3145.457142857158,15637.67142857142,12492.214285714268,1.2517934027479984,49.147767857143094
