quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,108,-453.664285714288,1692.9428571428557,2146.607142857143,0.7886598452707754,-4.200595238095259
2018Q3,102,-218.65714285713602,1646.2571428571423,1864.9142857142783,0.882752175511708,-2.1436974789915295
2018Q4,116,-787.7214285714299,1556.4857142857054,2344.207142857134,0.663971065453137,-6.7907019704433615
2019Q1,120,-179.20714285713206,1845.0857142857121,2024.2928571428442,0.9114717308689855,-1.493392857142767
2019Q2,126,-208.54285714286152,2283.599999999997,2492.142857142857,0.9163198624247625,-1.6551020408163613
2019Q3,114,-573.1714285714203,3311.650000000015,3884.821428571433,0.8524587451160682,-5.027819548872108
2019Q4,116,368.742857142862,2735.457142857138,2366.714285714275,1.1558037061628572,3.17881773399019
2020Q1,98,-652.4714285714263,4654.900000000001,5307.371428571425,0.8770631682080994,-6.657871720116595
2020Q2,106,-834.7249999999883,4280.271428571435,5114.996428571423,0.836808292702343,-7.874764150943286
2020Q3,107,263.4678571428417,5577.271428571422,5313.803571428582,1.049581783293508,2.462316421895717
2020Q4,112,987.0321428571398,5451.314285714289,4464.282142857151,1.2210953768763002,8.81278698979589
2021Q1,99,742.8107142857202,4992.814285714294,4250.003571428573,1.1747788447236613,7.503138528138588
2021Q2,107,-86.07499999997783,3754.135714285724,3840.2107142857,0.977585865358957,-0.8044392523362415
2021Q3,126,-259.7749999999861,4056.857142857153,4316.632142857139,0.939819982013097,-2.061706349206239
2021Q4,119,-78.60714285713875,3958.5714285714307,4037.178571428568,0.9805291885245191,-0.6605642256902416
2022Q1,118,148.724999999997,4860.007142857141,4711.282142857143,1.0315678398130925,1.2603813559321781
2022Q2,116,-303.39285714285415,4509.950000000003,4813.342857142857,0.9369683676921896,-2.6154556650246046
2022Q3,116,-224.42857142856013,4000.8285714285835,4225.257142857142,0.9468840442509024,-1.9347290640393116
2022Q4,118,-182.38214285713372,4237.771428571434,4420.153571428567,0.9587385053686746,-1.545611380145201
2023Q1,116,1083.9035714285696,5287.921428571422,4204.017857142853,1.257825634490814,9.343996305418704
2023Q2,119,-1131.3285714285653,3812.6214285714304,4943.949999999995,0.7711690912269408,-9.506962785113995
2023Q3,114,-8.971428571423928,3014.9357142857198,3023.9071428571415,0.9970331666458034,-0.07869674185459587
2023Q4,112,-317.97499999999064,3614.7071428571494,3932.682142857138,0.919145512286692,-2.8390624999999163
2024Q1,116,827.789285714299,4740.95714285715,3913.1678571428497,1.2115394268618724,7.136114532019819
2024Q2,116,-1001.5035714285486,5772.085714285732,6773.589285714281,0.8521458079041266,-8.633651477832316
2024Q3,112,-1944.9035714285706,4402.928571428588,6347.832142857158,0.6936113735116554,-17.365210459183665
2024Q4,117,-1105.1249999999748,5491.607142857143,6596.732142857119,0.8324738709913219,-9.445512820512604
2025Q1,101,-1742.246428571437,4381.407142857141,6123.6535714285765,0.715489060860608,-17.24996463932116
2025Q2,80,-192.5428571428763,7970.799999999974,8163.342857142849,0.976413724069619,-2.4067857142859537
2025Q3,100,-1989.1535714285742,4969.307142857151,6958.460714285725,0.7141388515214522,-19.89153571428574
2025Q4,86,3282.432142857144,14198.385714285712,10915.953571428578,1.3007004492441754,38.16781561461795
2026Q1,91,-4769.478571428565,20130.442857142858,24899.92142857142,0.808454071427076,-52.41185243328094
2026Q2,92,-130.04642857145865,14647.085714285728,14777.132142857188,0.991199481244788,-1.4135481366462896
