id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter
94,2513,2018-04-20 10:30:00,2522,2018-04-20 15:00:00,SELL,1342.09,1344.343214285714,1344.343214285714,1336.4569642857143,0.1,-23.232142857141934,-225.32142857141935,-1.0,SL,2018Q2,2018,9,2018-04-20 10:30:00,2018Q2
95,2524,2018-04-20 16:00:00,2560,2018-04-23 11:00:00,SELL,1339.26,1331.3394642857143,1342.4282142857141,1331.3394642857143,0.1,78.50535714285733,792.0535714285734,2.4243410168744814,TP,2018Q2,2018,36,2018-04-20 16:00:00,2018Q2
96,2561,2018-04-23 11:30:00,2568,2018-04-23 15:00:00,SELL,1331.01,1325.8885714285716,1333.0585714285714,1325.8885714285716,0.1,50.51428571428396,512.1428571428396,2.384356035063953,TP,2018Q2,2018,7,2018-04-23 11:30:00,2018Q2
97,2569,2018-04-23 15:30:00,2594,2018-04-24 05:00:00,SELL,1325.14,1327.9653571428573,1327.9653571428573,1318.0766071428573,0.1,-28.953571428572285,-282.53571428572286,-1.0,SL,2018Q2,2018,25,2018-04-23 15:30:00,2018Q2
98,2604,2018-04-24 10:00:00,2607,2018-04-24 11:30:00,SELL,1324.71,1327.4142857142858,1327.4142857142858,1317.9492857142857,0.1,-27.742857142857883,-270.42857142857883,-1.0,SL,2018Q2,2018,3,2018-04-24 10:00:00,2018Q2
99,2612,2018-04-24 14:00:00,2617,2018-04-24 16:30:00,SELL,1325.94,1328.1771428571428,1328.1771428571428,1320.347142857143,0.1,-23.071428571427713,-223.71428571427714,-1.0,SL,2018Q2,2018,5,2018-04-24 14:00:00,2018Q2
100,2651,2018-04-25 10:30:00,2696,2018-04-26 10:00:00,SELL,1323.91,1325.9317857142858,1325.9317857142858,1318.8555357142857,0.1,-20.9178571428567,-202.178571428567,-1.0,SL,2018Q2,2018,45,2018-04-25 10:30:00,2018Q2
101,2711,2018-04-26 17:30:00,2755,2018-04-27 16:30:00,SELL,1319.1,1322.8982142857142,1322.8982142857142,1309.6044642857141,0.1,-38.682142857142665,-379.8214285714266,-1.0,SL,2018Q2,2018,44,2018-04-26 17:30:00,2018Q2
102,2766,2018-04-27 22:00:00,2779,2018-04-30 05:30:00,BUY,1325.17,1322.2235714285714,1322.2235714285714,1332.5360714285714,0.1,-30.164285714286688,-294.6428571428669,-1.0,SL,2018Q2,2018,13,2018-04-27 22:00:00,2018Q2
103,2792,2018-04-30 12:00:00,2800,2018-04-30 16:00:00,SELL,1317.13,1312.0969642857144,1319.1432142857145,1312.0969642857144,0.1,49.63035714285688,503.30357142856883,2.3823932796158216,TP,2018Q2,2018,8,2018-04-30 12:00:00,2018Q2
104,2801,2018-04-30 16:30:00,2802,2018-04-30 17:00:00,SELL,1312.14,1314.744642857143,1314.744642857143,1305.628392857143,0.1,-26.74642857142835,-260.4642857142835,-1.0,SL,2018Q2,2018,1,2018-04-30 16:30:00,2018Q2
105,2824,2018-05-01 05:00:00,2843,2018-05-01 14:30:00,SELL,1312.54,1307.7828571428572,1314.442857142857,1307.7828571428572,0.1,46.87142857142753,475.7142857142753,2.375814627081822,TP,2018Q2,2018,19,2018-05-01 05:00:00,2018Q2
106,2844,2018-05-01 15:00:00,2845,2018-05-01 15:30:00,SELL,1308.37,1310.242857142857,1310.242857142857,1303.6878571428572,0.1,-19.428571428571285,-187.28571428571286,-1.0,SL,2018Q2,2018,1,2018-05-01 15:00:00,2018Q2
107,2846,2018-05-01 16:00:00,2849,2018-05-01 17:30:00,SELL,1307.92,1302.434285714286,1310.1142857142856,1302.434285714286,0.1,54.157142857140386,548.5714285714039,2.3917981072555636,TP,2018Q2,2018,3,2018-05-01 16:00:00,2018Q2
108,2850,2018-05-01 18:00:00,2851,2018-05-01 18:30:00,SELL,1303.05,1305.9867857142856,1305.9867857142856,1295.7080357142859,0.1,-30.067857142856337,-293.6785714285634,-1.0,SL,2018Q2,2018,1,2018-05-01 18:00:00,2018Q2
109,2852,2018-05-01 19:00:00,2869,2018-05-02 04:30:00,SELL,1305.84,1308.972857142857,1308.972857142857,1298.0078571428573,0.1,-32.0285714285712,-313.28571428571195,-1.0,SL,2018Q2,2018,17,2018-05-01 19:00:00,2018Q2
110,2894,2018-05-02 17:00:00,2902,2018-05-02 21:00:00,SELL,1304.98,1307.4260714285715,1307.4260714285715,1298.8648214285713,0.1,-25.160714285714857,-244.60714285714857,-1.0,SL,2018Q2,2018,8,2018-05-02 17:00:00,2018Q2
111,2906,2018-05-02 23:00:00,2913,2018-05-03 03:30:00,SELL,1304.47,1308.3121428571428,1308.3121428571428,1294.8646428571428,0.1,-39.1214285714279,-384.21428571427896,-1.0,SL,2018Q2,2018,7,2018-05-02 23:00:00,2018Q2
112,2931,2018-05-03 12:30:00,2972,2018-05-04 10:00:00,BUY,1312.87,1310.5771428571427,1310.5771428571427,1318.6021428571428,0.1,-23.628571428572013,-229.28571428572013,-1.0,SL,2018Q2,2018,41,2018-05-03 12:30:00,2018Q2
113,3005,2018-05-07 03:30:00,3014,2018-05-07 08:00:00,BUY,1317.06,1315.2375,1315.2375,1321.61625,0.1,-18.92499999999991,-182.2499999999991,-1.0,SL,2018Q2,2018,9,2018-05-07 03:30:00,2018Q2
114,3069,2018-05-08 12:30:00,3074,2018-05-08 15:00:00,SELL,1309.81,1311.9764285714284,1311.9764285714284,1304.3939285714287,0.1,-22.364285714284687,-216.64285714284688,-1.0,SL,2018Q2,2018,5,2018-05-08 12:30:00,2018Q2
115,3076,2018-05-08 16:00:00,3082,2018-05-08 19:00:00,SELL,1309.84,1312.4307142857142,1312.4307142857142,1303.363214285714,0.1,-26.607142857142843,-259.07142857142844,-1.0,SL,2018Q2,2018,6,2018-05-08 16:00:00,2018Q2
116,3110,2018-05-09 10:00:00,3119,2018-05-09 14:30:00,SELL,1308.09,1310.3014285714285,1310.3014285714285,1302.5614285714285,0.1,-22.814285714285415,-221.14285714285415,-1.0,SL,2018Q2,2018,9,2018-05-09 10:00:00,2018Q2
117,3126,2018-05-09 18:00:00,3128,2018-05-09 19:00:00,BUY,1315.71,1312.4207142857142,1312.4207142857142,1323.9332142857145,0.1,-33.59285714285825,-328.9285714285825,-1.0,SL,2018Q2,2018,2,2018-05-09 18:00:00,2018Q2
118,3152,2018-05-10 08:00:00,3153,2018-05-10 08:30:00,BUY,1315.38,1313.522142857143,1313.522142857143,1320.024642857143,0.1,-19.278571428570284,-185.78571428570285,-1.0,SL,2018Q2,2018,1,2018-05-10 08:00:00,2018Q2
119,3163,2018-05-10 13:30:00,3167,2018-05-10 15:30:00,BUY,1316.38,1322.0451785714288,1314.1139285714287,1322.0451785714288,0.1,55.951785714286686,566.5178571428669,2.395123069867041,TP,2018Q2,2018,4,2018-05-10 13:30:00,2018Q2
120,3168,2018-05-10 16:00:00,3169,2018-05-10 16:30:00,BUY,1322.17,1319.3039285714287,1319.3039285714287,1329.3351785714285,0.1,-29.36071428571331,-286.6071428571331,-1.0,SL,2018Q2,2018,1,2018-05-10 16:00:00,2018Q2
121,3174,2018-05-10 19:00:00,3269,2018-05-14 20:30:00,BUY,1319.38,1316.0725,1316.0725,1327.64875,0.1,-33.775000000001185,-330.7500000000118,-1.0,SL,2018Q2,2018,95,2018-05-10 19:00:00,2018Q2
122,3270,2018-05-14 21:00:00,3297,2018-05-15 11:30:00,SELL,1315.36,1309.871607142857,1317.555357142857,1309.871607142857,0.1,54.183928571427984,548.8392857142799,2.3918492826738125,TP,2018Q2,2018,27,2018-05-14 21:00:00,2018Q2
123,3298,2018-05-15 12:00:00,3305,2018-05-15 15:30:00,SELL,1309.73,1305.5005357142857,1311.4217857142858,1305.5005357142857,0.1,41.59464285714357,422.9464285714357,2.3609365497668784,TP,2018Q2,2018,7,2018-05-15 12:00:00,2018Q2
124,3306,2018-05-15 16:00:00,3314,2018-05-15 20:00:00,SELL,1297.46,1290.3135714285715,1300.3185714285714,1290.3135714285715,0.1,70.76428571428487,714.6428571428487,2.416341463414633,TP,2018Q2,2018,8,2018-05-15 16:00:00,2018Q2
125,3315,2018-05-15 20:30:00,3337,2018-05-16 08:30:00,SELL,1290.74,1294.982857142857,1294.982857142857,1280.1328571428571,0.1,-43.1285714285702,-424.28571428570194,-1.0,SL,2018Q2,2018,22,2018-05-15 20:30:00,2018Q2
126,3344,2018-05-16 12:00:00,3349,2018-05-16 14:30:00,SELL,1292.99,1288.0453571428573,1294.9678571428572,1288.0453571428573,0.1,48.74642857142753,494.4642857142753,2.380362748517559,TP,2018Q2,2018,5,2018-05-16 12:00:00,2018Q2
127,3350,2018-05-16 15:00:00,3352,2018-05-16 16:00:00,SELL,1288.59,1291.3639285714285,1291.3639285714285,1281.6551785714285,0.1,-28.439285714285415,-277.39285714285415,-1.0,SL,2018Q2,2018,2,2018-05-16 15:00:00,2018Q2
128,3353,2018-05-16 16:30:00,3376,2018-05-17 05:00:00,SELL,1291.1,1294.4171428571428,1294.4171428571428,1282.8071428571427,0.1,-33.87142857142926,-331.7142857142926,-1.0,SL,2018Q2,2018,23,2018-05-16 16:30:00,2018Q2
129,3382,2018-05-17 08:00:00,3392,2018-05-17 13:00:00,SELL,1291.58,1287.0585714285714,1293.3885714285714,1287.0585714285714,0.1,44.51428571428487,452.1428571428487,2.36958174904937,TP,2018Q2,2018,10,2018-05-17 08:00:00,2018Q2
130,3393,2018-05-17 13:30:00,3394,2018-05-17 14:00:00,SELL,1286.18,1288.8982142857142,1288.8982142857142,1279.3844642857146,0.1,-27.882142857141115,-271.82142857141116,-1.0,SL,2018Q2,2018,1,2018-05-17 13:30:00,2018Q2
131,3395,2018-05-17 14:30:00,3405,2018-05-17 19:30:00,SELL,1288.85,1291.7932142857142,1291.7932142857142,1281.4919642857144,0.1,-30.13214285714248,-294.3214285714248,-1.0,SL,2018Q2,2018,10,2018-05-17 14:30:00,2018Q2
132,3438,2018-05-18 13:00:00,3441,2018-05-18 14:30:00,SELL,1286.26,1287.9839285714286,1287.9839285714286,1281.9501785714288,0.1,-17.93928571428587,-172.3928571428587,-1.0,SL,2018Q2,2018,3,2018-05-18 13:00:00,2018Q2
133,3452,2018-05-18 20:00:00,3460,2018-05-21 01:00:00,BUY,1292.73,1290.0910714285715,1290.0910714285715,1299.3273214285714,0.1,-27.089285714285506,-263.89285714285506,-1.0,SL,2018Q2,2018,8,2018-05-18 20:00:00,2018Q2
134,3477,2018-05-21 09:30:00,3489,2018-05-21 15:30:00,SELL,1284.32,1286.2442857142858,1286.2442857142858,1279.5092857142856,0.1,-19.942857142858156,-192.42857142858156,-1.0,SL,2018Q2,2018,12,2018-05-21 09:30:00,2018Q2
135,3502,2018-05-21 22:00:00,3519,2018-05-22 07:30:00,BUY,1292.14,1289.1678571428572,1289.1678571428572,1299.5703571428573,0.1,-30.421428571428986,-297.2142857142899,-1.0,SL,2018Q2,2018,17,2018-05-21 22:00:00,2018Q2
136,3526,2018-05-22 11:00:00,3552,2018-05-23 01:00:00,BUY,1292.71,1290.7267857142858,1290.7267857142858,1297.668035714286,0.1,-20.532142857142116,-198.32142857142117,-1.0,SL,2018Q2,2018,26,2018-05-22 11:00:00,2018Q2
137,3556,2018-05-23 03:00:00,3559,2018-05-23 04:30:00,BUY,1293.6,1291.9746428571427,1291.9746428571427,1297.6633928571428,0.1,-16.95357142857183,-162.5357142857183,-1.0,SL,2018Q2,2018,3,2018-05-23 03:00:00,2018Q2
138,3575,2018-05-23 12:30:00,3581,2018-05-23 15:30:00,BUY,1294.21,1292.097142857143,1292.097142857143,1299.4921428571429,0.1,-21.828571428571376,-211.28571428571377,-1.0,SL,2018Q2,2018,6,2018-05-23 12:30:00,2018Q2
139,3617,2018-05-24 10:30:00,3629,2018-05-24 16:30:00,BUY,1297.0,1302.0598214285712,1294.9760714285715,1302.0598214285712,0.1,49.8982142857124,505.982142857124,2.382995053726705,TP,2018Q2,2018,12,2018-05-24 10:30:00,2018Q2
140,3630,2018-05-24 17:00:00,3650,2018-05-25 04:00:00,BUY,1304.77,1302.192142857143,1302.192142857143,1311.2146428571427,0.1,-26.478571428570557,-257.7857142857056,-1.0,SL,2018Q2,2018,20,2018-05-24 17:00:00,2018Q2
141,3662,2018-05-25 10:00:00,3673,2018-05-25 15:30:00,BUY,1303.44,1306.9141071428573,1302.0503571428571,1306.9141071428573,0.1,34.04107142857292,347.4107142857292,2.3321507218008386,TP,2018Q2,2018,11,2018-05-25 10:00:00,2018Q2
142,3674,2018-05-25 16:00:00,3674,2018-05-25 16:00:00,BUY,1307.58,1305.0814285714284,1305.0814285714284,1313.8264285714286,0.1,-25.685714285714948,-249.85714285714948,-1.0,SL,2018Q2,2018,0,2018-05-25 16:00:00,2018Q2
143,3675,2018-05-25 16:30:00,3686,2018-05-25 22:00:00,BUY,1304.96,1302.2032142857142,1302.2032142857142,1311.8519642857143,0.1,-28.267857142857974,-275.67857142857974,-1.0,SL,2018Q2,2018,11,2018-05-25 16:30:00,2018Q2
144,3728,2018-05-29 01:00:00,3732,2018-05-29 03:00:00,SELL,1297.7,1299.3200000000002,1299.3200000000002,1293.65,0.1,-16.90000000000118,-162.00000000001182,-1.0,SL,2018Q2,2018,4,2018-05-29 01:00:00,2018Q2
145,3742,2018-05-29 08:00:00,3744,2018-05-29 09:00:00,SELL,1297.81,1299.6860714285715,1299.6860714285715,1293.1198214285712,0.1,-19.460714285715493,-187.60714285715494,-1.0,SL,2018Q2,2018,2,2018-05-29 08:00:00,2018Q2
146,3746,2018-05-29 10:00:00,3748,2018-05-29 11:00:00,SELL,1296.71,1298.9053571428572,1298.9053571428572,1291.221607142857,0.1,-22.653571428571194,-219.53571428571195,-1.0,SL,2018Q2,2018,2,2018-05-29 10:00:00,2018Q2
147,3759,2018-05-29 16:30:00,3761,2018-05-29 17:30:00,SELL,1296.31,1300.9471428571428,1300.9471428571428,1284.7171428571428,0.1,-47.071428571428626,-463.71428571428623,-1.0,SL,2018Q2,2018,2,2018-05-29 16:30:00,2018Q2
148,3837,2018-05-31 09:30:00,3842,2018-05-31 12:00:00,BUY,1305.95,1303.9678571428572,1303.9678571428572,1310.9053571428572,0.1,-20.521428571428896,-198.21428571428896,-1.0,SL,2018Q2,2018,5,2018-05-31 09:30:00,2018Q2
149,3843,2018-05-31 12:30:00,3849,2018-05-31 15:30:00,BUY,1304.02,1302.0710714285715,1302.0710714285715,1308.8923214285714,0.1,-20.18928571428496,-194.8928571428496,-1.0,SL,2018Q2,2018,6,2018-05-31 12:30:00,2018Q2
150,3853,2018-05-31 17:30:00,3855,2018-05-31 18:30:00,BUY,1304.63,1301.5882142857145,1301.5882142857145,1312.2344642857145,0.1,-31.11785714285652,-304.1785714285652,-1.0,SL,2018Q2,2018,2,2018-05-31 17:30:00,2018Q2
151,3893,2018-06-01 14:30:00,3895,2018-06-01 15:30:00,SELL,1295.79,1290.9926785714285,1297.7089285714285,1290.9926785714285,0.1,47.27321428571422,479.7321428571422,2.376818100197576,TP,2018Q2,2018,2,2018-06-01 14:30:00,2018Q2
152,3896,2018-06-01 16:00:00,3896,2018-06-01 16:00:00,SELL,1292.4,1295.115,1295.115,1285.6125000000002,0.1,-27.84999999999918,-271.4999999999918,-1.0,SL,2018Q2,2018,0,2018-06-01 16:00:00,2018Q2
153,3909,2018-06-01 22:30:00,3939,2018-06-04 14:30:00,SELL,1292.45,1295.8485714285714,1295.8485714285714,1283.9535714285714,0.1,-34.68571428571359,-339.85714285713584,-1.0,SL,2018Q2,2018,30,2018-06-01 22:30:00,2018Q2
154,3954,2018-06-04 22:00:00,3992,2018-06-05 18:00:00,SELL,1292.49,1294.5128571428572,1294.5128571428572,1287.432857142857,0.1,-20.928571428572194,-202.28571428572195,-1.0,SL,2018Q2,2018,38,2018-06-04 22:00:00,2018Q2
155,3995,2018-06-05 19:30:00,3999,2018-06-05 21:30:00,BUY,1300.25,1297.3335714285713,1297.3335714285713,1307.5410714285715,0.1,-29.86428571428696,-291.6428571428696,-1.0,SL,2018Q2,2018,4,2018-06-05 19:30:00,2018Q2
156,4020,2018-06-06 09:00:00,4021,2018-06-06 09:30:00,BUY,1298.84,1297.6775,1297.6775,1301.74625,0.1,-12.32499999999909,-116.2499999999909,-1.0,SL,2018Q2,2018,1,2018-06-06 09:00:00,2018Q2
157,4035,2018-06-06 16:30:00,4042,2018-06-06 20:00:00,BUY,1299.05,1296.83,1296.83,1304.6,0.1,-22.900000000000272,-222.00000000000273,-1.0,SL,2018Q2,2018,7,2018-06-06 16:30:00,2018Q2
158,4078,2018-06-07 15:00:00,4080,2018-06-07 16:00:00,BUY,1299.86,1298.170357142857,1298.170357142857,1304.0841071428572,0.1,-17.596428571428714,-168.96428571428714,-1.0,SL,2018Q2,2018,2,2018-06-07 15:00:00,2018Q2
159,4111,2018-06-08 08:30:00,4111,2018-06-08 08:30:00,SELL,1294.82,1296.4271428571428,1296.4271428571428,1290.8021428571428,0.1,-16.771428571428896,-160.71428571428896,-1.0,SL,2018Q2,2018,0,2018-06-08 08:30:00,2018Q2
160,4177,2018-06-11 18:30:00,4180,2018-06-11 20:00:00,BUY,1301.55,1299.294642857143,1299.294642857143,1307.1883928571428,0.1,-23.25357142857065,-225.5357142857065,-1.0,SL,2018Q2,2018,3,2018-06-11 18:30:00,2018Q2
161,4185,2018-06-11 22:30:00,4190,2018-06-12 02:00:00,BUY,1300.31,1298.4778571428571,1298.4778571428571,1304.890357142857,0.1,-19.021428571427986,-183.21428571427987,-1.0,SL,2018Q2,2018,5,2018-06-11 22:30:00,2018Q2
162,4217,2018-06-12 15:30:00,4217,2018-06-12 15:30:00,SELL,1293.78,1295.807142857143,1295.807142857143,1288.712142857143,0.1,-20.971428571429623,-202.71428571429624,-1.0,SL,2018Q2,2018,0,2018-06-12 15:30:00,2018Q2
163,4247,2018-06-13 07:30:00,4249,2018-06-13 08:30:00,SELL,1294.92,1295.8928571428573,1295.8928571428573,1292.4878571428571,0.1,-10.42857142857265,-97.2857142857265,-1.0,SL,2018Q2,2018,2,2018-06-13 07:30:00,2018Q2
164,4251,2018-06-13 09:30:00,4254,2018-06-13 11:00:00,SELL,1294.8,1292.2875,1295.805,1292.2875,0.1,24.425000000000455,251.25000000000455,2.272093023255626,TP,2018Q2,2018,3,2018-06-13 09:30:00,2018Q2
165,4255,2018-06-13 11:30:00,4255,2018-06-13 11:30:00,SELL,1293.33,1294.610357142857,1294.610357142857,1290.129107142857,0.1,-13.503571428571558,-128.03571428571558,-1.0,SL,2018Q2,2018,0,2018-06-13 11:30:00,2018Q2
166,4278,2018-06-13 23:00:00,4308,2018-06-14 15:00:00,BUY,1300.23,1307.8505357142858,1297.1817857142858,1307.8505357142858,0.1,75.50535714285779,762.0535714285779,2.4214293895315904,TP,2018Q2,2018,30,2018-06-13 23:00:00,2018Q2
167,4309,2018-06-14 15:30:00,4310,2018-06-14 16:00:00,BUY,1308.34,1305.7171428571428,1305.7171428571428,1314.8971428571429,0.1,-26.928571428571285,-262.28571428571286,-1.0,SL,2018Q2,2018,1,2018-06-14 15:30:00,2018Q2
168,4314,2018-06-14 18:00:00,4316,2018-06-14 19:00:00,BUY,1307.18,1303.6089285714288,1303.6089285714288,1316.1076785714286,0.1,-36.41071428571259,-357.10714285712584,-1.0,SL,2018Q2,2018,2,2018-06-14 18:00:00,2018Q2
169,4355,2018-06-15 15:30:00,4357,2018-06-15 16:30:00,SELL,1294.48,1287.1514285714286,1297.4114285714286,1287.1514285714286,0.1,72.58571428571422,732.8571428571422,2.4183722037125177,TP,2018Q2,2018,2,2018-06-15 15:30:00,2018Q2
170,4358,2018-06-15 17:00:00,4444,2018-06-19 14:00:00,SELL,1283.75,1273.9705357142857,1287.6617857142858,1273.9705357142857,0.1,97.09464285714311,977.9464285714312,2.4384698179208617,TP,2018Q2,2018,86,2018-06-15 17:00:00,2018Q2
171,4445,2018-06-19 14:30:00,4448,2018-06-19 16:00:00,SELL,1273.24,1276.0096428571428,1276.0096428571428,1266.315892857143,0.1,-28.396428571427986,-276.96428571427987,-1.0,SL,2018Q2,2018,3,2018-06-19 14:30:00,2018Q2
172,4449,2018-06-19 16:30:00,4519,2018-06-21 05:30:00,SELL,1274.95,1266.892857142857,1278.172857142857,1266.892857142857,0.1,79.87142857142935,805.7142857142935,2.425596529284266,TP,2018Q2,2018,70,2018-06-19 16:30:00,2018Q2
173,4520,2018-06-21 06:00:00,4538,2018-06-21 15:00:00,SELL,1266.54,1261.7132142857142,1268.4707142857142,1261.7132142857142,0.1,47.567857142857335,482.6785714285734,2.3775437343806867,TP,2018Q2,2018,18,2018-06-21 06:00:00,2018Q2
174,4539,2018-06-21 15:30:00,4539,2018-06-21 15:30:00,SELL,1263.9,1266.5067857142858,1266.5067857142858,1257.3830357142858,0.1,-26.767857142857064,-260.67857142857065,-1.0,SL,2018Q2,2018,0,2018-06-21 15:30:00,2018Q2
