quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,113,-298.7589285714118,1427.598214285715,1726.3571428571267,0.8269425710621124,-2.6438843236408123
2018Q3,130,-311.1892857142934,1684.1857142857027,1995.3749999999957,0.8440447105359676,-2.3937637362637956
2018Q4,124,-570.8125000000038,1427.3803571428512,1998.1928571428543,0.7143356318387666,-4.603326612903256
2019Q1,135,-944.4535714285756,1267.3571428571422,2211.810714285716,0.5729952995848578,-6.995952380952412
2019Q2,150,-1291.5053571428648,1607.1874999999998,2898.6928571428634,0.554452499525647,-8.610035714285765
2019Q3,130,-61.648214285713664,3541.423214285719,3603.071428571432,0.9828900937692052,-0.47421703296702816
2019Q4,114,83.1535714285659,2026.3821428571357,1943.2285714285701,1.0427914516342434,0.7294172932330342
2020Q1,123,-955.5374999999922,4354.1375,5309.674999999991,0.8200384204306304,-7.768597560975546
2020Q2,90,148.66071428571286,3521.528571428573,3372.8678571428577,1.0440754635468124,1.6517857142856984
2020Q3,119,-2466.075,3986.3392857142953,6452.414285714297,0.6178058489734743,-20.72331932773109
2020Q4,118,-711.2839285714408,3709.219642857144,4420.503571428583,0.8390943662688701,-6.027829903147803
2021Q1,107,-1440.1946428571362,3369.923214285713,4810.117857142849,0.700590570620115,-13.459763017356412
2021Q2,117,-46.80000000000909,3331.467857142856,3378.2678571428637,0.9861467468007145,-0.40000000000007774
2021Q3,131,-417.77857142856607,2993.9607142857208,3411.739285714284,0.8775467477313124,-3.1891494002180614
2021Q4,103,-382.43392857142175,2397.719642857142,2780.153571428562,0.8624414375875974,-3.7129507628293372
2022Q1,118,-196.79821428570216,4288.862500000005,4485.6607142857065,0.9561272626663562,-1.667781476997476
2022Q2,100,-482.0125000000076,3052.308928571427,3534.3214285714316,0.8636195066743452,-4.820125000000076
2022Q3,136,-216.94107142857126,3560.7803571428576,3777.7214285714267,0.9425735656981444,-1.5951549369747886
2022Q4,125,-830.0053571428612,3290.1982142857164,4120.203571428575,0.79855234268071,-6.640042857142889
2023Q1,116,-947.9482142857055,3478.094642857147,4426.042857142853,0.7858248903406155,-8.171967364531945
2023Q2,116,1109.7839285714288,4298.7946428571495,3189.0107142857187,1.348002571330339,9.567102832512317
2023Q3,122,-23.93214285712942,2332.800000000006,2356.7321428571336,0.9898452003000587,-0.19616510538630672
2023Q4,145,-1086.0839285714305,3720.369642857131,4806.45357142856,0.7740363217014024,-7.490233990147797
2024Q1,125,654.2553571428627,3976.1517857142926,3321.896428571427,1.196952364774427,5.234042857142902
2024Q2,138,-222.58928571429462,5904.089285714273,6126.678571428566,0.9636688487703066,-1.6129658385093812
2024Q3,140,-1763.5946428571406,4656.608928571422,6420.203571428563,0.7253054948747175,-12.597104591836718
2024Q4,140,-65.50357142855137,5877.682142857157,5943.185714285706,0.9889783737918373,-0.4678826530610812
2025Q1,140,-1292.6160714285725,5213.208928571438,6505.825000000009,0.801314042196252,-9.232971938775517
2025Q2,160,-3492.1428571428505,11821.203571428563,15313.34642857142,0.7719542966371303,-21.825892857142815
2025Q3,140,-1387.6464285714455,6834.907142857127,8222.553571428574,0.8312389920579916,-9.911760204081753
2025Q4,132,-2982.321428571447,13020.960714285684,16003.282142857135,0.8136431388293324,-22.593344155844296
2026Q1,145,-503.5964285713969,32993.703571428574,33497.29999999995,0.9849660590981548,-3.473078817733772
2026Q2,138,222.1178571428104,18954.835714285677,18732.717857142874,1.0118572146784408,1.6095496894406551
