quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,147,-883.1196428571347,2208.291071428577,3091.4107142857097,0.714331182596945,-6.007616618075747
2018Q3,153,-759.0857142857111,2222.1142857142913,2981.2000000000007,0.7453757834812461,-4.961344537815105
2018Q4,150,-844.4857142857109,2123.6142857142854,2968.0999999999954,0.7154793590897506,-5.629904761904739
2019Q1,136,-26.23750000000011,2311.1625000000054,2337.4000000000046,0.9887749208522293,-0.19292279411764787
2019Q2,159,41.98035714285322,3075.7482142857193,3033.7678571428646,1.0138376959344513,0.2640274034141712
2019Q3,141,-877.8785714285607,4175.1714285714315,5053.049999999991,0.8262675866202469,-6.226089159067806
2019Q4,126,-351.00892857140514,2592.64107142857,2943.6499999999733,0.8807572474406242,-2.785785147392104
2020Q1,144,2658.9660714285765,8425.048214285705,5766.082142857131,1.4611391245479275,18.46504216269845
2020Q2,107,832.7678571428595,5656.957142857145,4824.189285714285,1.1726233793538967,7.782877169559435
2020Q3,145,1100.45892857141,8851.258928571422,7750.800000000015,1.1419800444562374,7.589371921182138
2020Q4,141,296.34285714286693,6130.571428571442,5834.228571428575,1.0507938373539425,2.1017223910841625
2021Q1,127,-203.55535714286225,5789.108928571418,5992.6642857142815,0.9660325779256294,-1.6027980877390728
2021Q2,137,-475.5035714285516,4477.4214285714415,4952.924999999993,0.9039954024281506,-3.4708289885295738
2021Q3,134,-1335.0428571428495,3550.035714285725,4885.078571428575,0.7267100543784223,-9.96300639658843
2021Q4,124,-1294.2517857142884,3346.6982142857137,4640.950000000003,0.7211235230471589,-10.43751440092168
2022Q1,138,693.2696428571453,6686.594642857142,5993.324999999999,1.1156736273866583,5.023693064182212
2022Q2,116,-1107.7250000000126,4108.746428571423,5216.471428571435,0.7876486020928193,-9.549353448275971
2022Q3,133,-255.4589285714249,5016.42321428572,5271.882142857146,0.9515431260318392,-1.9207438238453
2022Q4,144,-259.24285714286094,5135.16785714286,5394.410714285723,0.9519423212518239,-1.8002976190476454
2023Q1,143,-476.1267857142477,5801.455357142868,6277.582142857117,0.9241544316140881,-3.329557942057676
2023Q2,132,-1012.9285714285921,4469.557142857145,5482.485714285738,0.8152428252044139,-7.673701298701456
2023Q3,129,193.82857142856872,3688.207142857148,3494.378571428577,1.0554686813310357,1.502547065337742
2023Q4,147,1046.9803571428452,6171.030357142846,5124.05,1.2043267253720875,7.1223153547132325
2024Q1,151,-24.705357142879848,5443.969642857125,5468.675000000003,0.9954823870237529,-0.16361163670781356
2024Q2,144,-716.0410714285854,7805.026785714301,8521.06785714289,0.9159681528849275,-4.972507440476288
2024Q3,130,46.992857142849516,6765.774999999999,6718.782142857148,1.00699425225341,0.36148351648345783
2024Q4,165,-385.7785714285891,8509.453571428565,8895.232142857156,0.9566308596298557,-2.338051948052055
2025Q1,147,-173.88749999999152,7894.058928571439,8067.946428571431,0.9784471176724481,-1.1829081632652485
2025Q2,155,1750.016071428594,17147.53035714285,15397.514285714258,1.1136557524127286,11.290426267281251
2025Q3,139,790.8339285714744,10069.212500000023,9278.378571428551,1.0852340656811237,5.689452723535787
2025Q4,149,3324.0142857143046,22635.349999999995,19311.335714285688,1.172127621563502,22.30882070949198
2026Q1,147,8120.253571428564,41637.92142857137,33517.66785714279,1.2422678572398977,55.23982021379975
2026Q2,176,-172.65178571432307,27876.05535714286,28048.707142857176,0.993844572413446,-0.9809760551950174
