datetime,year,direction,entry_price,exit_price,sl_price,tp_price,lot,net_pnl_usd,balance_after
2014-04-24 15:00:00,2014,SELL,1277.655,1268.8492857142858,1281.2071428571428,1268.8492857142858,0.06,50.61428571428522,842.0357142857167
2014-05-01 13:00:00,2014,SELL,1281.975,1286.4664285714284,1286.4164285714285,1270.797857142857,0.05,-24.307142857142573,817.7285714285741
2014-05-12 06:00:00,2014,SELL,1287.375,1291.4389285714285,1291.3889285714286,1277.3378571428573,0.05,-22.169642857142527,795.5589285714316
2014-05-14 17:00:00,2014,BUY,1307.425,1302.8617857142858,1302.9117857142858,1318.7935714285713,0.04,-19.732857142856556,775.826071428575
2014-05-21 15:00:00,2014,SELL,1290.405,1292.955,1292.905,1284.405,0.08,-23.359999999999637,752.4660714285753
2014-05-27 15:00:00,2014,SELL,1288.375,1278.675,1292.2625,1278.675,0.05,46.650000000000226,799.1160714285755
2014-05-30 22:00:00,2014,SELL,1246.345,1250.9360714285715,1250.8860714285715,1234.9021428571427,0.04,-19.84428571428587,779.2717857142896
2014-06-12 14:00:00,2014,BUY,1265.345,1262.795,1262.845,1271.345,0.08,-23.359999999999637,755.91178571429
2014-06-16 16:00:00,2014,BUY,1278.455,1274.9107142857142,1274.9607142857142,1287.1064285714285,0.05,-19.571428571428534,736.3403571428614
2014-06-19 16:00:00,2014,BUY,1277.435,1288.9635714285712,1272.8617857142856,1288.9635714285712,0.04,44.634285714284964,780.9746428571464
2014-06-26 00:00:00,2014,BUY,1324.175,1318.4814285714285,1318.5314285714285,1338.5578571428573,0.03,-18.190714285714293,762.783928571432
2014-07-02 23:00:00,2014,BUY,1329.575,1325.4585714285715,1325.5085714285715,1339.7521428571429,0.05,-22.432142857142573,740.3517857142895
2014-07-24 16:00:00,2014,SELL,1303.795,1293.4921428571429,1307.9085714285716,1293.4921428571429,0.04,39.73142857142877,780.0832142857182
2014-08-01 15:00:00,2014,SELL,1281.885,1287.075,1287.025,1268.8449999999998,0.04,-22.24000000000022,757.843214285718
2014-08-12 20:00:00,2014,BUY,1311.425,1308.4689285714287,1308.5189285714287,1318.5078571428571,0.07,-23.28249999999875,734.5607142857192
2014-08-21 06:00:00,2014,SELL,1294.915,1287.6035714285715,1297.9067857142857,1287.6035714285715,0.06,41.648571428570705,776.2092857142899
2014-09-02 09:00:00,2014,SELL,1283.405,1277.405,1285.905,1277.405,0.08,45.04,821.2492857142898
2014-09-05 15:00:00,2014,SELL,1266.245,1271.6374999999998,1271.5874999999999,1252.6650000000002,0.04,-23.04999999999971,798.1992857142901
2014-09-09 19:00:00,2014,SELL,1259.445,1249.919285714286,1263.2671428571427,1249.919285714286,0.05,45.77857142857001,843.9778571428601
2014-09-18 01:00:00,2014,SELL,1230.855,1218.9178571428572,1235.5814285714287,1218.9178571428572,0.04,46.26857142857127,890.2464285714314
2014-10-03 17:00:00,2014,SELL,1202.165,1191.070714285714,1206.5753571428572,1191.070714285714,0.05,53.62142857142944,943.8678571428608
2014-10-15 04:00:00,2014,BUY,1229.985,1224.7960714285714,1224.8460714285713,1243.0221428571429,0.05,-27.794642857142527,916.0732142857182
2014-10-17 17:00:00,2014,BUY,1239.825,1232.8617857142858,1232.9117857142858,1257.5935714285715,0.03,-21.99964285714269,894.0735714285755
2014-10-28 03:00:00,2014,SELL,1225.195,1228.1296428571427,1228.0796428571427,1218.1692857142855,0.08,-26.4371428571421,867.6364285714334
2014-11-05 07:00:00,2014,SELL,1163.515,1153.2778571428573,1167.6039285714287,1153.2778571428573,0.05,49.335714285713856,916.9721428571472
2014-11-14 16:00:00,2014,SELL,1153.895,1158.7539285714286,1158.7039285714286,1141.7378571428571,0.05,-26.14464285714289,890.8275000000043
2014-11-18 12:00:00,2014,BUY,1192.905,1203.1421428571427,1188.8160714285714,1203.1421428571427,0.05,49.335714285713856,940.1632142857181
2014-12-18 04:00:00,2014,SELL,1187.485,1195.5732142857141,1195.5232142857142,1166.7164285714284,0.03,-25.37464285714269,914.7885714285754
2014-12-22 19:00:00,2014,SELL,1189.055,1177.1607142857144,1193.7653571428573,1177.1607142857144,0.05,57.621428571428076,972.4100000000035
2015-01-14 21:00:00,2015,BUY,1239.585,1232.4150000000002,1232.4650000000001,1257.905,0.04,-30.159999999999382,969.8400000000006
2015-01-20 10:00:00,2015,BUY,1279.985,1289.6450000000002,1276.1124999999997,1289.6450000000002,0.06,55.74000000000186,1025.5800000000024
2015-01-28 09:00:00,2015,BUY,1294.405,1287.745,1287.7949999999998,1311.365,0.04,-28.120000000000328,997.4600000000021
2015-02-03 20:00:00,2015,SELL,1258.335,1266.327857142857,1266.277857142857,1237.8207142857143,0.03,-25.088571428571058,972.371428571431
2015-02-19 02:00:00,2015,SELL,1207.525,1214.5825,1214.5325,1189.505,0.03,-22.282499999999672,950.0889285714313
2015-02-24 12:00:00,2015,SELL,1194.625,1198.2860714285714,1198.2360714285714,1185.662142857143,0.07,-28.21749999999983,921.8714285714315
2015-03-11 16:00:00,2015,SELL,1158.195,1150.0978571428573,1161.4814285714283,1150.0978571428573,0.07,54.0899999999987,975.9614285714301
2015-03-17 01:00:00,2015,SELL,1150.405,1155.5596428571428,1155.5096428571428,1137.459285714286,0.05,-27.62321428571395,948.3382142857162
2015-03-23 21:00:00,2015,BUY,1178.055,1190.8778571428572,1172.9964285714286,1190.8778571428572,0.05,62.26428571428587,1010.602500000002
2015-03-26 10:00:00,2015,BUY,1197.435,1208.2549999999999,1193.1274999999998,1208.2549999999999,0.06,62.69999999999962,1073.3025000000016
2015-04-06 01:00:00,2015,BUY,1199.075,1213.2092857142861,1193.5246428571427,1213.2092857142861,0.05,68.8214285714304,1142.123928571432
2015-04-27 03:00:00,2015,SELL,1175.725,1181.0189285714284,1180.9689285714285,1162.407857142857,0.05,-28.319642857142618,1113.8042857142896
2015-05-07 14:00:00,2015,SELL,1182.535,1185.987142857143,1185.937142857143,1174.1292857142857,0.08,-30.577142857143336,1083.2271428571462
2015-05-27 12:00:00,2015,SELL,1194.125,1184.8335714285715,1197.8592857142858,1184.8335714285715,0.07,62.44999999999929,1145.6771428571456
2015-05-28 17:00:00,2015,SELL,1181.675,1185.8996428571427,1185.8496428571427,1171.2092857142857,0.07,-32.162499999999085,1113.5146428571466
2015-06-15 14:00:00,2015,SELL,1173.865,1178.2675,1178.2175,1162.9249999999997,0.06,-28.634999999999508,1084.879642857147
2015-06-30 18:00:00,2015,SELL,1170.805,1174.3846428571428,1174.3346428571429,1162.0592857142856,0.08,-31.597142857141954,1053.282500000005
2015-07-02 15:00:00,2015,SELL,1160.835,1163.6603571428573,1163.6103571428573,1154.1007142857143,0.09,-28.758214285715056,1024.52428571429
2015-07-06 19:00:00,2015,SELL,1164.405,1168.9917857142857,1168.9417857142857,1152.9735714285712,0.06,-29.740714285714347,994.7835714285757
2015-07-14 16:00:00,2015,SELL,1155.065,1159.3057142857142,1159.2557142857142,1144.5564285714288,0.06,-27.664285714284887,967.1192857142908
2015-07-15 19:00:00,2015,SELL,1145.125,1148.8792857142855,1148.8292857142856,1135.9135714285715,0.07,-28.869999999998612,938.2492857142921
2015-07-17 17:00:00,2015,SELL,1139.275,1133.0035714285714,1141.876785714286,1133.0035714285714,0.09,53.11285714285843,991.3621428571505
2015-07-24 05:00:00,2015,SELL,1092.445,1077.3792857142857,1098.3446428571428,1077.3792857142857,0.04,58.78285714285678,1050.1450000000073
2015-07-29 17:00:00,2015,SELL,1091.825,1095.3017857142856,1095.2517857142857,1083.3535714285715,0.08,-30.77428571428478,1019.3707142857224
2015-08-19 15:00:00,2015,BUY,1122.995,1120.1910714285714,1120.2410714285713,1129.6721428571427,0.09,-28.565357142856627,990.8053571428658
2015-09-09 16:00:00,2015,SELL,1119.505,1113.505,1122.005,1113.505,0.1,56.3,1047.1053571428658
2015-10-02 15:00:00,2015,SELL,1115.275,1120.1253571428572,1120.0753571428572,1103.1407142857145,0.05,-26.101785714285462,1021.0035714285804
2015-10-07 08:00:00,2015,BUY,1143.705,1151.5621428571428,1140.5085714285715,1151.5621428571428,0.08,59.897142857143116,1080.9007142857236
2015-10-12 09:00:00,2015,BUY,1152.645,1165.602142857143,1147.5360714285714,1165.602142857143,0.05,62.93571428571513,1143.8364285714388
2015-10-14 20:00:00,2015,BUY,1165.935,1179.4750000000001,1160.6074999999998,1179.4750000000001,0.05,65.85000000000096,1209.6864285714398
2015-10-23 13:00:00,2015,BUY,1174.255,1170.904642857143,1170.954642857143,1182.389285714286,0.09,-33.48321428571383,1176.203214285726
2015-11-04 19:00:00,2015,SELL,1121.045,1110.722142857143,1125.1660714285715,1110.722142857143,0.07,69.67000000000023,1245.8732142857264
2015-11-10 18:00:00,2015,SELL,1088.105,1091.4671428571428,1091.4171428571428,1079.9392857142857,0.09,-33.58928571428494,1212.2839285714415
2015-11-27 15:00:00,2015,SELL,1070.985,1060.9164285714285,1075.0107142857141,1060.9164285714285,0.08,77.58857142857146,1289.872500000013
2015-12-03 15:00:00,2015,SELL,1053.525,1057.4175,1057.3675,1043.9450000000002,0.08,-34.09999999999942,1255.7725000000135
2016-01-06 15:00:00,2016,BUY,1088.665,1084.3707142857143,1084.4207142857142,1099.3164285714286,0.06,-27.985714285714238,972.0142857142857
2016-01-19 11:00:00,2016,BUY,1092.845,1089.5589285714286,1089.6089285714286,1100.8078571428573,0.08,-29.248571428571232,942.7657142857145
2016-02-04 15:00:00,2016,BUY,1137.635,1150.8064285714286,1132.4457142857143,1150.8064285714286,0.05,64.0071428571429,1006.7728571428573
2016-02-18 20:00:00,2016,BUY,1218.265,1230.7850000000003,1213.32,1230.7850000000003,0.05,60.750000000001044,1067.5228571428584
2016-02-24 19:00:00,2016,BUY,1249.175,1241.4135714285715,1241.4635714285714,1269.0721428571428,0.03,-24.394285714285488,1043.128571428573
2016-03-04 15:00:00,2016,BUY,1260.405,1253.409642857143,1253.4596428571429,1278.2592857142859,0.04,-29.461428571428296,1013.6671428571447
2016-03-11 17:00:00,2016,BUY,1269.925,1260.4042857142856,1260.4542857142856,1294.5135714285714,0.03,-29.672142857143044,983.9950000000016
2016-03-28 09:00:00,2016,SELL,1210.535,1215.7957142857142,1215.7457142857143,1197.3064285714288,0.05,-28.15357142857065,955.8414285714309
2016-04-06 18:00:00,2016,SELL,1219.685,1223.8667857142857,1223.8167857142857,1209.3335714285713,0.06,-27.31071428571451,928.5307142857164
2016-04-21 16:00:00,2016,BUY,1258.385,1252.1739285714286,1252.2239285714286,1274.147857142857,0.04,-26.324285714285434,902.2064285714309
2016-04-29 05:00:00,2016,BUY,1258.355,1276.6835714285714,1251.2317857142857,1276.6835714285714,0.03,53.87571428571427,956.0821428571452
2016-05-06 21:00:00,2016,BUY,1294.865,1287.202142857143,1287.2521428571429,1314.4992857142856,0.03,-24.098571428571276,931.9835714285739
2016-05-23 04:00:00,2016,SELL,1249.625,1254.3596428571427,1254.3096428571428,1237.7992857142858,0.05,-25.523214285713586,906.4603571428603
2016-05-25 16:00:00,2016,SELL,1230.585,1218.782142857143,1235.2610714285715,1218.782142857143,0.05,57.16428571428482,963.6246428571451
2016-05-27 21:00:00,2016,SELL,1219.965,1206.8707142857143,1225.125357142857,1206.8707142857143,0.05,63.621428571428304,1027.2460714285735
2016-06-01 20:00:00,2016,SELL,1207.715,1212.6542857142856,1212.6042857142857,1195.3435714285713,0.05,-26.546428571428443,1000.699642857145
2016-06-14 18:00:00,2016,BUY,1285.765,1281.522142857143,1281.572142857143,1296.2792857142858,0.06,-27.677142857142115,973.0225000000029
2016-06-16 09:00:00,2016,BUY,1291.415,1306.875,1285.3674999999998,1306.875,0.04,60.36000000000015,1033.3825000000031
2016-06-24 01:00:00,2016,SELL,1249.455,1257.290357142857,1257.240357142857,1229.3607142857143,0.03,-24.616071428570976,1008.7664285714321
2016-07-11 09:00:00,2016,BUY,1372.685,1361.5496428571428,1361.5996428571427,1401.5792857142858,0.02,-23.010714285714347,985.7557142857178
2016-07-14 16:00:00,2016,SELL,1333.655,1320.2292857142857,1338.9396428571429,1320.2292857142857,0.05,65.27857142857161,1051.0342857142894
2016-07-20 15:00:00,2016,SELL,1327.075,1316.7807142857146,1331.1853571428571,1316.7807142857146,0.06,59.545714285712876,1110.5800000000022
2016-08-02 16:00:00,2016,BUY,1345.535,1364.5264285714288,1338.1632142857143,1364.5264285714288,0.04,74.48571428571496,1185.0657142857171
2016-08-11 19:00:00,2016,BUY,1351.505,1346.4360714285715,1346.4860714285714,1364.222142857143,0.06,-32.633571428571685,1152.4321428571454
2016-08-18 12:00:00,2016,BUY,1352.225,1346.7767857142858,1346.8267857142857,1365.9535714285712,0.05,-29.09107142857065,1123.3410714285749
2016-08-22 17:00:00,2016,SELL,1332.595,1339.0021428571429,1338.952142857143,1316.3092857142858,0.04,-27.108571428571377,1096.2325000000035
2016-09-06 17:00:00,2016,BUY,1330.745,1337.7192857142857,1327.8796428571427,1337.7192857142857,0.1,66.0428571428577,1162.2753571428611
2016-09-15 12:00:00,2016,SELL,1318.695,1321.6467857142857,1321.5967857142857,1311.6235714285713,0.1,-33.21785714285734,1129.0575000000038
2016-09-26 21:00:00,2016,BUY,1341.015,1337.4235714285714,1337.4735714285714,1349.792142857143,0.08,-31.691428571429206,1097.3660714285745
2016-10-04 15:00:00,2016,SELL,1314.705,1301.2049999999997,1320.0175,1301.2049999999997,0.05,65.65000000000114,1163.0160714285757
2016-10-07 15:00:00,2016,SELL,1258.965,1262.8607142857143,1262.8107142857143,1249.3764285714285,0.08,-34.125714285714785,1128.890357142861
2016-10-14 17:00:00,2016,SELL,1251.485,1255.205,1255.155,1242.3649999999998,0.08,-32.72000000000022,1096.1703571428607
2016-11-02 14:00:00,2016,BUY,1288.695,1297.8664285714283,1285.0057142857142,1297.8664285714283,0.07,61.609999999998465,1157.7803571428592
2016-11-23 15:00:00,2016,SELL,1222.255,1191.4807142857142,1234.0453571428573,1191.4807142857142,0.02,60.8085714285719,1218.588928571431
2016-11-29 16:00:00,2016,SELL,1181.745,1186.8192857142856,1186.7692857142856,1169.0135714285714,0.06,-32.665714285714074,1185.923214285717
2016-12-01 03:00:00,2016,SELL,1177.385,1162.105,1183.365,1162.105,0.05,74.54999999999987,1260.473214285717
2016-12-05 19:00:00,2016,SELL,1163.235,1170.0964285714285,1170.0464285714286,1145.7378571428571,0.05,-36.157142857143164,1224.3160714285739
2016-12-15 04:00:00,2016,SELL,1137.445,1144.3214285714284,1144.2714285714285,1119.907857142857,0.04,-28.98571428571402,1195.3303571428598
2016-12-27 04:00:00,2016,SELL,1133.775,1137.51,1137.46,1124.615,0.08,-32.8399999999992,1162.4903571428606
2017-02-03 15:00:00,2017,BUY,1213.235,1207.6089285714286,1207.6589285714285,1227.437857142857,0.04,-23.98428571428529,976.0157142857147
2017-02-06 20:00:00,2017,BUY,1219.285,1231.4107142857144,1214.4878571428571,1231.4107142857144,0.05,58.77857142857183,1034.7942857142866
2017-02-09 17:00:00,2017,BUY,1239.815,1235.6278571428572,1235.6778571428572,1250.1807142857144,0.06,-27.3428571428569,1007.4514285714297
2017-02-27 20:00:00,2017,BUY,1259.735,1256.4521428571427,1256.5021428571426,1267.6892857142857,0.08,-29.222857142857684,978.228571428572
2017-03-22 15:00:00,2017,BUY,1239.235,1249.0092857142856,1235.3196428571428,1249.0092857142856,0.06,56.42571428571435,1034.6542857142863
2017-03-23 15:00:00,2017,BUY,1252.035,1248.7457142857145,1248.7957142857144,1260.0064285714286,0.08,-29.27428571428478,1005.3800000000015
2017-03-28 18:00:00,2017,BUY,1257.265,1254.649642857143,1254.6996428571429,1263.439285714286,0.1,-29.85357142857192,975.5264285714295
2017-04-06 13:00:00,2017,BUY,1258.295,1252.6357142857144,1252.6857142857143,1272.5864285714288,0.04,-24.117142857142863,951.4092857142866
2017-04-13 17:00:00,2017,BUY,1287.185,1281.7389285714287,1281.7889285714286,1300.907857142857,0.04,-23.264285714285034,928.1450000000016
2017-05-09 23:00:00,2017,SELL,1217.825,1221.6425,1221.5925,1208.4450000000002,0.06,-25.12499999999929,903.0200000000023
2017-05-26 20:00:00,2017,BUY,1261.155,1268.577857142857,1258.1214285714286,1268.577857142857,0.07,49.369999999999585,952.3900000000018
2017-05-30 07:00:00,2017,BUY,1269.715,1267.165,1267.215,1275.715,0.1,-29.199999999999545,923.1900000000022
2017-06-06 14:00:00,2017,BUY,1286.935,1293.3321428571428,1284.2860714285714,1293.3321428571428,0.09,54.24428571428568,977.4342857142879
2017-06-13 17:00:00,2017,SELL,1261.965,1264.5375,1264.4875,1255.905,0.1,-29.42499999999991,948.0092857142879
2017-06-29 17:00:00,2017,SELL,1241.045,1245.0242857142857,1244.9742857142858,1231.2335714285716,0.06,-26.09571428571391,921.913571428574
2017-07-03 15:00:00,2017,SELL,1237.175,1228.8864285714285,1240.5332142857142,1228.8864285714285,0.07,55.43000000000021,977.3435714285741
2017-07-05 21:00:00,2017,SELL,1222.065,1225.1914285714286,1225.1414285714286,1214.5278571428573,0.08,-27.971428571428042,949.3721428571461
2017-07-11 18:00:00,2017,SELL,1212.145,1216.717857142857,1216.667857142857,1200.7507142857144,0.05,-24.714285714284735,924.6578571428613
2017-07-24 03:00:00,2017,BUY,1245.875,1256.4207142857142,1241.670357142857,1256.4207142857142,0.05,50.87857142857106,975.5364285714323
2017-08-01 16:00:00,2017,BUY,1263.575,1271.7864285714286,1260.2457142857143,1271.7864285714286,0.07,54.889999999999795,1030.426428571432
2017-08-01 22:00:00,2017,BUY,1272.925,1268.8985714285714,1268.9485714285713,1282.8621428571428,0.06,-26.378571428571576,1004.0478571428605
2017-08-18 18:00:00,2017,BUY,1292.945,1289.3664285714285,1289.4164285714285,1301.6878571428572,0.07,-27.639999999999958,976.4078571428605
2017-08-23 16:00:00,2017,BUY,1289.885,1286.995357142857,1287.045357142857,1296.7907142857143,0.09,-29.33678571428625,947.0710714285742
2017-08-29 01:00:00,2017,BUY,1309.125,1318.9792857142859,1305.1796428571429,1318.9792857142859,0.06,56.90571428571528,1003.9767857142895
2017-09-04 01:00:00,2017,BUY,1316.535,1330.0835714285715,1311.2042857142858,1330.0835714285715,0.05,65.89285714285725,1069.8696428571468
2017-09-05 14:00:00,2017,BUY,1334.995,1328.0714285714284,1328.1214285714284,1352.657857142857,0.04,-29.174285714285798,1040.695357142861
2017-09-05 23:00:00,2017,BUY,1343.585,1337.962142857143,1338.0121428571429,1357.7792857142856,0.05,-29.964285714285644,1010.7310714285753
2017-09-15 15:00:00,2017,SELL,1322.085,1326.4424999999999,1326.3925,1311.265,0.06,-28.36499999999907,982.3660714285762
2017-10-05 23:00:00,2017,SELL,1279.755,1266.8035714285716,1284.8617857142858,1266.8035714285716,0.05,62.90714285714275,1045.273214285719
2017-10-27 17:00:00,2017,SELL,1267.205,1271.9675,1271.9175,1255.3049999999998,0.06,-30.79500000000027,1014.4782142857186
2017-11-01 07:00:00,2017,SELL,1269.015,1272.075,1272.025,1261.655,0.08,-27.439999999999564,987.038214285719
2017-11-20 09:00:00,2017,BUY,1294.035,1290.1200000000001,1290.17,1303.675,0.06,-25.70999999999978,961.3282142857192
2017-11-27 15:00:00,2017,BUY,1288.565,1297.4078571428572,1284.9989285714287,1297.4078571428572,0.07,59.310000000000095,1020.6382142857193
2017-12-07 21:00:00,2017,SELL,1255.615,1247.9807142857142,1258.7278571428571,1247.9807142857142,0.08,58.114285714286815,1078.7525000000062
2017-12-12 17:00:00,2017,SELL,1245.445,1238.2107142857142,1248.4078571428572,1238.2107142857142,0.09,61.77857142857185,1140.5310714285781
2017-12-26 09:00:00,2017,BUY,1270.715,1276.715,1268.215,1276.715,0.11,61.93,1202.4610714285782
2017-12-28 15:00:00,2017,BUY,1292.565,1290.015,1290.065,1298.565,0.12,-35.03999999999945,1167.4210714285787
2017-12-29 19:00:00,2017,BUY,1299.585,1305.585,1297.085,1305.585,0.12,67.56,1234.9810714285786
2018-01-19 16:00:00,2018,BUY,1337.135,1332.8825,1332.9325,1347.6750000000002,0.06,-27.735000000000326,972.2649999999996
2018-01-24 20:00:00,2018,BUY,1348.635,1356.7978571428573,1345.3239285714285,1356.7978571428573,0.07,54.55000000000124,1026.815000000001
2018-02-02 12:00:00,2018,BUY,1349.825,1344.6682142857144,1344.7182142857143,1362.7764285714286,0.05,-27.633928571428306,999.1810714285726
2018-02-07 19:00:00,2018,SELL,1330.975,1316.4435714285714,1336.6742857142856,1316.4435714285714,0.04,56.645714285713915,1055.8267857142866
2018-02-16 21:00:00,2018,BUY,1352.695,1345.0942857142857,1345.1442857142856,1372.1635714285715,0.03,-23.912142857142825,1031.914642857144
2018-03-12 15:00:00,2018,SELL,1315.525,1318.4264285714287,1318.3764285714287,1308.5878571428573,0.09,-29.442857142857363,1002.4717857142865
2018-03-16 13:00:00,2018,SELL,1318.675,1321.57,1321.52,1311.755,0.09,-29.384999999999835,973.0867857142866
2018-03-26 16:00:00,2018,BUY,1338.675,1351.7435714285714,1333.5242857142857,1351.7435714285714,0.05,63.492857142857154,1036.5796428571439
2018-04-04 17:00:00,2018,BUY,1342.035,1338.452142857143,1338.5021428571429,1350.7892857142858,0.07,-27.670000000000158,1008.9096428571437
2018-04-11 17:00:00,2018,BUY,1348.755,1357.2921428571428,1345.3035714285716,1357.2921428571428,0.07,57.169999999999085,1066.0796428571427
2018-04-18 16:00:00,2018,BUY,1353.195,1349.0946428571428,1349.1446428571428,1363.3292857142856,0.07,-31.29249999999965,1034.7871428571432
2018-04-27 15:00:00,2018,SELL,1317.605,1321.8039285714285,1321.7539285714286,1307.2078571428572,0.06,-27.413571428570975,1007.3735714285722
2018-05-01 18:00:00,2018,SELL,1302.925,1306.492857142857,1306.442857142857,1294.2107142857144,0.07,-27.564999999999458,979.8085714285727
2018-05-08 18:00:00,2018,SELL,1306.765,1310.7325,1310.6825000000001,1296.9850000000001,0.06,-26.024999999999835,953.7835714285728
2018-05-21 15:00:00,2018,SELL,1283.105,1286.2871428571427,1286.2371428571428,1275.4192857142857,0.08,-28.417142857141663,925.3664285714311
2018-06-22 10:00:00,2018,SELL,1267.495,1270.81,1270.76,1259.455,0.07,-25.795000000000385,899.5714285714307
2018-06-27 18:00:00,2018,SELL,1260.575,1253.2921428571428,1263.5560714285714,1253.2921428571428,0.08,55.30285714285768,954.8742857142884
2018-07-10 15:00:00,2018,SELL,1248.475,1251.8671428571427,1251.8171428571427,1240.2292857142859,0.07,-26.334999999999212,928.5392857142891
2018-07-12 16:00:00,2018,SELL,1242.775,1246.5475000000001,1246.4975000000002,1233.515,0.06,-24.855000000000217,903.6842857142889
2018-07-17 09:00:00,2018,SELL,1239.785,1242.8942857142858,1242.844285714286,1232.2935714285716,0.07,-24.35500000000033,879.3292857142885
2018-07-19 20:00:00,2018,SELL,1217.055,1220.4471428571428,1220.3971428571429,1208.8092857142856,0.07,-26.334999999999212,852.9942857142893
2018-08-03 15:00:00,2018,SELL,1209.085,1212.9389285714285,1212.8889285714286,1199.6078571428573,0.06,-25.34357142857081,827.6507142857184
2018-08-15 16:00:00,2018,SELL,1189.055,1181.2378571428571,1192.2364285714286,1181.2378571428571,0.07,52.130000000000486,879.7807142857189
2018-08-31 14:00:00,2018,BUY,1208.035,1204.8710714285714,1204.9210714285714,1215.672142857143,0.07,-24.737500000000495,855.0432142857184
2018-09-11 17:00:00,2018,SELL,1188.605,1191.7539285714286,1191.7039285714286,1181.0078571428573,0.07,-24.632499999999794,830.4107142857185
2018-09-19 15:00:00,2018,BUY,1203.865,1201.315,1201.365,1209.865,0.08,-23.359999999999637,807.0507142857189
2018-09-26 21:00:00,2018,SELL,1197.885,1191.885,1200.385,1191.885,0.08,45.04,852.0907142857188
2018-10-15 12:00:00,2018,BUY,1224.895,1232.7064285714284,1221.7157142857143,1232.7064285714284,0.07,52.08999999999916,904.180714285718
2018-10-18 22:00:00,2018,BUY,1229.405,1225.2467857142858,1225.2967857142858,1239.6935714285714,0.06,-27.169285714284996,877.0114285714329
2018-10-25 16:00:00,2018,BUY,1234.205,1229.7575,1229.8075,1245.2649999999999,0.05,-24.087499999999956,852.923928571433
2018-11-06 16:00:00,2018,BUY,1234.015,1231.444642857143,1231.494642857143,1240.0692857142858,0.08,-23.522857142856957,829.401071428576
2018-11-12 23:00:00,2018,SELL,1210.295,1200.552142857143,1214.1985714285715,1200.552142857143,0.05,46.864285714285096,876.265357142861
2018-12-10 15:00:00,2018,BUY,1248.395,1244.579642857143,1244.629642857143,1257.7692857142856,0.06,-25.11214285714206,851.153214285719
2018-12-18 05:00:00,2018,BUY,1242.665,1248.665,1240.165,1248.665,0.09,50.67,901.8232142857189
2018-12-24 12:00:00,2018,BUY,1263.965,1260.1614285714286,1260.2114285714285,1273.307857142857,0.06,-25.041428571427986,876.7817857142909
2018-12-31 15:00:00,2018,BUY,1283.505,1280.9550000000002,1281.005,1289.505,0.09,-26.27999999999959,850.5017857142913
2019-01-15 17:00:00,2019,BUY,1294.435,1291.2260714285715,1291.2760714285714,1302.192142857143,0.08,-28.631428571427897,971.3685714285721
2019-01-17 15:00:00,2019,BUY,1292.995,1290.0121428571426,1290.0621428571426,1300.1492857142857,0.08,-26.822857142858048,944.545714285714
2019-01-23 17:00:00,2019,SELL,1279.575,1282.3810714285714,1282.3310714285715,1272.892142857143,0.09,-28.58464285714247,915.9610714285715
2019-01-30 07:00:00,2019,BUY,1308.475,1314.9292857142855,1305.8046428571429,1314.9292857142855,0.09,54.75857142857005,970.7196428571415
2019-02-21 10:00:00,2019,BUY,1340.565,1336.4528571428573,1336.5028571428572,1350.7307142857142,0.06,-26.892857142856627,943.8267857142848
2019-03-04 16:00:00,2019,SELL,1296.205,1283.3392857142856,1301.2796428571428,1283.3392857142856,0.05,62.478571428571875,1006.3053571428567
2019-04-02 18:00:00,2019,SELL,1286.985,1291.4399999999998,1291.3899999999999,1275.905,0.06,-28.949999999999562,977.3553571428571
2019-04-10 05:00:00,2019,BUY,1304.765,1301.5678571428573,1301.6178571428572,1312.4907142857144,0.08,-28.537142857142463,948.8182142857146
2019-04-23 17:00:00,2019,SELL,1276.085,1266.5792857142858,1279.899642857143,1266.5792857142858,0.06,54.81428571428549,1003.6325
2019-06-10 01:00:00,2019,BUY,1341.035,1337.1028571428574,1337.1528571428573,1350.7207142857142,0.06,-25.812857142856245,977.8196428571438
2019-06-14 09:00:00,2019,BUY,1343.725,1353.2278571428571,1339.9114285714286,1353.2278571428571,0.06,54.79714285714343,1032.6167857142873
2019-06-18 16:00:00,2019,BUY,1350.825,1346.9207142857144,1346.9707142857144,1360.4364285714285,0.07,-29.91999999999925,1002.696785714288
2019-06-20 03:00:00,2019,BUY,1352.215,1364.015,1347.54,1364.015,0.05,57.15000000000091,1059.846785714289
2019-06-28 08:00:00,2019,BUY,1422.375,1415.6164285714285,1415.6664285714285,1439.5978571428573,0.04,-28.514285714285943,1031.332500000003
2019-07-03 01:00:00,2019,BUY,1408.495,1423.9121428571427,1402.4635714285714,1423.9121428571427,0.04,60.18857142857134,1091.5210714285743
2019-07-05 03:00:00,2019,BUY,1423.065,1417.8364285714288,1417.8864285714287,1436.207857142857,0.05,-27.99285714285643,1063.528214285718
2019-07-25 15:00:00,2019,BUY,1431.525,1427.7792857142858,1427.8292857142858,1440.7135714285716,0.07,-28.809999999999803,1034.7182142857182
2019-08-09 15:00:00,2019,BUY,1507.105,1498.6385714285714,1498.6885714285713,1528.882142857143,0.03,-26.50928571428595,1008.2089285714322
