window,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,-1011.428571428562,3673.5000000000073,4684.928571428571,0.7841101404198891,False,False
2018Q3->2019Q2,-300.17857142856263,4987.064285714289,5287.242857142854,0.9432258779217915,False,False
2018Q4->2019Q3,509.64642857143144,7194.807142857149,6685.160714285718,1.0762354788991613,True,False
2019Q1->2019Q4,710.1357142857279,7286.021428571437,6575.885714285711,1.1079908844435966,True,False
2019Q2->2020Q1,777.3928571428644,9484.764285714286,8707.37142857142,1.0892798548356413,True,False
2019Q3->2020Q2,1367.4642857142967,10738.17857142857,9370.714285714272,1.1459295678024255,True,False
2019Q4->2020Q3,1273.6714285714188,12488.328571428563,11214.657142857142,1.1135720345568165,True,False
2020Q1->2020Q4,1352.2642857142687,13789.32142857142,12437.057142857146,1.108728638148206,True,False
2020Q2->2021Q1,1740.2607142856998,12446.53571428571,10706.27500000001,1.1625458634572434,True,False
2020Q3->2021Q2,648.18214285713,11176.392857142855,10528.210714285724,1.061566220552331,True,False
2020Q4->2021Q3,35.474999999999056,8487.664285714287,8452.189285714287,1.0041971374280458,True,False
2021Q1->2021Q4,-263.20714285714007,7395.528571428573,7658.735714285713,0.9656330819241896,False,False
2021Q2->2022Q1,-500.1249999999931,9175.035714285716,9675.160714285706,0.9483083522052983,False,False
2021Q3->2022Q2,-505.15714285713386,8894.085714285717,9399.24285714285,0.9462555494591519,False,False
2021Q4->2022Q3,-818.7571428571347,8566.557142857142,9385.314285714276,0.912761883307052,False,False
2022Q1->2022Q4,72.69642857142492,9703.228571428577,9630.53214285715,1.0075485370375246,True,False
2022Q2->2023Q1,-497.0071428571406,9299.578571428585,9796.585714285724,0.9492673103311507,False,False
2022Q3->2023Q2,-1763.050000000012,8699.021428571443,10462.071428571453,0.8314817469908302,False,False
2022Q4->2023Q3,-1703.0857142857321,8389.842857142867,10092.928571428594,0.8312595098406937,False,False
2023Q1->2023Q4,-2380.646428571448,8859.635714285716,11240.282142857159,0.788204032753371,False,False
2023Q2->2024Q1,-1501.1178571428818,8622.871428571429,10123.989285714306,0.851726645023117,False,False
2023Q3->2024Q2,316.5857142857025,11663.02857142857,11346.442857142862,1.0279017590157262,True,False
2023Q4->2024Q3,1105.5571428571318,15336.907142857137,14231.349999999999,1.0776846288551079,True,False
2024Q1->2024Q4,1485.2035714285412,15849.32857142856,14364.12500000001,1.1033967311916701,True,False
2024Q2->2025Q1,2196.349999999961,19217.899999999994,17021.550000000025,1.1290334898995664,True,False
2024Q3->2025Q2,5110.678571428496,23263.599999999966,18152.921428571462,1.281534770672485,True,True
2024Q4->2025Q3,7734.321428571355,25971.12857142854,18236.807142857182,1.4241050183831474,True,True
2025Q1->2025Q4,10520.278571428567,35308.02857142858,24787.750000000015,1.4244144212939278,True,True
2025Q2->2026Q1,17251.178571428543,49992.407142857104,32741.228571428564,1.5268946622999564,True,True
2025Q3->2026Q2,12369.617857142859,47453.47857142855,35083.86071428571,1.3525728812424025,True,True
