window,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,-1171.85714285713,3004.1571428571424,4176.014285714273,0.7193838280520408,False,False
2018Q3->2019Q2,-356.88571428570174,3851.142857142855,4208.028571428558,0.9151893319572814,False,False
2018Q4->2019Q3,-543.9142857142817,4823.185714285707,5367.09999999999,0.8986576948977503,False,False
2019Q1->2019Q4,-693.4142857142803,4647.899999999989,5341.31428571427,0.8701790891487385,False,False
2019Q2->2020Q1,-610.1714285714114,5891.214285714281,6501.385714285694,0.906147480646985,False,False
2019Q3->2020Q2,-1159.1857142856961,7005.028571428564,8164.214285714261,0.8580162556102869,False,False
2019Q4->2020Q3,-41.22857142855344,9342.414285714283,9383.642857142833,0.9956063362538178,False,False
2020Q1->2020Q4,211.38571428572482,10618.657142857148,10407.271428571421,1.0203113482469,True,False
2020Q2->2021Q1,-917.9428571428621,9383.599999999997,10301.542857142855,0.9108926818174253,False,False
2020Q3->2021Q2,-1001.6428571428647,8914.199999999999,9915.842857142861,0.8989856060071252,False,False
2020Q4->2021Q3,-1804.6714285714434,6660.885714285707,8465.55714285715,0.7868218951077376,False,False
2021Q1->2021Q4,-2391.7571428571487,5977.3999999999905,8369.157142857139,0.7142176802238143,False,False
2021Q2->2022Q1,-1138.3714285714352,7976.171428571422,9114.542857142853,0.8751038371958155,False,False
2021Q3->2022Q2,-1112.2428571428688,7355.128571428559,8467.371428571427,0.8686436674562509,False,False
2021Q4->2022Q3,-874.9428571428659,7552.614285714282,8427.557142857146,0.8961807268332284,False,False
2022Q1->2022Q4,185.9857142856929,8497.999999999989,8312.014285714296,1.0223755287097307,True,False
2022Q2->2023Q1,555.428571428554,8856.099999999984,8300.671428571428,1.0669136920077016,True,False
2022Q3->2023Q2,-422.04285714287187,8691.814285714268,9113.857142857138,0.9536921798830652,False,False
2022Q4->2023Q3,106.8999999999968,8568.92857142856,8462.02857142856,1.0126329046395495,True,False
2023Q1->2023Q4,1096.2571428571591,9156.100000000011,8059.8428571428485,1.1360147042923585,True,False
2023Q2->2024Q1,1989.6285714285737,9075.34285714287,7085.714285714295,1.2807943548387097,True,True
2023Q3->2024Q2,2599.385714285713,11195.271428571443,8595.885714285727,1.3023988220278138,True,True
2023Q4->2024Q3,1964.999999999995,13986.871428571429,12021.871428571427,1.163452089109017,True,False
2024Q1->2024Q4,833.7714285714264,13911.642857142855,13077.87142857142,1.063754368065577,True,False
2024Q2->2025Q1,1466.9000000000294,16868.585714285735,15401.685714285697,1.0952428212867262,True,False
2024Q3->2025Q2,2629.971428571471,18463.642857142884,15833.671428571412,1.1660999118515092,True,False
2024Q4->2025Q3,5246.128571428602,20458.057142857167,15211.928571428562,1.3448693929106412,True,True
2025Q1->2025Q4,7207.3285714286285,26941.9428571429,19734.61428571427,1.365212538085731,True,True
2025Q2->2026Q1,8445.228571428606,35364.44285714286,26919.214285714253,1.313724928290734,True,True
2025Q3->2026Q2,7654.057142857165,35463.299999999996,27809.24285714284,1.2752342874696858,True,True
