id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
28,1912,2018-04-03 09:00:00,1915,2018-04-03 10:30:00,BUY,1339.58,1337.6460714285713,1337.6460714285713,1343.447857142857,0.1,-20.039285714286233,-193.39285714286234,-1.0,SL,2018Q2,2018,3,2018-04-03 09:00:00,2018Q2,2018
29,1925,2018-04-03 15:30:00,1926,2018-04-03 16:00:00,BUY,1340.16,1337.5157142857145,1337.5157142857145,1345.4485714285715,0.1,-27.142857142856155,-264.42857142856155,-1.0,SL,2018Q2,2018,1,2018-04-03 15:30:00,2018Q2,2018
30,2089,2018-04-09 05:30:00,2098,2018-04-09 10:00:00,BUY,1332.62,1330.5392857142856,1330.5392857142856,1336.7814285714285,0.1,-21.507142857142934,-208.07142857142935,-1.0,SL,2018Q2,2018,9,2018-04-09 05:30:00,2018Q2,2018
31,2110,2018-04-09 16:00:00,2140,2018-04-10 08:00:00,BUY,1333.79,1331.1982142857144,1331.1982142857144,1338.9735714285714,0.1,-26.617857142856064,-259.17857142856064,-1.0,SL,2018Q2,2018,30,2018-04-09 16:00:00,2018Q2,2018
32,2145,2018-04-10 10:30:00,2157,2018-04-10 16:30:00,BUY,1335.56,1340.2314285714285,1333.2242857142858,1340.2314285714285,0.1,46.014285714285776,467.1428571428578,1.9127078384799003,TP,2018Q2,2018,12,2018-04-10 10:30:00,2018Q2,2018
33,2162,2018-04-10 19:00:00,2195,2018-04-11 12:30:00,BUY,1338.8,1345.4214285714286,1335.4892857142856,1345.4214285714286,0.1,65.51428571428623,662.1428571428623,1.9378829495034864,TP,2018Q2,2018,33,2018-04-10 19:00:00,2018Q2,2018
34,2217,2018-04-11 23:30:00,2239,2018-04-12 11:30:00,BUY,1353.0,1346.6442857142856,1346.6442857142856,1365.7114285714285,0.1,-64.25714285714385,-635.5714285714384,-1.0,SL,2018Q2,2018,22,2018-04-11 23:30:00,2018Q2,2018
35,2313,2018-04-16 02:30:00,2328,2018-04-16 10:00:00,BUY,1345.75,1342.42,1342.42,1352.41,0.1,-33.999999999999275,-332.9999999999927,-1.0,SL,2018Q2,2018,15,2018-04-16 02:30:00,2018Q2,2018
36,2330,2018-04-16 11:00:00,2336,2018-04-16 14:00:00,BUY,1345.17,1342.3692857142858,1342.3692857142858,1350.7714285714287,0.1,-28.707142857143207,-280.0714285714321,-1.0,SL,2018Q2,2018,6,2018-04-16 11:00:00,2018Q2,2018
37,2340,2018-04-16 16:00:00,2375,2018-04-17 10:30:00,BUY,1345.76,1342.9442857142858,1342.9442857142858,1351.3914285714286,0.1,-28.857142857141934,-281.57142857141935,-1.0,SL,2018Q2,2018,35,2018-04-16 16:00:00,2018Q2,2018
38,2407,2018-04-18 03:30:00,2408,2018-04-18 04:00:00,BUY,1346.04,1344.369642857143,1344.369642857143,1349.3807142857142,0.1,-17.403571428570284,-167.03571428570285,-1.0,SL,2018Q2,2018,1,2018-04-18 03:30:00,2018Q2,2018
39,2419,2018-04-18 09:30:00,2420,2018-04-18 10:00:00,BUY,1345.7,1343.8732142857143,1343.8732142857143,1349.3535714285715,0.1,-18.967857142857337,-182.67857142857338,-1.0,SL,2018Q2,2018,1,2018-04-18 09:30:00,2018Q2,2018
40,2422,2018-04-18 11:00:00,2423,2018-04-18 11:30:00,BUY,1346.24,1344.0928571428572,1344.0928571428572,1350.534285714286,0.1,-22.17142857142853,-214.71428571428532,-1.0,SL,2018Q2,2018,1,2018-04-18 11:00:00,2018Q2,2018
41,2425,2018-04-18 12:30:00,2429,2018-04-18 14:30:00,BUY,1345.76,1350.667142857143,1343.3064285714286,1350.667142857143,0.1,48.37142857143071,490.71428571430715,1.9167846023210635,TP,2018Q2,2018,4,2018-04-18 12:30:00,2018Q2,2018
42,2435,2018-04-18 17:30:00,2435,2018-04-18 17:30:00,BUY,1353.33,1349.0646428571429,1349.0646428571429,1361.8607142857143,0.1,-43.35357142857056,-426.5357142857056,-1.0,SL,2018Q2,2018,0,2018-04-18 17:30:00,2018Q2,2018
43,2443,2018-04-18 21:30:00,2470,2018-04-19 12:00:00,BUY,1350.97,1347.1342857142859,1347.1342857142859,1358.6414285714286,0.1,-39.057142857141756,-383.5714285714175,-1.0,SL,2018Q2,2018,27,2018-04-18 21:30:00,2018Q2,2018
