id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
22,1912,2018-04-03 09:00:00,1916,2018-04-03 11:00:00,BUY,1339.58,1337.0014285714285,1337.0014285714285,1344.7371428571428,0.1,-26.48571428571422,-257.8571428571422,-1.0,SL,2018Q2,2018,4,2018-04-03 09:00:00,2018Q2,2018
23,1925,2018-04-03 15:30:00,1926,2018-04-03 16:00:00,BUY,1340.16,1336.6342857142859,1336.6342857142859,1347.2114285714288,0.1,-35.9571428571423,-352.571428571423,-1.0,SL,2018Q2,2018,1,2018-04-03 15:30:00,2018Q2,2018
24,2089,2018-04-09 05:30:00,2098,2018-04-09 10:00:00,BUY,1332.62,1329.8457142857142,1329.8457142857142,1338.1685714285713,0.1,-28.442857142857246,-277.42857142857247,-1.0,SL,2018Q2,2018,9,2018-04-09 05:30:00,2018Q2,2018
25,2110,2018-04-09 16:00:00,2157,2018-04-10 16:30:00,BUY,1333.79,1340.7014285714286,1330.3342857142857,1340.7014285714286,0.1,68.41428571428587,691.1428571428587,1.9404376012965963,TP,2018Q2,2018,47,2018-04-09 16:00:00,2018Q2,2018
26,2162,2018-04-10 19:00:00,2198,2018-04-11 14:00:00,BUY,1338.8,1347.6285714285714,1334.3857142857141,1347.6285714285714,0.1,87.58571428571422,882.8571428571422,1.9531697992990902,TP,2018Q2,2018,36,2018-04-10 19:00:00,2018Q2,2018
27,2217,2018-04-11 23:30:00,2243,2018-04-12 13:30:00,BUY,1353.0,1344.5257142857142,1344.5257142857142,1369.9485714285713,0.1,-85.4428571428577,-847.428571428577,-1.0,SL,2018Q2,2018,26,2018-04-11 23:30:00,2018Q2,2018
28,2313,2018-04-16 02:30:00,2328,2018-04-16 10:00:00,BUY,1345.75,1341.31,1341.31,1354.63,0.1,-45.10000000000055,-444.00000000000546,-1.0,SL,2018Q2,2018,15,2018-04-16 02:30:00,2018Q2,2018
29,2330,2018-04-16 11:00:00,2375,2018-04-17 10:30:00,BUY,1345.17,1341.4357142857143,1341.4357142857143,1352.6385714285716,0.1,-38.04285714285761,-373.4285714285761,-1.0,SL,2018Q2,2018,45,2018-04-16 11:00:00,2018Q2,2018
30,2407,2018-04-18 03:30:00,2409,2018-04-18 04:30:00,BUY,1346.04,1343.8128571428572,1343.8128571428572,1350.4942857142858,0.1,-22.971428571427804,-222.71428571427805,-1.0,SL,2018Q2,2018,2,2018-04-18 03:30:00,2018Q2,2018
31,2419,2018-04-18 09:30:00,2420,2018-04-18 10:00:00,BUY,1345.7,1343.2642857142857,1343.2642857142857,1350.5714285714287,0.1,-25.057142857143116,-243.57142857143117,-1.0,SL,2018Q2,2018,1,2018-04-18 09:30:00,2018Q2,2018
32,2422,2018-04-18 11:00:00,2424,2018-04-18 12:00:00,BUY,1346.24,1343.3771428571429,1343.3771428571429,1351.9657142857145,0.1,-29.328571428571376,-286.28571428571377,-1.0,SL,2018Q2,2018,2,2018-04-18 11:00:00,2018Q2,2018
33,2425,2018-04-18 12:30:00,2430,2018-04-18 15:00:00,BUY,1345.76,1352.3028571428574,1342.4885714285713,1352.3028571428574,0.1,64.72857142857428,654.2857142857429,1.9371526293287755,TP,2018Q2,2018,5,2018-04-18 12:30:00,2018Q2,2018
34,2435,2018-04-18 17:30:00,2444,2018-04-18 22:00:00,BUY,1353.33,1347.642857142857,1347.642857142857,1364.7042857142856,0.1,-57.57142857142817,-568.7142857142817,-1.0,SL,2018Q2,2018,9,2018-04-18 17:30:00,2018Q2,2018
35,2449,2018-04-19 01:30:00,2470,2018-04-19 12:00:00,BUY,1350.1,1346.9614285714285,1346.9614285714285,1356.3771428571429,0.1,-32.08571428571368,-313.85714285713675,-1.0,SL,2018Q2,2018,21,2018-04-19 01:30:00,2018Q2,2018
36,2476,2018-04-19 15:00:00,2476,2018-04-19 15:00:00,BUY,1350.73,1346.47,1346.47,1359.2499999999998,0.1,-43.29999999999991,-425.9999999999991,-1.0,SL,2018Q2,2018,0,2018-04-19 15:00:00,2018Q2,2018
37,2948,2018-05-03 21:00:00,2975,2018-05-04 11:30:00,BUY,1313.48,1308.9071428571428,1308.9071428571428,1322.6257142857144,0.1,-46.42857142857174,-457.2857142857174,-1.0,SL,2018Q2,2018,27,2018-05-03 21:00:00,2018Q2,2018
38,2982,2018-05-04 15:00:00,2984,2018-05-04 16:00:00,BUY,1311.53,1309.03,1309.03,1316.5299999999997,0.1,-25.7,-250.0,-1.0,SL,2018Q2,2018,2,2018-05-04 15:00:00,2018Q2,2018
39,2987,2018-05-04 17:30:00,3077,2018-05-08 16:30:00,BUY,1311.09,1306.9985714285715,1306.9985714285715,1319.2728571428568,0.1,-41.614285714284236,-409.14285714284233,-1.0,SL,2018Q2,2018,90,2018-05-04 17:30:00,2018Q2,2018
40,3160,2018-05-10 12:00:00,3167,2018-05-10 15:30:00,BUY,1315.22,1321.1714285714286,1312.2442857142858,1321.1714285714286,0.1,58.814285714285504,595.1428571428551,1.9310506566604124,TP,2018Q2,2018,7,2018-05-10 12:00:00,2018Q2,2018
41,3174,2018-05-10 19:00:00,3270,2018-05-14 21:00:00,BUY,1319.38,1314.97,1314.97,1328.2,0.1,-44.80000000000082,-441.0000000000082,-1.0,SL,2018Q2,2018,96,2018-05-10 19:00:00,2018Q2,2018
42,3527,2018-05-22 11:30:00,3538,2018-05-22 17:00:00,BUY,1294.39,1291.4271428571428,1291.4271428571428,1300.3157142857144,0.1,-30.32857142857274,-296.2857142857274,-1.0,SL,2018Q2,2018,11,2018-05-22 11:30:00,2018Q2,2018
43,3544,2018-05-22 20:00:00,3552,2018-05-23 01:00:00,BUY,1294.29,1290.722857142857,1290.722857142857,1301.4242857142858,0.1,-36.37142857142926,-356.7142857142926,-1.0,SL,2018Q2,2018,8,2018-05-22 20:00:00,2018Q2,2018
44,3555,2018-05-23 02:30:00,3567,2018-05-23 08:30:00,BUY,1292.87,1290.6499999999999,1290.6499999999999,1297.31,0.1,-22.900000000000272,-222.00000000000273,-1.0,SL,2018Q2,2018,12,2018-05-23 02:30:00,2018Q2,2018
45,3571,2018-05-23 10:30:00,3582,2018-05-23 16:00:00,BUY,1293.08,1290.192857142857,1290.192857142857,1298.8542857142854,0.1,-29.571428571428623,-288.71428571428623,-1.0,SL,2018Q2,2018,11,2018-05-23 10:30:00,2018Q2,2018
46,3587,2018-05-23 18:30:00,3629,2018-05-24 16:30:00,BUY,1293.41,1302.6385714285714,1288.7957142857144,1302.6385714285714,0.1,91.58571428571285,922.8571428571286,1.9551692589204017,TP,2018Q2,2018,42,2018-05-23 18:30:00,2018Q2,2018
47,3662,2018-05-25 10:00:00,3673,2018-05-25 15:30:00,BUY,1303.44,1307.1457142857143,1301.587142857143,1307.1457142857143,0.1,36.35714285714293,370.57142857142935,1.8907875185735514,TP,2018Q2,2018,11,2018-05-25 10:00:00,2018Q2,2018
48,3674,2018-05-25 16:00:00,3675,2018-05-25 16:30:00,BUY,1307.58,1304.2485714285713,1304.2485714285713,1314.242857142857,0.1,-34.0142857142866,-333.142857142866,-1.0,SL,2018Q2,2018,1,2018-05-25 16:00:00,2018Q2,2018
49,3714,2018-05-28 13:00:00,3745,2018-05-29 09:30:00,BUY,1298.78,1296.4257142857143,1296.4257142857143,1303.4885714285713,0.1,-24.24285714285652,-235.4285714285652,-1.0,SL,2018Q2,2018,31,2018-05-28 13:00:00,2018Q2,2018
50,3762,2018-05-29 18:00:00,3882,2018-06-01 09:00:00,BUY,1302.51,1298.97,1295.35,1316.83,0.1,-36.09999999999964,-353.99999999999636,-0.4993084370677625,TIME_EXIT,2018Q2,2018,120,2018-05-29 18:00:00,2018Q2,2018
51,4019,2018-06-06 08:30:00,4025,2018-06-06 11:30:00,BUY,1298.01,1296.57,1296.57,1300.8899999999999,0.1,-15.100000000000545,-144.00000000000546,-1.0,SL,2018Q2,2018,6,2018-06-06 08:30:00,2018Q2,2018
52,4033,2018-06-06 15:30:00,4078,2018-06-07 15:00:00,BUY,1296.92,1302.6742857142858,1294.0428571428572,1302.6742857142858,0.1,56.842857142857426,575.4285714285743,1.9287445467765394,TP,2018Q2,2018,45,2018-06-06 15:30:00,2018Q2,2018
53,4079,2018-06-07 15:30:00,4080,2018-06-07 16:00:00,BUY,1302.64,1299.97,1299.97,1307.9800000000002,0.1,-27.400000000000727,-267.0000000000073,-1.0,SL,2018Q2,2018,1,2018-06-07 15:30:00,2018Q2,2018
54,4089,2018-06-07 20:30:00,4110,2018-06-08 08:00:00,BUY,1298.92,1294.7442857142858,1294.7442857142858,1307.2714285714287,0.1,-42.45714285714321,-417.5714285714321,-1.0,SL,2018Q2,2018,21,2018-06-07 20:30:00,2018Q2,2018
55,4116,2018-06-08 11:00:00,4162,2018-06-11 11:00:00,BUY,1298.55,1295.3914285714286,1295.3914285714286,1304.8671428571427,0.1,-32.285714285713496,-315.85714285713493,-1.0,SL,2018Q2,2018,46,2018-06-08 11:00:00,2018Q2,2018
56,4171,2018-06-11 15:30:00,4216,2018-06-12 15:00:00,BUY,1298.5,1295.88,1295.88,1303.7399999999998,0.1,-26.899999999998908,-261.9999999999891,-1.0,SL,2018Q2,2018,45,2018-06-11 15:30:00,2018Q2,2018
57,4288,2018-06-14 05:00:00,4308,2018-06-14 15:00:00,BUY,1298.48,1306.2742857142855,1294.5828571428572,1306.2742857142855,0.1,77.24285714285479,779.4285714285479,1.9470651782498525,TP,2018Q2,2018,20,2018-06-14 05:00:00,2018Q2,2018
58,4314,2018-06-14 18:00:00,4319,2018-06-14 20:30:00,BUY,1307.18,1302.4185714285716,1302.4185714285716,1316.702857142857,0.1,-48.31428571428496,-476.1428571428496,-1.0,SL,2018Q2,2018,5,2018-06-14 18:00:00,2018Q2,2018
59,4335,2018-06-15 05:30:00,4341,2018-06-15 08:30:00,BUY,1302.73,1300.6200000000001,1300.6200000000001,1306.95,0.1,-21.799999999999,-210.99999999999,-1.0,SL,2018Q2,2018,6,2018-06-15 05:30:00,2018Q2,2018
60,4949,2018-07-04 13:30:00,4950,2018-07-04 14:00:00,BUY,1257.29,1254.24,1254.24,1263.39,0.1,-31.199999999999545,-304.99999999999545,-1.0,SL,2018Q3,2018,1,2018-07-04 13:30:00,2018Q3,2018
61,4959,2018-07-04 18:30:00,4976,2018-07-05 08:00:00,BUY,1256.66,1253.99,1253.99,1262.0,0.1,-27.400000000000727,-267.0000000000073,-1.0,SL,2018Q3,2018,17,2018-07-04 18:30:00,2018Q3,2018
62,4991,2018-07-05 15:30:00,5019,2018-07-06 06:30:00,BUY,1255.65,1252.7542857142857,1252.7542857142857,1261.4414285714286,0.1,-29.65714285714348,-289.5714285714348,-1.0,SL,2018Q3,2018,28,2018-07-05 15:30:00,2018Q3,2018
63,5025,2018-07-06 09:30:00,5032,2018-07-06 13:00:00,BUY,1256.6,1253.642857142857,1253.642857142857,1262.5142857142857,0.1,-30.271428571427986,-295.71428571427987,-1.0,SL,2018Q3,2018,7,2018-07-06 09:30:00,2018Q3,2018
64,5038,2018-07-06 16:00:00,5070,2018-07-09 09:00:00,BUY,1255.26,1261.0885714285716,1252.3457142857142,1261.0885714285716,0.1,57.58571428571649,582.857142857165,1.9296314025849715,TP,2018Q3,2018,32,2018-07-06 16:00:00,2018Q3,2018
65,5108,2018-07-10 05:00:00,5115,2018-07-10 08:30:00,BUY,1259.3,1257.4657142857143,1257.4657142857143,1262.9685714285715,0.1,-19.0428571428567,-183.428571428567,-1.0,SL,2018Q3,2018,7,2018-07-10 05:00:00,2018Q3,2018
66,5528,2018-07-23 08:00:00,5532,2018-07-23 10:00:00,BUY,1231.89,1228.8685714285716,1228.8685714285716,1237.932857142857,0.1,-30.91428571428487,-302.1428571428487,-1.0,SL,2018Q3,2018,4,2018-07-23 08:00:00,2018Q3,2018
67,5540,2018-07-23 14:00:00,5543,2018-07-23 15:30:00,BUY,1230.79,1228.0071428571428,1228.0071428571428,1236.3557142857144,0.1,-28.528571428572103,-278.28571428572104,-1.0,SL,2018Q3,2018,3,2018-07-23 14:00:00,2018Q3,2018
68,5645,2018-07-25 20:30:00,5671,2018-07-26 10:30:00,BUY,1232.17,1228.3114285714287,1228.3114285714287,1239.8871428571429,0.1,-39.28571428571395,-385.8571428571395,-1.0,SL,2018Q3,2018,26,2018-07-25 20:30:00,2018Q3,2018
69,6084,2018-08-08 10:00:00,6089,2018-08-08 12:30:00,BUY,1213.78,1211.337142857143,1211.337142857143,1218.6657142857143,0.1,-25.12857142857065,-244.2857142857065,-1.0,SL,2018Q3,2018,5,2018-08-08 10:00:00,2018Q3,2018
70,6121,2018-08-09 05:30:00,6130,2018-08-09 10:00:00,BUY,1214.89,1213.0042857142857,1213.0042857142857,1218.6614285714288,0.1,-19.55714285714357,-188.57142857143572,-1.0,SL,2018Q3,2018,9,2018-08-09 05:30:00,2018Q3,2018
71,6135,2018-08-09 12:30:00,6150,2018-08-09 20:00:00,BUY,1214.8,1211.8957142857143,1211.8957142857143,1220.6085714285714,0.1,-29.742857142856064,-290.42857142856064,-1.0,SL,2018Q3,2018,15,2018-08-09 12:30:00,2018Q3,2018
72,6163,2018-08-10 03:30:00,6171,2018-08-10 07:30:00,BUY,1213.18,1211.2900000000002,1211.2900000000002,1216.96,0.1,-19.599999999998726,-188.99999999998727,-1.0,SL,2018Q3,2018,8,2018-08-10 03:30:00,2018Q3,2018
73,6460,2018-08-20 14:00:00,6462,2018-08-20 15:00:00,BUY,1187.6,1184.9042857142856,1184.9042857142856,1192.9914285714283,0.1,-27.657142857143025,-269.57142857143026,-1.0,SL,2018Q3,2018,2,2018-08-20 14:00:00,2018Q3,2018
74,6465,2018-08-20 16:30:00,6485,2018-08-21 03:30:00,BUY,1187.35,1193.9271428571428,1184.0614285714285,1193.9271428571428,0.1,65.07142857142917,657.7142857142917,1.9374734155678437,TP,2018Q3,2018,20,2018-08-20 16:30:00,2018Q3,2018
75,6502,2018-08-21 12:00:00,6506,2018-08-21 14:00:00,BUY,1195.47,1192.8885714285716,1192.8885714285716,1200.6328571428571,0.1,-26.514285714284323,-258.14285714284324,-1.0,SL,2018Q3,2018,4,2018-08-21 12:00:00,2018Q3,2018
76,6518,2018-08-21 20:00:00,6552,2018-08-22 14:00:00,BUY,1192.42,1198.9657142857143,1189.147142857143,1198.9657142857143,0.1,64.75714285714211,654.5714285714212,1.937179487179552,TP,2018Q3,2018,34,2018-08-21 20:00:00,2018Q3,2018
77,6569,2018-08-22 22:30:00,6578,2018-08-23 04:00:00,BUY,1196.34,1192.5157142857142,1192.5157142857142,1203.9885714285713,0.1,-38.942857142856795,-382.4285714285679,-1.0,SL,2018Q3,2018,9,2018-08-22 22:30:00,2018Q3,2018
78,6673,2018-08-27 05:30:00,6696,2018-08-27 17:00:00,BUY,1205.49,1210.9185714285713,1202.7757142857145,1210.9185714285713,0.1,53.58571428571331,542.8571428571331,1.9245767060031558,TP,2018Q3,2018,23,2018-08-27 05:30:00,2018Q3,2018
79,6723,2018-08-28 07:30:00,6732,2018-08-28 12:00:00,BUY,1209.55,1213.5642857142857,1207.542857142857,1213.5642857142857,0.1,39.442857142857335,401.4285714285734,1.8988995873451509,TP,2018Q3,2018,9,2018-08-28 07:30:00,2018Q3,2018
80,6738,2018-08-28 15:00:00,6742,2018-08-28 17:00:00,BUY,1212.81,1209.8328571428572,1209.8328571428572,1218.7642857142857,0.1,-30.471428571427804,-297.71428571427805,-1.0,SL,2018Q3,2018,4,2018-08-28 15:00:00,2018Q3,2018
81,6765,2018-08-29 05:30:00,6773,2018-08-29 09:30:00,BUY,1204.24,1201.5842857142857,1201.5842857142857,1209.5514285714285,0.1,-27.25714285714339,-265.5714285714339,-1.0,SL,2018Q3,2018,8,2018-08-29 05:30:00,2018Q3,2018
82,6775,2018-08-29 10:30:00,6776,2018-08-29 11:00:00,BUY,1204.54,1201.8700000000001,1201.8700000000001,1209.8799999999999,0.1,-27.399999999998453,-266.99999999998454,-1.0,SL,2018Q3,2018,1,2018-08-29 10:30:00,2018Q3,2018
83,6779,2018-08-29 12:30:00,6817,2018-08-30 08:30:00,BUY,1204.27,1201.0228571428572,1201.0228571428572,1210.7642857142857,0.1,-33.171428571427626,-324.71428571427623,-1.0,SL,2018Q3,2018,38,2018-08-29 12:30:00,2018Q3,2018
84,7043,2018-09-06 10:30:00,7044,2018-09-06 11:00:00,BUY,1198.33,1202.9957142857143,1195.9971428571428,1202.9957142857143,0.1,45.957142857143296,466.571428571433,1.912604042806184,TP,2018Q3,2018,1,2018-09-06 10:30:00,2018Q3,2018
85,7073,2018-09-07 02:30:00,7088,2018-09-07 10:00:00,BUY,1200.73,1198.57,1198.57,1205.0500000000002,0.1,-22.300000000000818,-216.00000000000819,-1.0,SL,2018Q3,2018,15,2018-09-07 02:30:00,2018Q3,2018
86,7091,2018-09-07 11:30:00,7099,2018-09-07 15:30:00,BUY,1201.27,1197.827142857143,1197.827142857143,1208.155714285714,0.1,-35.12857142857065,-344.2857142857065,-1.0,SL,2018Q3,2018,8,2018-09-07 11:30:00,2018Q3,2018
87,7265,2018-09-13 06:30:00,7272,2018-09-13 10:00:00,BUY,1205.38,1203.304285714286,1203.304285714286,1209.5314285714287,0.1,-21.457142857141843,-207.57142857141844,-1.0,SL,2018Q3,2018,7,2018-09-13 06:30:00,2018Q3,2018
88,7274,2018-09-13 11:00:00,7284,2018-09-13 16:00:00,BUY,1205.73,1210.7357142857143,1203.227142857143,1210.7357142857143,0.1,49.35714285714248,500.5714285714248,1.9183786785120218,TP,2018Q3,2018,10,2018-09-13 11:00:00,2018Q3,2018
89,7285,2018-09-13 16:30:00,7286,2018-09-13 17:00:00,BUY,1212.01,1208.3214285714287,1208.3214285714287,1219.3871428571429,0.1,-37.58571428571322,-368.8571428571322,-1.0,SL,2018Q3,2018,1,2018-09-13 16:30:00,2018Q3,2018
90,7306,2018-09-14 04:00:00,7319,2018-09-14 10:30:00,BUY,1203.07,1207.61,1200.8,1207.61,0.1,44.69999999999963,453.99999999999636,1.9102564102564095,TP,2018Q3,2018,13,2018-09-14 04:00:00,2018Q3,2018
91,7326,2018-09-14 14:00:00,7327,2018-09-14 14:30:00,BUY,1206.69,1204.2585714285715,1204.2585714285715,1211.5528571428574,0.1,-25.014285714285688,-243.14285714285688,-1.0,SL,2018Q3,2018,1,2018-09-14 14:00:00,2018Q3,2018
92,7468,2018-09-19 16:00:00,7468,2018-09-19 16:00:00,BUY,1205.44,1202.3014285714287,1202.3014285714287,1211.717142857143,0.1,-32.08571428571368,-313.85714285713675,-1.0,SL,2018Q3,2018,0,2018-09-19 16:00:00,2018Q3,2018
