year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,155,-1210.1339285714162,0.6355206486756307,-7.807315668202685,False
2019,245,-226.35000000000315,0.960935073004038,-0.923877551020421,True
2020,217,-475.2571428571548,0.9548863207969327,-2.190125082291036,True
2021,215,-1143.605357142828,0.8643103615585146,-5.319094684385247,True
2022,222,-117.3339285714328,0.9871834233193924,-0.5285312097812288,True
2023,240,1291.1750000000097,1.1494757192761091,5.379895833333374,True
2024,247,528.5107142857556,1.0424404453431924,2.139719491035448,True
2025,197,3062.569642857157,1.1919012358829923,15.546038796229222,True
2026,82,551.7499999999986,1.0338596790376826,6.728658536585349,False
