year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,228,-1604.0482142856963,0.6629675404393821,-7.035299185463581,False
2019,322,434.2928571428703,1.0598118613430412,1.348735581189038,True
2020,331,3792.2160714285733,1.278500725614411,11.456846137246446,True
2021,279,-1563.0928571428396,0.8463542727151468,-5.602483358934909,True
2022,262,-344.1535714285767,0.9680450167894391,-1.313563249727392,True
2023,304,-493.2107142857352,0.9577606820980441,-1.6224036654136027,True
2024,364,1838.6035714285397,1.111924318916116,5.051108712715768,True
2025,357,10986.846428571505,1.41634207015724,30.775480192077048,True
2026,153,7088.437499999967,1.2636532256950375,46.32965686274488,False
