quarter,year,trades,wins,losses,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,38,8,30,-514.5428571428572,541.5714285714279,1056.1142857142852,0.5127962341737903,-13.5406015037594
2018Q3,2018,38,9,29,-303.1142857142745,492.32857142857364,795.4428571428484,0.6189364415150685,-7.976691729323013
2018Q4,2018,56,19,37,-140.38571428571402,1172.6999999999966,1313.085714285711,0.8930871665433654,-2.506887755102036
2019Q1,2019,47,15,32,-213.81428571428427,797.5571428571441,1011.3714285714286,0.7885897508333816,-4.5492401215805165
2019Q2,2019,48,19,29,300.428571428571,1388.5571428571407,1088.12857142857,1.2760965747219994,6.258928571428562
2019Q3,2019,49,14,35,-490.14285714285444,1464.371428571426,1954.5142857142807,0.7492252368144082,-10.002915451894989
2019Q4,2019,46,15,31,-289.88571428571254,997.4142857142775,1287.2999999999909,0.774811066351499,-6.301863354037229
2020Q1,2020,46,17,29,-130.57142857141545,2040.8714285714366,2171.442857142852,0.9398688166525279,-2.838509316769901
2020Q2,2020,43,14,29,-248.58571428571383,2502.371428571424,2750.9571428571367,0.909636645946606,-5.781063122923578
2020Q3,2020,59,23,36,627.8142857142884,3801.7571428571437,3173.9428571428534,1.1978026429497353,10.640920096852346
2020Q4,2020,46,14,32,-37.271428571434285,2273.657142857144,2310.9285714285784,0.9838716656878782,-0.8102484472050931
2021Q1,2021,32,7,25,-1259.9000000000024,805.8142857142843,2065.7142857142867,0.39008990318118864,-39.371875000000074
2021Q2,2021,56,17,39,-332.2857142857165,2032.9714285714279,2365.257142857143,0.8595139157325082,-5.933673469387794
2021Q3,2021,48,13,35,-175.21428571429033,1548.4428571428505,1723.6571428571413,0.8983473677231106,-3.650297619047715
2021Q4,2021,48,13,35,-624.3571428571395,1590.1714285714281,2214.528571428567,0.7180631801673377,-13.007440476190405
2022Q1,2022,55,19,36,-6.514285714289002,2804.5857142857153,2811.100000000003,0.9976826560014629,-0.11844155844161822
2022Q2,2022,35,9,26,-306.15714285715006,1411.928571428565,1718.0857142857153,0.8218033359386651,-8.747346938775715
2022Q3,2022,40,15,25,62.085714285712584,1745.9285714285732,1683.842857142861,1.0368714420246192,1.5521428571428146
2022Q4,2022,50,19,31,436.57142857141935,2535.557142857135,2098.9857142857154,1.2079916149977157,8.731428571428387
2023Q1,2023,57,20,37,362.9285714285721,3162.6857142857098,2799.757142857136,1.1296285902348684,6.367167919799511
2023Q2,2023,50,11,39,-1283.628571428576,1247.6428571428503,2531.271428571425,0.49289177093385955,-25.67257142857152
2023Q3,2023,38,15,23,591.0285714285812,1623.0428571428654,1032.0142857142846,1.5726941764372129,15.553383458646875
2023Q4,2023,52,27,25,1425.9285714285816,3122.728571428585,1696.8000000000031,1.8403633730720057,27.42170329670349
2024Q1,2024,51,21,30,1256.2999999999868,3081.9285714285697,1825.6285714285823,1.688146548351242,24.633333333333074
2024Q2,2024,54,16,38,-673.8714285714361,3367.571428571422,4041.442857142856,0.8332596915528739,-12.47910052910067
2024Q3,2024,68,23,45,-43.35714285713688,4414.642857142851,4457.999999999986,0.9902743062231639,-0.6376050420167187
2024Q4,2024,45,17,28,294.70000000001266,3047.50000000001,2752.7999999999965,1.1070546352804467,6.54888888888917
2025Q1,2025,70,29,41,1889.4285714285897,6038.87142857145,4149.442857142859,1.4553451237859862,26.99183673469414
2025Q2,2025,36,12,24,489.20000000000533,4962.628571428574,4473.428571428568,1.1093568371974212,13.588888888889038
2025Q3,2025,59,26,33,2572.7999999999943,6409.057142857135,3836.257142857139,1.6706536877462403,43.60677966101685
2025Q4,2025,51,22,29,2255.9000000000397,9531.385714285741,7275.485714285702,1.3100686453923607,44.23333333333411
2026Q1,2026,45,21,24,3127.3285714285666,14461.371428571409,11334.042857142846,1.27592348210133,69.49619047619036
2026Q2,2026,26,8,18,-301.9714285714356,5061.485714285713,5363.457142857149,0.9436983608653253,-11.614285714285984
