year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,187,-1039.6107142857031,0.6931662824538628,-5.559415584415524,False
2019,299,-1556.696428571424,0.7642801479404026,-5.20634257047299,True
2020,282,-1274.5964285714144,0.8915875364565006,-4.519845491387994,True
2021,238,-2023.0535714285643,0.7488816254080173,-8.500225090035984,True
2022,255,536.9142857143011,1.0637813675727152,2.105546218487455,True
2023,269,-306.7035714285617,0.964865777097726,-1.1401619755708614,True
2024,293,1077.067857142782,1.0845481196685842,3.6759995124327034,True
2025,296,5356.364285714324,1.251709185968297,18.09582528957542,True
2026,112,-1670.650000000004,0.917655003082335,-14.916517857142892,False
