id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
25,1912,2018-04-03 09:00:00,1915,2018-04-03 10:30:00,BUY,1339.58,1337.6460714285713,1337.6460714285713,1344.4148214285713,0.1,-20.039285714286233,-193.39285714286234,-1.0,SL,2018Q2,2018,3,2018-04-03 09:00:00,2018Q2,2018
26,1925,2018-04-03 15:30:00,1926,2018-04-03 16:00:00,BUY,1340.16,1337.5157142857145,1337.5157142857145,1346.7707142857143,0.1,-27.142857142856155,-264.42857142856155,-1.0,SL,2018Q2,2018,1,2018-04-03 15:30:00,2018Q2,2018
27,2089,2018-04-09 05:30:00,2098,2018-04-09 10:00:00,BUY,1332.62,1330.5392857142856,1330.5392857142856,1337.8217857142856,0.1,-21.507142857142934,-208.07142857142935,-1.0,SL,2018Q2,2018,9,2018-04-09 05:30:00,2018Q2,2018
28,2110,2018-04-09 16:00:00,2140,2018-04-10 08:00:00,BUY,1333.79,1331.1982142857144,1331.1982142857144,1340.269464285714,0.1,-26.617857142856064,-259.17857142856064,-1.0,SL,2018Q2,2018,30,2018-04-09 16:00:00,2018Q2,2018
29,2145,2018-04-10 10:30:00,2164,2018-04-10 20:00:00,BUY,1335.56,1341.3992857142857,1333.2242857142858,1341.3992857142857,0.1,57.69285714285779,583.9285714285779,2.3981591448932487,TP,2018Q2,2018,19,2018-04-10 10:30:00,2018Q2,2018
30,2173,2018-04-11 01:30:00,2198,2018-04-11 14:00:00,BUY,1340.45,1348.000892857143,1337.4296428571429,1348.000892857143,0.1,74.80892857143026,755.0892857143026,2.4207211371778947,TP,2018Q2,2018,25,2018-04-11 01:30:00,2018Q2,2018
31,2217,2018-04-11 23:30:00,2239,2018-04-12 11:30:00,BUY,1353.0,1346.6442857142856,1346.6442857142856,1368.8892857142857,0.1,-64.25714285714385,-635.5714285714384,-1.0,SL,2018Q2,2018,22,2018-04-11 23:30:00,2018Q2,2018
32,2313,2018-04-16 02:30:00,2328,2018-04-16 10:00:00,BUY,1345.75,1342.42,1342.42,1354.075,0.1,-33.999999999999275,-332.9999999999927,-1.0,SL,2018Q2,2018,15,2018-04-16 02:30:00,2018Q2,2018
33,2330,2018-04-16 11:00:00,2336,2018-04-16 14:00:00,BUY,1345.17,1342.3692857142858,1342.3692857142858,1352.171785714286,0.1,-28.707142857143207,-280.0714285714321,-1.0,SL,2018Q2,2018,6,2018-04-16 11:00:00,2018Q2,2018
34,2340,2018-04-16 16:00:00,2375,2018-04-17 10:30:00,BUY,1345.76,1342.9442857142858,1342.9442857142858,1352.7992857142856,0.1,-28.857142857141934,-281.57142857141935,-1.0,SL,2018Q2,2018,35,2018-04-16 16:00:00,2018Q2,2018
35,2407,2018-04-18 03:30:00,2408,2018-04-18 04:00:00,BUY,1346.04,1344.369642857143,1344.369642857143,1350.2158928571428,0.1,-17.403571428570284,-167.03571428570285,-1.0,SL,2018Q2,2018,1,2018-04-18 03:30:00,2018Q2,2018
36,2419,2018-04-18 09:30:00,2420,2018-04-18 10:00:00,BUY,1345.7,1343.8732142857143,1343.8732142857143,1350.2669642857145,0.1,-18.967857142857337,-182.67857142857338,-1.0,SL,2018Q2,2018,1,2018-04-18 09:30:00,2018Q2,2018
37,2422,2018-04-18 11:00:00,2423,2018-04-18 11:30:00,BUY,1346.24,1344.0928571428572,1344.0928571428572,1351.6078571428573,0.1,-22.17142857142853,-214.71428571428532,-1.0,SL,2018Q2,2018,1,2018-04-18 11:00:00,2018Q2,2018
38,2425,2018-04-18 12:30:00,2430,2018-04-18 15:00:00,BUY,1345.76,1351.8939285714287,1343.3064285714286,1351.8939285714287,0.1,60.639285714286686,613.3928571428669,2.402915369374514,TP,2018Q2,2018,5,2018-04-18 12:30:00,2018Q2,2018
39,2435,2018-04-18 17:30:00,2435,2018-04-18 17:30:00,BUY,1353.33,1349.0646428571429,1349.0646428571429,1363.9933928571427,0.1,-43.35357142857056,-426.5357142857056,-1.0,SL,2018Q2,2018,0,2018-04-18 17:30:00,2018Q2,2018
40,2443,2018-04-18 21:30:00,2470,2018-04-19 12:00:00,BUY,1350.97,1347.1342857142859,1347.1342857142859,1360.5592857142858,0.1,-39.057142857141756,-383.5714285714175,-1.0,SL,2018Q2,2018,27,2018-04-18 21:30:00,2018Q2,2018
41,2476,2018-04-19 15:00:00,2476,2018-04-19 15:00:00,BUY,1350.73,1347.535,1347.535,1358.7175,0.1,-32.649999999999366,-319.49999999999363,-1.0,SL,2018Q2,2018,0,2018-04-19 15:00:00,2018Q2,2018
42,2948,2018-05-03 21:00:00,2972,2018-05-04 10:00:00,BUY,1313.48,1310.0503571428571,1310.0503571428571,1322.0541071428572,0.1,-34.99642857142881,-342.96428571428805,-1.0,SL,2018Q2,2018,24,2018-05-03 21:00:00,2018Q2,2018
43,2982,2018-05-04 15:00:00,2982,2018-05-04 15:00:00,BUY,1311.53,1309.655,1309.655,1316.2174999999997,0.1,-19.45,-187.5,-1.0,SL,2018Q2,2018,0,2018-05-04 15:00:00,2018Q2,2018
44,2984,2018-05-04 16:00:00,2984,2018-05-04 16:00:00,BUY,1313.44,1310.9510714285716,1310.9510714285716,1319.6623214285714,0.1,-25.589285714284596,-248.89285714284597,-1.0,SL,2018Q2,2018,0,2018-05-04 16:00:00,2018Q2,2018
45,2987,2018-05-04 17:30:00,3006,2018-05-07 04:00:00,BUY,1311.09,1318.7614285714283,1308.0214285714285,1318.7614285714283,0.1,76.0142857142835,767.142857142835,2.421939007737752,TP,2018Q2,2018,19,2018-05-04 17:30:00,2018Q2,2018
46,3033,2018-05-07 17:30:00,3058,2018-05-08 07:00:00,BUY,1313.76,1311.3482142857142,1311.3482142857142,1319.7894642857143,0.1,-24.8178571428577,-241.17857142857702,-1.0,SL,2018Q2,2018,25,2018-05-07 17:30:00,2018Q2,2018
47,3063,2018-05-08 09:30:00,3067,2018-05-08 11:30:00,BUY,1313.44,1311.3871428571429,1311.3871428571429,1318.5721428571428,0.1,-21.22857142857192,-205.28571428571922,-1.0,SL,2018Q2,2018,4,2018-05-08 09:30:00,2018Q2,2018
48,3160,2018-05-10 12:00:00,3167,2018-05-10 15:30:00,BUY,1315.22,1320.7994642857143,1312.9882142857143,1320.7994642857143,0.1,55.09464285714266,557.9464285714266,2.39356089992242,TP,2018Q2,2018,7,2018-05-10 12:00:00,2018Q2,2018
49,3174,2018-05-10 19:00:00,3269,2018-05-14 20:30:00,BUY,1319.38,1316.0725,1316.0725,1327.64875,0.1,-33.775000000001185,-330.7500000000118,-1.0,SL,2018Q2,2018,95,2018-05-10 19:00:00,2018Q2,2018
50,3527,2018-05-22 11:30:00,3538,2018-05-22 17:00:00,BUY,1294.39,1292.1678571428572,1292.1678571428572,1299.9453571428573,0.1,-22.921428571428986,-222.21428571428987,-1.0,SL,2018Q2,2018,11,2018-05-22 11:30:00,2018Q2,2018
51,3544,2018-05-22 20:00:00,3546,2018-05-22 21:00:00,BUY,1294.29,1291.6146428571428,1291.6146428571428,1300.9783928571428,0.1,-27.453571428571376,-267.53571428571377,-1.0,SL,2018Q2,2018,2,2018-05-22 20:00:00,2018Q2,2018
52,3555,2018-05-23 02:30:00,3567,2018-05-23 08:30:00,BUY,1292.87,1291.205,1291.205,1297.0324999999998,0.1,-17.349999999999635,-166.49999999999636,-1.0,SL,2018Q2,2018,12,2018-05-23 02:30:00,2018Q2,2018
53,3571,2018-05-23 10:30:00,3582,2018-05-23 16:00:00,BUY,1293.08,1290.9146428571428,1290.9146428571428,1298.4933928571427,0.1,-22.353571428571467,-216.53571428571468,-1.0,SL,2018Q2,2018,11,2018-05-23 10:30:00,2018Q2,2018
54,3587,2018-05-23 18:30:00,3590,2018-05-23 20:00:00,BUY,1293.41,1289.949285714286,1289.949285714286,1302.0617857142856,0.1,-35.307142857141756,-346.0714285714175,-1.0,SL,2018Q2,2018,3,2018-05-23 18:30:00,2018Q2,2018
55,3593,2018-05-23 21:30:00,3629,2018-05-24 16:30:00,BUY,1294.41,1303.4876785714287,1290.7789285714287,1303.4876785714287,0.1,90.07678571428578,907.7678571428578,2.4338029528128917,TP,2018Q2,2018,36,2018-05-23 21:30:00,2018Q2,2018
56,3662,2018-05-25 10:00:00,3673,2018-05-25 15:30:00,BUY,1303.44,1306.9141071428573,1302.0503571428571,1306.9141071428573,0.1,34.04107142857292,347.4107142857292,2.3321507218008386,TP,2018Q2,2018,11,2018-05-25 10:00:00,2018Q2,2018
57,3674,2018-05-25 16:00:00,3674,2018-05-25 16:00:00,BUY,1307.58,1305.0814285714284,1305.0814285714284,1313.8264285714286,0.1,-25.685714285714948,-249.85714285714948,-1.0,SL,2018Q2,2018,0,2018-05-25 16:00:00,2018Q2,2018
58,3675,2018-05-25 16:30:00,3686,2018-05-25 22:00:00,BUY,1304.96,1302.2032142857142,1302.2032142857142,1311.8519642857143,0.1,-28.267857142857974,-275.67857142857974,-1.0,SL,2018Q2,2018,11,2018-05-25 16:30:00,2018Q2,2018
59,3714,2018-05-28 13:00:00,3720,2018-05-28 16:00:00,BUY,1298.78,1297.0142857142857,1297.0142857142857,1303.1942857142856,0.1,-18.35714285714239,-176.5714285714239,-1.0,SL,2018Q2,2018,6,2018-05-28 13:00:00,2018Q2,2018
60,3762,2018-05-29 18:00:00,3791,2018-05-30 09:30:00,BUY,1302.51,1297.14,1297.14,1315.935,0.1,-54.39999999999891,-536.9999999999891,-1.0,SL,2018Q2,2018,29,2018-05-29 18:00:00,2018Q2,2018
61,3830,2018-05-31 06:00:00,3836,2018-05-31 09:00:00,BUY,1302.24,1306.0007142857144,1300.7357142857143,1306.0007142857144,0.1,36.90714285714357,376.0714285714357,2.3443738656987323,TP,2018Q2,2018,6,2018-05-31 06:00:00,2018Q2,2018
62,3844,2018-05-31 13:00:00,3848,2018-05-31 15:00:00,BUY,1305.57,1303.5042857142857,1303.5042857142857,1310.7342857142858,0.1,-21.357142857141934,-206.57142857141935,-1.0,SL,2018Q2,2018,4,2018-05-31 13:00:00,2018Q2,2018
63,3853,2018-05-31 17:30:00,3855,2018-05-31 18:30:00,BUY,1304.63,1301.5882142857145,1301.5882142857145,1312.2344642857145,0.1,-31.11785714285652,-304.1785714285652,-1.0,SL,2018Q2,2018,2,2018-05-31 17:30:00,2018Q2,2018
64,4019,2018-06-06 08:30:00,4022,2018-06-06 10:00:00,BUY,1298.01,1296.93,1296.93,1300.7099999999998,0.1,-11.499999999999272,-107.99999999999272,-1.0,SL,2018Q2,2018,3,2018-06-06 08:30:00,2018Q2,2018
65,4024,2018-06-06 11:00:00,4025,2018-06-06 11:30:00,BUY,1298.33,1296.9060714285713,1296.9060714285713,1301.8898214285714,0.1,-14.939285714286324,-142.39285714286325,-1.0,SL,2018Q2,2018,1,2018-06-06 11:00:00,2018Q2,2018
66,4033,2018-06-06 15:30:00,4043,2018-06-06 20:30:00,BUY,1296.92,1294.7621428571429,1294.7621428571429,1302.3146428571429,0.1,-22.278571428572103,-215.78571428572104,-1.0,SL,2018Q2,2018,10,2018-06-06 15:30:00,2018Q2,2018
67,4052,2018-06-07 02:00:00,4056,2018-06-07 04:00:00,BUY,1297.37,1295.5807142857143,1295.5807142857143,1301.843214285714,0.1,-18.592857142855973,-178.92857142855974,-1.0,SL,2018Q2,2018,4,2018-06-07 02:00:00,2018Q2,2018
68,4057,2018-06-07 04:30:00,4078,2018-06-07 15:00:00,BUY,1297.47,1301.5869642857142,1295.8232142857144,1301.5869642857142,0.1,40.46964285714175,411.6964285714175,2.3572914499687916,TP,2018Q2,2018,21,2018-06-07 04:30:00,2018Q2,2018
69,4079,2018-06-07 15:30:00,4080,2018-06-07 16:00:00,BUY,1302.64,1300.6375,1300.6375,1307.6462500000002,0.1,-20.725000000000545,-200.25000000000546,-1.0,SL,2018Q2,2018,1,2018-06-07 15:30:00,2018Q2,2018
70,4089,2018-06-07 20:30:00,4106,2018-06-08 06:00:00,BUY,1298.92,1295.7882142857143,1295.7882142857143,1306.7494642857146,0.1,-32.01785714285798,-313.17857142857974,-1.0,SL,2018Q2,2018,17,2018-06-07 20:30:00,2018Q2,2018
71,4116,2018-06-08 11:00:00,4162,2018-06-11 11:00:00,BUY,1298.55,1296.1810714285714,1296.1810714285714,1304.4723214285711,0.1,-24.389285714285688,-236.89285714285688,-1.0,SL,2018Q2,2018,46,2018-06-08 11:00:00,2018Q2,2018
72,4171,2018-06-11 15:30:00,4201,2018-06-12 07:30:00,BUY,1298.5,1296.535,1296.535,1303.4124999999997,0.1,-20.34999999999918,-196.49999999999181,-1.0,SL,2018Q2,2018,30,2018-06-11 15:30:00,2018Q2,2018
73,4207,2018-06-12 10:30:00,4216,2018-06-12 15:00:00,BUY,1298.29,1296.4246428571428,1296.4246428571428,1302.9533928571427,0.1,-19.35357142857192,-186.53571428571922,-1.0,SL,2018Q2,2018,9,2018-06-12 10:30:00,2018Q2,2018
74,4288,2018-06-14 05:00:00,4308,2018-06-14 15:00:00,BUY,1298.48,1305.7871428571427,1295.557142857143,1305.7871428571427,0.1,72.37142857142707,730.7142857142708,2.4181384248210005,TP,2018Q2,2018,20,2018-06-14 05:00:00,2018Q2,2018
75,4314,2018-06-14 18:00:00,4316,2018-06-14 19:00:00,BUY,1307.18,1303.6089285714288,1303.6089285714288,1316.1076785714286,0.1,-36.41071428571259,-357.10714285712584,-1.0,SL,2018Q2,2018,2,2018-06-14 18:00:00,2018Q2,2018
76,4319,2018-06-14 20:30:00,4331,2018-06-15 03:30:00,BUY,1304.72,1300.9464285714287,1300.9464285714287,1314.1539285714284,0.1,-38.43571428571359,-377.35714285713584,-1.0,SL,2018Q2,2018,12,2018-06-14 20:30:00,2018Q2,2018
77,4335,2018-06-15 05:30:00,4338,2018-06-15 07:00:00,BUY,1302.73,1301.1475,1301.1475,1306.68625,0.1,-16.524999999999817,-158.24999999999818,-1.0,SL,2018Q2,2018,3,2018-06-15 05:30:00,2018Q2,2018
78,4949,2018-07-04 13:30:00,4950,2018-07-04 14:00:00,BUY,1257.29,1255.0024999999998,1255.0024999999998,1263.00875,0.1,-23.575000000001364,-228.75000000001364,-1.0,SL,2018Q3,2018,1,2018-07-04 13:30:00,2018Q3,2018
79,4959,2018-07-04 18:30:00,4975,2018-07-05 07:30:00,BUY,1256.66,1254.6575,1254.6575,1261.66625,0.1,-20.725000000000545,-200.25000000000546,-1.0,SL,2018Q3,2018,16,2018-07-04 18:30:00,2018Q3,2018
80,4991,2018-07-05 15:30:00,5015,2018-07-06 04:30:00,BUY,1255.65,1253.4782142857143,1253.4782142857143,1261.0794642857143,0.1,-22.41785714285761,-217.1785714285761,-1.0,SL,2018Q3,2018,24,2018-07-05 15:30:00,2018Q3,2018
81,5025,2018-07-06 09:30:00,5030,2018-07-06 12:00:00,BUY,1256.6,1254.3821428571428,1254.3821428571428,1262.1446428571428,0.1,-22.878571428571558,-221.78571428571558,-1.0,SL,2018Q3,2018,5,2018-07-06 09:30:00,2018Q3,2018
82,5038,2018-07-06 16:00:00,5070,2018-07-09 09:00:00,BUY,1255.26,1260.7242857142858,1253.0742857142857,1260.7242857142858,0.1,53.94285714285779,546.4285714285779,2.391386953768209,TP,2018Q3,2018,32,2018-07-06 16:00:00,2018Q3,2018
83,5108,2018-07-10 05:00:00,5114,2018-07-10 08:00:00,BUY,1259.3,1257.9242857142856,1257.9242857142856,1262.7392857142856,0.1,-14.457142857143662,-137.57142857143663,-1.0,SL,2018Q3,2018,6,2018-07-10 05:00:00,2018Q3,2018
84,5528,2018-07-23 08:00:00,5531,2018-07-23 09:30:00,BUY,1231.89,1229.6239285714287,1229.6239285714287,1237.5551785714285,0.1,-23.36071428571422,-226.6071428571422,-1.0,SL,2018Q3,2018,3,2018-07-23 08:00:00,2018Q3,2018
85,5540,2018-07-23 14:00:00,5543,2018-07-23 15:30:00,BUY,1230.79,1228.702857142857,1228.702857142857,1236.0078571428571,0.1,-21.571428571429077,-208.71428571429078,-1.0,SL,2018Q3,2018,3,2018-07-23 14:00:00,2018Q3,2018
86,5645,2018-07-25 20:30:00,5667,2018-07-26 08:30:00,BUY,1232.17,1229.2760714285714,1229.2760714285714,1239.4048214285715,0.1,-29.639285714286597,-289.392857142866,-1.0,SL,2018Q3,2018,22,2018-07-25 20:30:00,2018Q3,2018
87,6084,2018-08-08 10:00:00,6086,2018-08-08 11:00:00,BUY,1213.78,1211.9478571428572,1211.9478571428572,1218.360357142857,0.1,-19.021428571427986,-183.21428571427987,-1.0,SL,2018Q3,2018,2,2018-08-08 10:00:00,2018Q3,2018
88,6121,2018-08-09 05:30:00,6129,2018-08-09 09:30:00,BUY,1214.89,1213.4757142857143,1213.4757142857143,1218.4257142857145,0.1,-14.842857142858247,-141.42857142858247,-1.0,SL,2018Q3,2018,8,2018-08-09 05:30:00,2018Q3,2018
89,6135,2018-08-09 12:30:00,6148,2018-08-09 19:00:00,BUY,1214.8,1212.6217857142858,1212.6217857142858,1220.2455357142856,0.1,-22.48214285714148,-217.8214285714148,-1.0,SL,2018Q3,2018,13,2018-08-09 12:30:00,2018Q3,2018
90,6163,2018-08-10 03:30:00,6164,2018-08-10 04:00:00,BUY,1213.18,1211.7625,1211.7625,1216.72375,0.1,-14.875000000000181,-141.75000000000182,-1.0,SL,2018Q3,2018,1,2018-08-10 03:30:00,2018Q3,2018
91,6165,2018-08-10 04:30:00,6167,2018-08-10 05:30:00,BUY,1213.14,1211.7514285714287,1211.7514285714287,1216.6114285714286,0.1,-14.585714285713674,-138.85714285713675,-1.0,SL,2018Q3,2018,2,2018-08-10 04:30:00,2018Q3,2018
92,6460,2018-08-20 14:00:00,6462,2018-08-20 15:00:00,BUY,1187.6,1185.5782142857142,1185.5782142857142,1192.654464285714,0.1,-20.9178571428567,-202.178571428567,-1.0,SL,2018Q3,2018,2,2018-08-20 14:00:00,2018Q3,2018
93,6465,2018-08-20 16:30:00,6465,2018-08-20 16:30:00,BUY,1187.35,1184.8835714285713,1184.8835714285713,1193.5160714285714,0.1,-25.364285714286506,-246.64285714286507,-1.0,SL,2018Q3,2018,0,2018-08-20 16:30:00,2018Q3,2018
