id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
45,1853,2018-04-02 02:30:00,1868,2018-04-02 10:00:00,BUY,1326.99,1331.1835714285714,1324.8932142857143,1331.1835714285714,0.1,41.23571428571431,419.3571428571431,1.9030822482281193,TP,2018Q2,2018,15,2018-04-02 02:30:00,2018Q2,2018
46,1869,2018-04-02 10:30:00,1877,2018-04-02 14:30:00,BUY,1331.42,1334.555,1329.8525,1334.555,0.1,30.64999999999991,313.4999999999991,1.8717557251907095,TP,2018Q2,2018,8,2018-04-02 10:30:00,2018Q2,2018
47,1878,2018-04-02 15:00:00,1882,2018-04-02 17:00:00,BUY,1333.72,1336.6857142857143,1332.2371428571428,1336.6857142857143,0.1,28.957142857142845,296.57142857142844,1.8647654093834882,TP,2018Q2,2018,4,2018-04-02 15:00:00,2018Q2,2018
48,1883,2018-04-02 17:30:00,1888,2018-04-02 20:00:00,BUY,1336.61,1341.392857142857,1334.2185714285713,1341.392857142857,0.1,47.1285714285721,478.28571428572104,1.914683691236217,TP,2018Q2,2018,5,2018-04-02 17:30:00,2018Q2,2018
49,1889,2018-04-02 20:30:00,1902,2018-04-03 04:00:00,BUY,1342.9,1339.4607142857144,1339.4607142857144,1349.7785714285717,0.1,-35.092857142856886,-343.92857142856883,-1.0,SL,2018Q2,2018,13,2018-04-02 20:30:00,2018Q2,2018
50,1914,2018-04-03 10:00:00,1914,2018-04-03 10:00:00,BUY,1341.31,1339.2582142857143,1339.2582142857143,1345.4135714285712,0.1,-21.217857142856428,-205.17857142856428,-1.0,SL,2018Q2,2018,0,2018-04-03 10:00:00,2018Q2,2018
51,1962,2018-04-04 11:00:00,1962,2018-04-04 11:00:00,BUY,1339.74,1344.0942857142857,1337.5628571428572,1344.0942857142857,0.1,42.842857142856516,435.4285714285652,1.906547997457087,TP,2018Q2,2018,0,2018-04-04 11:00:00,2018Q2,2018
52,1963,2018-04-04 11:30:00,1974,2018-04-04 17:00:00,BUY,1343.44,1340.8203571428571,1340.8203571428571,1348.6792857142857,0.1,-26.89642857142935,-261.9642857142935,-1.0,SL,2018Q2,2018,11,2018-04-04 11:30:00,2018Q2,2018
53,2041,2018-04-06 04:30:00,2044,2018-04-06 06:00:00,BUY,1332.42,1330.4271428571428,1330.4271428571428,1336.4057142857143,0.1,-20.628571428572467,-199.28571428572468,-1.0,SL,2018Q2,2018,3,2018-04-06 04:30:00,2018Q2,2018
54,2065,2018-04-06 16:30:00,2065,2018-04-06 16:30:00,BUY,1334.83,1330.0846428571429,1330.0846428571429,1344.3207142857143,0.1,-48.15357142857074,-474.5357142857074,-1.0,SL,2018Q2,2018,0,2018-04-06 16:30:00,2018Q2,2018
55,2066,2018-04-06 17:00:00,2164,2018-04-10 20:00:00,BUY,1331.66,1341.7742857142857,1326.6028571428571,1341.7742857142857,0.1,100.44285714285643,1011.4285714285643,1.9590415157425027,TP,2018Q2,2018,98,2018-04-06 17:00:00,2018Q2,2018
56,2165,2018-04-10 20:30:00,2165,2018-04-10 20:30:00,BUY,1342.42,1338.747142857143,1338.747142857143,1349.7657142857145,0.1,-37.428571428570834,-367.2857142857083,-1.0,SL,2018Q2,2018,0,2018-04-10 20:30:00,2018Q2,2018
