id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
1,51,2018-02-02 17:30:00,89,2018-02-05 13:30:00,BUY,1330.11,1338.225,1326.0524999999998,1338.225,0.1,80.45000000000009,811.5000000000009,1.949121744397281,TP,2018Q1,2018,38
2,143,2018-02-06 17:30:00,143,2018-02-06 17:30:00,BUY,1330.2,1326.215357142857,1326.215357142857,1338.1692857142857,0.1,-40.546428571429445,-398.4642857142944,-1.0,SL,2018Q1,2018,0
3,144,2018-02-06 18:00:00,152,2018-02-06 22:00:00,BUY,1328.46,1324.2482142857143,1324.2482142857143,1336.8835714285715,0.1,-42.81785714285725,-421.17857142857247,-1.0,SL,2018Q1,2018,8
4,153,2018-02-06 22:30:00,163,2018-02-07 04:30:00,BUY,1320.52,1330.2207142857144,1315.6696428571427,1330.2207142857144,0.1,96.30714285714411,970.0714285714412,1.957320171299948,TP,2018Q1,2018,10
5,184,2018-02-07 15:00:00,186,2018-02-07 16:00:00,BUY,1324.45,1321.6107142857143,1321.6107142857143,1330.1285714285714,0.1,-29.092857142857792,-283.9285714285779,-1.0,SL,2018Q1,2018,2
6,187,2018-02-07 16:30:00,189,2018-02-07 17:30:00,BUY,1322.79,1319.6367857142857,1319.6367857142857,1329.0964285714285,0.1,-32.23214285714285,-315.32142857142844,-1.0,SL,2018Q1,2018,2
7,190,2018-02-07 18:00:00,192,2018-02-07 19:00:00,BUY,1321.01,1317.3542857142857,1317.3542857142857,1328.3214285714287,0.1,-37.25714285714339,-365.5714285714339,-1.0,SL,2018Q1,2018,2
8,193,2018-02-07 19:30:00,194,2018-02-07 20:00:00,BUY,1318.21,1314.0892857142858,1314.0892857142858,1326.4514285714286,0.1,-41.907142857142574,-412.0714285714257,-1.0,SL,2018Q1,2018,1
9,195,2018-02-07 20:30:00,228,2018-02-08 14:00:00,BUY,1312.42,1307.5578571428573,1307.5578571428573,1322.1442857142858,0.1,-49.32142857142772,-486.21428571427714,-1.0,SL,2018Q1,2018,33
10,229,2018-02-08 14:30:00,231,2018-02-08 15:30:00,BUY,1308.52,1315.075,1305.2424999999998,1315.075,0.1,64.85000000000063,655.5000000000064,1.937266616878202,TP,2018Q1,2018,2
11,359,2018-02-13 10:30:00,370,2018-02-13 16:00:00,SELL,1329.09,1324.5471428571427,1331.3614285714284,1324.5471428571427,0.1,44.72857142857201,454.28571428572013,1.9103111653448162,TP,2018Q1,2018,11
12,387,2018-02-14 01:30:00,393,2018-02-14 04:30:00,SELL,1331.68,1334.0382142857143,1334.0382142857143,1326.9635714285716,0.1,-24.282142857142116,-235.82142857142117,-1.0,SL,2018Q1,2018,6
13,394,2018-02-14 05:00:00,407,2018-02-14 11:30:00,SELL,1335.02,1330.747142857143,1337.1564285714285,1330.747142857143,0.1,42.02857142856992,427.2857142856992,1.9048235674975686,TP,2018Q1,2018,13
14,419,2018-02-14 17:30:00,424,2018-02-14 20:00:00,SELL,1344.3,1349.7910714285715,1349.7910714285715,1333.317857142857,0.1,-55.61071428571559,-549.1071428571558,-1.0,SL,2018Q1,2018,5
15,425,2018-02-14 20:30:00,545,2018-02-19 11:30:00,SELL,1355.1,1347.45,1362.230357142857,1340.8392857142858,0.1,75.79999999999863,764.9999999999864,1.0527255592480456,TIME_EXIT,2018Q1,2018,120
16,567,2018-02-20 03:30:00,576,2018-02-20 08:00:00,BUY,1342.25,1339.7685714285715,1339.7685714285715,1347.212857142857,0.1,-25.514285714285233,-248.14285714285234,-1.0,SL,2018Q1,2018,9
17,577,2018-02-20 08:30:00,579,2018-02-20 09:30:00,BUY,1340.33,1337.9289285714285,1337.9289285714285,1345.1321428571428,0.1,-24.71071428571413,-240.1071428571413,-1.0,SL,2018Q1,2018,2
18,580,2018-02-20 10:00:00,580,2018-02-20 10:00:00,BUY,1338.94,1336.8260714285716,1336.8260714285716,1343.1678571428572,0.1,-21.839285714284596,-211.39285714284597,-1.0,SL,2018Q1,2018,0
19,581,2018-02-20 10:30:00,591,2018-02-20 15:30:00,BUY,1338.18,1336.065,1336.065,1342.41,0.1,-21.85000000000009,-211.5000000000009,-1.0,SL,2018Q1,2018,10
20,592,2018-02-20 16:00:00,592,2018-02-20 16:00:00,BUY,1336.54,1342.5635714285715,1333.5282142857143,1342.5635714285715,0.1,59.535714285715855,602.3571428571586,1.9318576891876962,TP,2018Q1,2018,0
21,597,2018-02-20 18:30:00,613,2018-02-21 03:30:00,BUY,1332.15,1327.494642857143,1327.494642857143,1341.4607142857144,0.1,-47.25357142857156,-465.5357142857156,-1.0,SL,2018Q1,2018,16
22,614,2018-02-21 04:00:00,616,2018-02-21 05:00:00,BUY,1328.12,1325.610714285714,1325.610714285714,1333.1385714285716,0.1,-25.79285714285852,-250.9285714285852,-1.0,SL,2018Q1,2018,2
23,617,2018-02-21 05:30:00,638,2018-02-21 16:00:00,BUY,1326.24,1331.4,1323.6599999999999,1331.4,0.1,50.900000000000816,516.0000000000082,1.9207547169810508,TP,2018Q1,2018,21
24,670,2018-02-22 09:00:00,683,2018-02-22 15:30:00,BUY,1321.82,1326.737857142857,1319.3610714285714,1326.737857142857,0.1,48.47857142856974,491.7857142856974,1.9169608812314616,TP,2018Q1,2018,13
25,753,2018-02-26 04:30:00,759,2018-02-26 07:30:00,SELL,1335.91,1338.5757142857144,1338.5757142857144,1330.5785714285714,0.1,-27.357142857143298,-266.571428571433,-1.0,SL,2018Q1,2018,6
26,760,2018-02-26 08:00:00,776,2018-02-26 16:00:00,SELL,1339.63,1333.6535714285715,1342.6182142857144,1333.6535714285715,0.1,59.06428571428641,597.6428571428642,1.9313324769356541,TP,2018Q1,2018,16
27,821,2018-02-27 15:30:00,821,2018-02-27 15:30:00,BUY,1327.31,1325.1425,1325.1425,1331.645,0.1,-22.37500000000018,-216.75000000000182,-1.0,SL,2018Q1,2018,0
28,824,2018-02-27 17:00:00,825,2018-02-27 17:30:00,BUY,1325.99,1322.8325,1322.8325,1332.305,0.1,-32.275000000000276,-315.75000000000273,-1.0,SL,2018Q1,2018,1
29,826,2018-02-27 18:00:00,828,2018-02-27 19:00:00,BUY,1318.2,1314.1371428571429,1314.1371428571429,1326.3257142857142,0.1,-41.328571428571834,-406.2857142857183,-1.0,SL,2018Q1,2018,2
30,829,2018-02-27 19:30:00,904,2018-03-01 11:00:00,BUY,1315.8,1311.0792857142856,1311.0792857142856,1325.2414285714285,0.1,-47.90714285714394,-472.07142857143936,-1.0,SL,2018Q1,2018,75
31,905,2018-03-01 11:30:00,910,2018-03-01 14:00:00,BUY,1310.93,1309.0121428571429,1309.0121428571429,1314.7657142857142,0.1,-19.878571428572013,-191.78571428572013,-1.0,SL,2018Q1,2018,5
32,911,2018-03-01 14:30:00,912,2018-03-01 15:00:00,BUY,1307.7,1305.5303571428572,1305.5303571428572,1312.0392857142858,0.1,-22.396428571428896,-216.96428571428896,-1.0,SL,2018Q1,2018,1
33,913,2018-03-01 15:30:00,914,2018-03-01 16:00:00,BUY,1306.04,1311.0221428571429,1303.5489285714286,1311.0221428571429,0.1,49.12142857142889,498.21428571428896,1.9180030679125106,TP,2018Q1,2018,1
34,917,2018-03-01 17:30:00,925,2018-03-01 21:30:00,BUY,1305.53,1312.9057142857143,1301.8421428571428,1312.9057142857143,0.1,73.05714285714366,737.5714285714366,1.944117088006083,TP,2018Q1,2018,8
35,944,2018-03-02 08:00:00,954,2018-03-02 13:00:00,SELL,1318.32,1320.1692857142857,1320.1692857142857,1314.6214285714284,0.1,-19.1928571428577,-184.92857142857702,-1.0,SL,2018Q1,2018,10
36,955,2018-03-02 13:30:00,980,2018-03-05 03:00:00,SELL,1322.98,1325.7410714285716,1325.7410714285716,1317.4578571428572,0.1,-28.310714285715402,-276.10714285715403,-1.0,SL,2018Q1,2018,25
37,981,2018-03-05 03:30:00,1007,2018-03-05 16:30:00,SELL,1326.02,1320.847142857143,1328.6064285714285,1320.847142857143,0.1,51.02857142857083,517.2857142857083,1.9209464909922012,TP,2018Q1,2018,26
38,1048,2018-03-06 14:00:00,1050,2018-03-06 15:00:00,SELL,1327.61,1329.902857142857,1329.902857142857,1323.0242857142857,0.1,-23.628571428572013,-229.28571428572013,-1.0,SL,2018Q1,2018,2
39,1051,2018-03-06 15:30:00,1051,2018-03-06 15:30:00,SELL,1329.15,1331.5789285714286,1331.5789285714286,1324.2921428571428,0.1,-24.989285714285142,-242.89285714285143,-1.0,SL,2018Q1,2018,0
40,1052,2018-03-06 16:00:00,1054,2018-03-06 17:00:00,SELL,1332.05,1334.6739285714286,1334.6739285714286,1326.8021428571428,0.1,-26.93928571428678,-262.3928571428678,-1.0,SL,2018Q1,2018,2
