quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,118,30,88,25.423728813559322,-562.455357142874,1740.8303571428482,2303.285714285722,0.7558030453389504,905.9714285714368,-4.766570823244695,-0.1379581574592443,2.217022266327588,50.63928571428569,FAIL
2018Q3,2018,103,23,80,22.330097087378643,-681.3517857142756,1380.3732142857175,2061.7249999999926,0.6695234399765839,782.6571428571372,-6.615065880721122,-0.24169362853762663,2.328777182527248,38.89642857142981,FAIL
2018Q4,2018,125,33,92,26.400000000000002,-325.60000000000394,1970.885714285709,2296.4857142857118,0.8582181469823443,605.1803571428544,-2.6048000000000315,-0.11736700235629036,2.3926081673447173,59.57500000000046,FAIL
2019Q1,2019,105,32,73,30.476190476190478,118.84821428571182,1843.7232142857215,1724.8750000000098,1.0689025084633443,487.53392857143353,1.1318877551020172,0.014280821355020607,2.438433847432004,45.978571428571016,INCONCLUSIVE
2019Q2,2019,122,37,85,30.327868852459016,289.2482142857212,2678.087500000013,2388.83928571429,1.121083162025793,544.874999999995,2.370887002341977,0.01461941334939466,2.575461318167362,73.98571428571422,INCONCLUSIVE
2019Q3,2019,109,36,73,33.02752293577982,344.3803571428489,4060.8267857142832,3716.446428571433,1.0926638830295818,653.8714285714294,3.1594528178243015,0.13653570365157225,2.2156795405877627,99.97857142857193,INCONCLUSIVE
2019Q4,2019,99,29,70,29.292929292929294,-29.164285714270285,2276.3607142857154,2305.524999999984,0.9873502626454846,679.5624999999952,-0.29458874458858875,-0.00030431282703556985,2.383259254661515,78.81785714285861,FAIL
2020Q1,2020,116,39,77,33.62068965517241,953.8446428571335,6249.83749999999,5295.992857142856,1.1801068597686373,882.3678571428491,8.222798645320117,0.14038568461091533,2.329954569286797,232.20357142857046,INCONCLUSIVE
2020Q2,2020,87,28,59,32.18390804597701,530.491071428577,4573.694642857147,4043.2035714285694,1.131205629906273,773.524999999999,6.0975985221675515,0.1134436139839801,2.3836118630167893,130.44999999999908,INCONCLUSIVE
2020Q3,2020,119,33,86,27.73109243697479,-418.0696428571569,6064.5696428571455,6482.639285714303,0.9355093466671127,2010.5214285714333,-3.5131902761105622,-0.03345552848030915,2.4379940549506576,196.90000000000117,FAIL
2020Q4,2020,95,31,64,32.631578947368425,511.33750000001004,4255.8125000000055,3744.474999999995,1.1365578619165602,495.349999999999,5.382500000000106,0.09232184452670218,2.346442037505156,119.81071428571404,INCONCLUSIVE
2021Q1,2021,90,31,59,34.44444444444444,1401.3428571428535,5314.067857142849,3912.724999999994,1.358150101819795,763.8107142857232,15.57047619047615,0.1922385405228517,2.584866322818319,167.0821428571441,PASS
2021Q2,2021,102,28,74,27.450980392156865,-508.6946428571274,3280.2160714285865,3788.910714285713,0.8657411902214682,585.6321428571296,-4.98720238095223,-0.06261856698875845,2.2880302884424517,122.42500000000128,FAIL
2021Q3,2021,104,26,78,25.0,-611.6803571428568,3194.8803571428607,3806.5607142857157,0.8393089187183412,763.8017857142842,-5.881541895604392,-0.13877086309955938,2.517926756155024,148.47142857142734,FAIL
2021Q4,2021,100,21,79,21.0,-1481.2374999999952,2380.3982142857135,3861.6357142857064,0.6164222599971525,1896.62857142857,-14.812374999999951,-0.277217853146124,2.3189218352273833,88.24642857142926,FAIL
2022Q1,2022,119,36,83,30.252100840336134,-182.60178571427403,5428.444642857141,5611.046428571415,0.9674567323513014,1015.9303571428595,-1.534468787514908,0.03215923252005223,2.230525244032167,271.05357142857036,FAIL
2022Q2,2022,90,21,69,23.333333333333332,-1037.167857142861,3012.2321428571413,4049.4000000000005,0.7438712260722924,1500.9107142857138,-11.524087301587345,-0.24371175732261424,2.444148314237532,106.39642857142753,FAIL
2022Q3,2022,108,28,80,25.925925925925924,-229.3017857142741,3993.2803571428703,4222.5821428571435,0.9456963114140582,835.037499999992,-2.123164682539575,-0.11687281326041549,2.7019894611830235,97.85714285714285,FAIL
2022Q4,2022,100,31,69,31.0,694.5714285714275,4324.175000000007,3629.6035714285763,1.1913628898866369,627.2392857142888,6.945714285714275,0.07018345084940578,2.651743206521869,97.23571428571468,INCONCLUSIVE
2023Q1,2023,119,33,86,27.73109243697479,-560.023214285698,4656.9625,5216.985714285697,0.8926538723784151,1226.6785714285693,-4.706077430972252,-0.05658512780820389,2.3263100916528394,119.24285714285652,FAIL
2023Q2,2023,109,23,86,21.100917431192663,-1817.3874999999985,3222.4803571428656,5039.867857142864,0.639397787498681,2173.866071428574,-16.673279816513748,-0.27186656311215646,2.390791727168981,148.674999999999,FAIL
2023Q3,2023,100,32,68,32.0,273.7910714285591,2988.8767857142834,2715.085714285723,1.1008406732752407,600.6625000000022,2.7379107142855914,0.10544359259100246,2.3392864307098864,77.8428571428578,INCONCLUSIVE
2023Q4,2023,128,41,87,32.03125,588.7785714285545,5209.282142857129,4620.503571428573,1.1274273598811473,533.8910714285694,4.599832589285582,0.09108623748808442,2.392345861211215,171.01428571428477,INCONCLUSIVE
