id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
1,51,2018-02-02 17:30:00,56,2018-02-02 20:00:00,BUY,1330.11,1336.19625,1326.0524999999998,1336.19625,0.1,60.162500000000634,608.6250000000064,1.4576014536644193,TP,2018Q1,2018,5
2,143,2018-02-06 17:30:00,143,2018-02-06 17:30:00,BUY,1330.2,1326.215357142857,1326.215357142857,1336.1769642857143,0.1,-40.546428571429445,-398.4642857142944,-1.0,SL,2018Q1,2018,0
3,144,2018-02-06 18:00:00,152,2018-02-06 22:00:00,BUY,1328.46,1324.2482142857143,1324.2482142857143,1334.7776785714286,0.1,-42.81785714285725,-421.17857142857247,-1.0,SL,2018Q1,2018,8
4,153,2018-02-06 22:30:00,160,2018-02-07 03:00:00,BUY,1320.52,1327.7955357142857,1315.6696428571427,1327.7955357142857,0.1,72.05535714285752,727.5535714285752,1.4644334760832822,TP,2018Q1,2018,7
5,184,2018-02-07 15:00:00,186,2018-02-07 16:00:00,BUY,1324.45,1321.6107142857143,1321.6107142857143,1328.7089285714285,0.1,-29.092857142857792,-283.9285714285779,-1.0,SL,2018Q1,2018,2
6,187,2018-02-07 16:30:00,189,2018-02-07 17:30:00,BUY,1322.79,1319.6367857142857,1319.6367857142857,1327.5198214285715,0.1,-32.23214285714285,-315.32142857142844,-1.0,SL,2018Q1,2018,2
7,190,2018-02-07 18:00:00,192,2018-02-07 19:00:00,BUY,1321.01,1317.3542857142857,1317.3542857142857,1326.4935714285714,0.1,-37.25714285714339,-365.5714285714339,-1.0,SL,2018Q1,2018,2
8,193,2018-02-07 19:30:00,194,2018-02-07 20:00:00,BUY,1318.21,1314.0892857142858,1314.0892857142858,1324.3910714285714,0.1,-41.907142857142574,-412.0714285714257,-1.0,SL,2018Q1,2018,1
9,195,2018-02-07 20:30:00,228,2018-02-08 14:00:00,BUY,1312.42,1307.5578571428573,1307.5578571428573,1319.7132142857145,0.1,-49.32142857142772,-486.21428571427714,-1.0,SL,2018Q1,2018,33
10,229,2018-02-08 14:30:00,230,2018-02-08 15:00:00,BUY,1308.52,1313.43625,1305.2424999999998,1313.43625,0.1,48.462499999999906,491.6249999999991,1.4477221807318237,TP,2018Q1,2018,1
11,359,2018-02-13 10:30:00,368,2018-02-13 15:00:00,SELL,1329.09,1325.682857142857,1331.3614285714284,1325.682857142857,0.1,33.37142857142844,340.7142857142844,1.4252593044539812,TP,2018Q1,2018,9
12,387,2018-02-14 01:30:00,393,2018-02-14 04:30:00,SELL,1331.68,1334.0382142857143,1334.0382142857143,1328.1426785714286,0.1,-24.282142857142116,-235.82142857142117,-1.0,SL,2018Q1,2018,6
13,394,2018-02-14 05:00:00,403,2018-02-14 09:30:00,SELL,1335.02,1331.8153571428572,1337.1564285714285,1331.8153571428572,0.1,31.34642857142744,320.4642857142744,1.420686306247974,TP,2018Q1,2018,9
14,419,2018-02-14 17:30:00,424,2018-02-14 20:00:00,SELL,1344.3,1349.7910714285715,1349.7910714285715,1336.0633928571428,0.1,-55.61071428571559,-549.1071428571558,-1.0,SL,2018Q1,2018,5
15,425,2018-02-14 20:30:00,545,2018-02-19 11:30:00,SELL,1355.1,1347.45,1362.230357142857,1344.4044642857143,0.1,75.79999999999863,764.9999999999864,1.0527255592480456,TIME_EXIT,2018Q1,2018,120
16,567,2018-02-20 03:30:00,576,2018-02-20 08:00:00,BUY,1342.25,1339.7685714285715,1339.7685714285715,1345.9721428571427,0.1,-25.514285714285233,-248.14285714285234,-1.0,SL,2018Q1,2018,9
17,577,2018-02-20 08:30:00,579,2018-02-20 09:30:00,BUY,1340.33,1337.9289285714285,1337.9289285714285,1343.931607142857,0.1,-24.71071428571413,-240.1071428571413,-1.0,SL,2018Q1,2018,2
18,580,2018-02-20 10:00:00,580,2018-02-20 10:00:00,BUY,1338.94,1336.8260714285716,1336.8260714285716,1342.110892857143,0.1,-21.839285714284596,-211.39285714284597,-1.0,SL,2018Q1,2018,0
19,581,2018-02-20 10:30:00,591,2018-02-20 15:30:00,BUY,1338.18,1336.065,1336.065,1341.3525,0.1,-21.85000000000009,-211.5000000000009,-1.0,SL,2018Q1,2018,10
20,592,2018-02-20 16:00:00,592,2018-02-20 16:00:00,BUY,1336.54,1341.0576785714286,1333.5282142857143,1341.0576785714286,0.1,44.47678571428632,451.76785714286325,1.443214740989722,TP,2018Q1,2018,0
21,597,2018-02-20 18:30:00,613,2018-02-21 03:30:00,BUY,1332.15,1327.494642857143,1327.494642857143,1339.1330357142858,0.1,-47.25357142857156,-465.5357142857156,-1.0,SL,2018Q1,2018,16
22,614,2018-02-21 04:00:00,616,2018-02-21 05:00:00,BUY,1328.12,1325.610714285714,1325.610714285714,1331.8839285714287,0.1,-25.79285714285852,-250.9285714285852,-1.0,SL,2018Q1,2018,2
