quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,128,29,99,22.65625,-870.9017857142858,1559.1732142857124,2430.0749999999975,0.6416152646670222,1029.4107142857185,-6.803920200892858,-0.2340979026776045,2.1903417655874207,48.15357142857074,FAIL
2018Q3,2018,120,31,89,25.833333333333336,-355.0392857142846,1784.9428571428577,2139.982142857142,0.8340924073131457,949.9428571428507,-2.958660714285705,-0.12337148430488815,2.3946523951893535,41.63928571428478,FAIL
2018Q4,2018,114,30,84,26.31578947368421,-269.15000000000174,1575.5892857142758,1844.7392857142777,0.8540986240796689,431.58571428570787,-2.360964912280717,-0.10459959372740196,2.391476147423073,38.56428571428587,FAIL
2019Q1,2019,121,34,87,28.09917355371901,-223.48750000000305,1657.5124999999966,1881.0,0.8811868686868669,386.9214285714328,-1.8470041322314301,-0.052051206931687154,2.25480169340463,39.089285714285964,FAIL
2019Q2,2019,111,26,85,23.423423423423422,-627.3035714285564,1286.3035714285766,1913.6071428571329,0.6721879024281057,666.721428571418,-5.651383526383391,-0.2197315149532597,2.1975373733226533,73.4178571428567,FAIL
2019Q3,2019,92,21,71,22.82608695652174,-847.6571428571306,1942.1035714285792,2789.760714285708,0.6961541760494094,1106.9767857142758,-9.213664596273158,-0.2168242352865418,2.353664119024194,99.97857142857193,FAIL
2019Q4,2019,131,28,103,21.374045801526716,-689.7232142857109,2057.926785714285,2747.649999999994,0.7489770479188722,913.7589285714241,-5.265062704471076,-0.27158529328103864,2.755165569130137,57.957142857142756,FAIL
2020Q1,2020,102,35,67,34.31372549019608,496.15714285714506,4791.046428571429,4294.889285714284,1.1155226851848008,1326.68214285714,4.864285714285736,0.16353788844093758,2.135429140210904,272.4035714285703,INCONCLUSIVE
2020Q2,2020,105,23,82,21.904761904761905,-1463.0946428571276,3452.6767857142845,4915.77142857141,0.7023672349057286,1874.6589285714147,-13.934234693877405,-0.2428804251333436,2.5040918809682498,144.87142857142834,FAIL
2020Q3,2020,111,38,73,34.234234234234236,1392.080357142856,6348.576785714286,4956.496428571431,1.2808597518840708,527.4392857142847,12.541264478764468,0.16361423055174912,2.4605989970404516,237.98928571428468,PASS
2020Q4,2020,106,33,73,31.132075471698112,141.06607142856635,4464.83035714286,4323.764285714292,1.0326257543443451,793.3857142857183,1.3308119946091164,0.05312967743661242,2.284293335367794,119.81071428571404,INCONCLUSIVE
2021Q1,2021,110,30,80,27.27272727272727,106.73392857142616,4735.366071428563,4628.632142857137,1.0230594969047468,1019.5875000000036,0.9703084415584197,-0.056605502030612466,2.728158658412658,105.0357142857144,INCONCLUSIVE
2021Q2,2021,112,32,80,28.57142857142857,-526.6214285714212,3388.7607142857205,3915.382142857141,0.8654993537394199,950.0535714285704,-4.701977040816261,-0.017474715688520277,2.16374838434855,107.14642857142799,FAIL
2021Q3,2021,119,28,91,23.52941176470588,-1206.5285714285537,2688.2892857142983,3894.8178571428502,0.6902220808051769,1461.1446428571346,-10.13889555822314,-0.2085995290607769,2.2432217626168254,88.01071428571568,FAIL
2021Q4,2021,112,31,81,27.67857142857143,-63.6035714285876,3351.639285714279,3415.242857142865,0.9813765597091987,733.3625000000015,-0.5678890306123893,-0.04834467446892283,2.5642419785950032,78.83928571428505,FAIL
2022Q1,2022,127,37,90,29.133858267716533,-188.40357142855834,4814.707142857156,5003.110714285716,0.9623427139258384,1339.2071428571376,-1.483492688413845,0.0033863809215654234,2.3408336284682556,139.23571428571512,FAIL
2022Q2,2022,114,30,84,26.31578947368421,-645.8035714285614,3835.0714285714366,4480.874999999998,0.8558755663952773,1216.716071428566,-5.664943609022469,-0.09226871308144427,2.3964515859067763,88.84642857142872,FAIL
