id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
1,102,2018-02-05 20:00:00,106,2018-02-05 22:00:00,SELL,1334.79,1337.7214285714285,1337.7214285714285,1328.9271428571428,0.1,-30.014285714285688,-293.1428571428569,-1.0,SL,2018Q1,2018,4
2,115,2018-02-06 03:30:00,116,2018-02-06 04:00:00,SELL,1336.76,1340.9535714285714,1340.9535714285714,1328.372857142857,0.1,-42.635714285714315,-419.3571428571431,-1.0,SL,2018Q1,2018,1
3,131,2018-02-06 11:30:00,137,2018-02-06 14:30:00,BUY,1341.99,1339.1678571428572,1339.1678571428572,1347.6342857142856,0.1,-28.921428571428077,-282.2142857142808,-1.0,SL,2018Q1,2018,6
4,177,2018-02-07 11:30:00,182,2018-02-07 14:00:00,SELL,1329.31,1324.7992857142856,1331.565357142857,1324.7992857142856,0.1,44.40714285714357,451.0714285714357,1.909691291660362,TP,2018Q1,2018,5
5,205,2018-02-08 02:30:00,238,2018-02-08 19:00:00,SELL,1315.58,1319.9857142857143,1319.9857142857143,1306.7685714285712,0.1,-44.75714285714339,-440.5714285714339,-1.0,SL,2018Q1,2018,33
6,255,2018-02-09 04:30:00,280,2018-02-09 17:00:00,SELL,1318.04,1311.5235714285714,1321.2982142857143,1311.5235714285714,0.1,64.46428571428605,651.6428571428605,1.936903101191115,TP,2018Q1,2018,25
7,283,2018-02-09 18:30:00,283,2018-02-09 18:30:00,SELL,1314.72,1318.5278571428573,1318.5278571428573,1307.1042857142857,0.1,-38.77857142857302,-380.78571428573014,-1.0,SL,2018Q1,2018,0
8,286,2018-02-09 20:00:00,287,2018-02-09 20:30:00,SELL,1312.45,1317.1460714285715,1317.1460714285715,1303.057857142857,0.1,-47.66071428571486,-469.6071428571486,-1.0,SL,2018Q1,2018,1
9,289,2018-02-09 21:30:00,298,2018-02-12 03:00:00,SELL,1313.07,1318.1292857142857,1318.1292857142857,1302.9514285714283,0.1,-51.29285714285807,-505.92857142858065,-1.0,SL,2018Q1,2018,9
10,314,2018-02-12 11:00:00,320,2018-02-12 14:00:00,BUY,1321.83,1319.480357142857,1319.480357142857,1326.5292857142856,0.1,-24.196428571429532,-234.96428571429533,-1.0,SL,2018Q1,2018,6
11,326,2018-02-12 17:00:00,358,2018-02-13 10:00:00,BUY,1322.93,1328.6471428571429,1320.0714285714287,1328.6471428571429,0.1,56.47142857142789,571.714285714279,1.9282926829268283,TP,2018Q1,2018,32
12,368,2018-02-13 15:00:00,368,2018-02-13 15:00:00,BUY,1328.36,1325.7810714285713,1325.7810714285713,1333.517857142857,0.1,-26.48928571428605,-257.8928571428605,-1.0,SL,2018Q1,2018,0
13,374,2018-02-13 18:00:00,393,2018-02-14 04:30:00,BUY,1328.82,1334.8092857142858,1325.825357142857,1334.8092857142858,0.1,59.1928571428587,598.928571428587,1.9314765178883597,TP,2018Q1,2018,19
14,417,2018-02-14 16:30:00,418,2018-02-14 17:00:00,BUY,1333.25,1341.292142857143,1329.2289285714285,1341.292142857143,0.1,79.72142857143062,804.2142857143062,1.9486687036228731,TP,2018Q1,2018,1
15,419,2018-02-14 17:30:00,424,2018-02-14 20:00:00,BUY,1344.55,1355.5321428571428,1339.0589285714284,1355.5321428571428,0.1,109.1214285714289,1098.214285714289,1.9622374927749904,TP,2018Q1,2018,5
16,450,2018-02-15 10:00:00,456,2018-02-15 13:00:00,BUY,1354.84,1352.452857142857,1352.452857142857,1359.6142857142856,0.1,-24.571428571428623,-238.71428571428623,-1.0,SL,2018Q1,2018,6
17,462,2018-02-15 16:00:00,464,2018-02-15 17:00:00,BUY,1352.89,1349.3950000000002,1349.3950000000002,1359.88,0.1,-35.64999999999891,-349.4999999999891,-1.0,SL,2018Q1,2018,2
18,471,2018-02-15 20:30:00,498,2018-02-16 11:00:00,BUY,1352.57,1360.79,1348.46,1360.79,0.1,81.50000000000027,822.0000000000027,1.9497607655502922,TP,2018Q1,2018,27
19,531,2018-02-19 04:30:00,535,2018-02-19 06:30:00,BUY,1350.79,1347.4867857142856,1347.4867857142856,1357.3964285714285,0.1,-33.73214285714376,-330.32142857143754,-1.0,SL,2018Q1,2018,4
20,548,2018-02-19 13:00:00,552,2018-02-19 15:00:00,BUY,1348.46,1346.3075000000001,1346.3075000000001,1352.7649999999999,0.1,-22.22499999999918,-215.24999999999181,-1.0,SL,2018Q1,2018,4
