quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,80,19,61,23.75,-221.54642857142434,1482.3607142857184,1703.9071428571426,0.8699774048719984,907.017857142849,-2.7693303571428043,-0.18771135919752435,2.7930853524837844,54.39999999999891,FAIL
2018Q3,2018,71,21,50,29.577464788732392,-29.79285714286088,1345.0499999999943,1374.8428571428553,0.978329990960003,411.2803571428642,-0.4196177062374772,0.006656227259810759,2.32935712133334,40.128571428572926,FAIL
2018Q4,2018,78,15,63,19.230769230769234,-736.3089285714248,999.66964285714,1735.9785714285651,0.5758536766006827,850.883928571425,-9.43985805860801,-0.3379171794453731,2.418585441722867,59.43571428571495,FAIL
2019Q1,2019,81,24,57,29.629629629629626,158.8928571428649,1622.4321428571357,1463.5392857142708,1.1085675380864943,317.0339285714232,1.9616402116403073,0.009425083451990598,2.632847902955424,45.79642857142808,INCONCLUSIVE
2019Q2,2019,89,22,67,24.719101123595504,-256.9089285714288,1738.8767857142846,1995.7857142857135,0.8712742922586877,542.1375000000019,-2.8866171749598744,-0.15709732462454237,2.653426253696913,74.94999999999955,FAIL
2019Q3,2019,79,27,52,34.177215189873415,280.6821428571446,2975.950000000004,2695.2678571428582,1.104138867724518,414.5660714285717,3.5529385171790455,0.1641824093084488,2.1264896711731462,99.97857142857193,INCONCLUSIVE
2019Q4,2019,93,30,63,32.25806451612903,0.0017857142868464848,2245.8446428571388,2245.84285714285,1.0000007951198737,508.81428571428376,1.9201228890822418e-05,0.056500574468904524,2.1000016697517347,69.09999999999918,INCONCLUSIVE
2020Q1,2020,67,22,45,32.83582089552239,867.2625000000046,4772.898214285714,3905.635714285709,1.222054119596409,993.3607142857147,12.944216417910516,0.10379517740707146,2.4996561537199273,309.65714285714347,INCONCLUSIVE
2020Q2,2020,69,20,49,28.985507246376812,-113.17321428570757,3404.062500000004,3517.235714285711,0.9678232499954328,777.710714285711,-1.6401915113870662,-0.01828102610694021,2.37116696248881,156.68928571428586,FAIL
2020Q3,2020,82,25,57,30.48780487804878,173.0696428571199,4906.855357142849,4733.78571428573,1.0365605148401258,644.6946428571397,2.110605400696584,0.03098769524695903,2.363357973835487,195.7107142857132,INCONCLUSIVE
2020Q4,2020,75,30,45,40.0,1752.2089285714285,4735.419642857147,2983.2107142857176,1.587356742914812,657.4803571428565,23.362785714285714,0.3829627720676323,2.381035114372218,119.81071428571404,PASS
2021Q1,2021,70,25,45,35.714285714285715,1352.8250000000035,4469.375000000007,3116.5500000000025,1.4340777462257956,449.1107142857127,19.326071428571478,0.23695618440321167,2.5813399432064323,167.0821428571441,PASS
2021Q2,2021,84,20,64,23.809523809523807,-917.9624999999864,2661.062500000009,3579.024999999994,0.7435160413799885,1008.3410714285594,-10.928124999999838,-0.1779569897171228,2.379251332415963,122.42500000000128,FAIL
2021Q3,2021,94,30,64,31.914893617021278,-33.04464285713085,3490.298214285724,3523.342857142854,0.9906212241621224,660.4696428571401,-0.3515387537992644,0.05642381787545796,2.113325278212528,130.94285714285724,FAIL
2021Q4,2021,73,22,51,30.136986301369863,-218.98749999999012,2610.8696428571475,2829.857142857136,0.9226153516078589,803.4107142857162,-2.9998287671231525,0.029126601146098403,2.1387901332727637,88.85714285714194,FAIL
2022Q1,2022,84,25,59,29.761904761904763,109.54821428571337,3575.5053571428516,3465.9571428571376,1.0316069154263716,786.5964285714272,1.3041454081632544,-0.011656145272743078,2.434592320406237,139.23571428571512,INCONCLUSIVE
2022Q2,2022,87,20,67,22.988505747126435,-724.7517857142802,3380.6339285714303,4105.385714285709,0.8234631685903898,917.980357142847,-8.33048029556644,-0.2043500823066331,2.7586016147778056,106.39642857142753,FAIL
2022Q3,2022,83,24,59,28.915662650602407,198.79642857143574,3459.289285714295,3260.4928571428586,1.0609712817299775,879.1999999999983,2.395137693631756,-0.0012702025433942654,2.6082210675861948,97.35357142857147,INCONCLUSIVE
2022Q4,2022,83,25,58,30.120481927710845,296.3928571428456,3603.392857142856,3307.0000000000095,1.0896259017668115,1266.4375000000034,3.570998278829465,0.04090542720772521,2.5279320920990025,124.54642857142808,INCONCLUSIVE
2023Q1,2023,76,24,52,31.57894736842105,514.0892857142939,3822.9321428571425,3308.8428571428476,1.1553682988010514,785.3482142857082,6.764332706767024,0.10455677258545167,2.5032979807356113,117.37857142857202,INCONCLUSIVE
2023Q2,2023,92,19,73,20.652173913043477,-1549.2767857142933,2816.9589285714233,4366.235714285716,0.6451687707456392,1636.0839285714392,-16.839965062111883,-0.28607773679081466,2.4788063297069294,148.674999999999,FAIL
2023Q3,2023,79,28,51,35.44303797468354,886.1214285714202,2977.103571428571,2090.9821428571495,1.4237823989068656,426.5375000000032,11.216726943942028,0.2005746535758319,2.593317940866077,79.0535714285722,PASS
2023Q4,2023,90,31,59,34.44444444444444,809.7767857142774,3955.305357142852,3145.5285714285724,1.2574374281860399,648.9249999999943,8.997519841269748,0.1438424281947549,2.3931873633218177,138.8071428571431,PASS
2024Q1,2024,92,32,60,34.78260869565217,1255.580357142854,4506.4874999999965,3250.9071428571415,1.3862246142285555,736.9339285714315,13.647612577639716,0.180862421647744,2.599171151678542,129.47500000000053,PASS
2024Q2,2024,91,22,69,24.175824175824175,-1174.9874999999895,4505.683928571449,5680.671428571437,0.793160453869892,1968.8749999999995,-12.911950549450435,-0.19045343028819245,2.4876396053192065,154.06428571428768,FAIL
