quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,168,49,119,29.166666666666668,-886.500000000008,2386.4428571428616,3272.942857142867,0.7291428421778557,1352.2000000000066,-5.2767857142857615,-0.15199100372977986,1.7707754738605068,59.76785714285661,FAIL
2018Q3,2018,168,51,117,30.357142857142854,-612.1499999999925,2426.7857142857065,3038.9357142856966,0.7985643470105862,760.492857142851,-3.6437499999999554,-0.11633045342044462,1.832000560788992,47.649999999999366,FAIL
2018Q4,2018,176,55,121,31.25,-708.0178571428526,2514.3499999999976,3222.3678571428477,0.7802802508802881,868.5892857142849,-4.022828733766207,-0.09244791582754269,1.7166165519366339,62.40357142857029,FAIL
2019Q1,2019,168,54,114,32.142857142857146,-197.37857142857382,2482.7357142857168,2680.1142857142886,0.9263544198541639,441.3928571428617,-1.174872448979606,-0.07513440836144368,1.955637108581013,45.79642857142808,FAIL
2019Q2,2019,189,57,132,30.158730158730158,-369.1321428571402,3098.985714285723,3468.1178571428627,0.8935641295762534,823.8428571428557,-1.9530801209372497,-0.1309330767778585,2.0693064053344816,74.94999999999955,FAIL
2019Q3,2019,166,55,111,33.13253012048193,-764.7892857142726,4661.835714285722,5426.6249999999945,0.8590672313428193,1258.0714285714198,-4.607164371772726,-0.03440792253279096,1.7337538668918715,99.97857142857193,FAIL
2019Q4,2019,166,50,116,30.120481927710845,-752.8999999999755,3035.6571428571447,3788.5571428571184,0.8012699897058492,1036.8678571428338,-4.535542168674551,-0.13688458613067075,1.85894637611757,70.68571428571495,FAIL
2020Q1,2020,159,62,97,38.9937106918239,1372.0785714285814,7750.928571428565,6378.849999999984,1.2150981088171982,796.1821428571393,8.629424977538248,0.13350678048516096,1.9010405896011,235.20357142857227,INCONCLUSIVE
2020Q2,2020,136,49,87,36.029411764705884,394.70714285714877,6403.878571428575,6009.171428571428,1.0656841209389465,705.8249999999985,2.902258403361388,0.04638738751339038,1.8921330310548639,118.03214285714212,INCONCLUSIVE
2020Q3,2020,164,58,106,35.36585365853659,861.6928571428508,8921.685714285719,8059.99285714287,1.106909878509285,972.0821428571405,5.254224738675919,0.06062960825784118,2.022973226241107,194.75714285714338,INCONCLUSIVE
2020Q4,2020,167,60,107,35.92814371257485,44.73571428572164,6607.435714285723,6562.7000000000035,1.00681666300238,1005.6321428571399,0.26787852865701584,0.05059208191782373,1.7954897156875778,194.96071428571503,INCONCLUSIVE
2021Q1,2021,146,49,97,33.56164383561644,98.0071428571461,6381.371428571427,6283.364285714282,1.0155978769335356,1400.8428571428599,0.6712818003914117,-0.004916679775920773,2.0104692665827137,167.0821428571441,INCONCLUSIVE
2021Q2,2021,158,45,113,28.48101265822785,-1346.524999999982,4413.0000000000055,5759.524999999989,0.7662090189729213,1575.0321428571283,-8.522310126582164,-0.15865430626466695,1.9240359809764467,122.42500000000128,FAIL
2021Q3,2021,156,46,110,29.48717948717949,-1025.6357142857105,4322.728571428582,5348.364285714291,0.8082337590531695,1404.9035714285678,-6.574587912087888,-0.12996499462103658,1.9327329020836663,148.47142857142734,FAIL
2021Q4,2021,141,45,96,31.914893617021278,-564.9642857142944,4090.3285714285694,4655.292857142863,0.8786404415250828,1021.510714285723,-4.006838905775138,-0.05922597384922547,1.8744329419201766,94.49285714285743,FAIL
2022Q1,2022,159,59,100,37.10691823899371,701.3714285714249,7148.135714285703,6446.764285714278,1.1087943342562765,599.2321428571397,4.41114106019764,0.1033871088978695,1.8793124309428417,271.05357142857036,INCONCLUSIVE
