quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,99,21,78,21.21212121212121,-540.5571428571369,1577.44285714286,2117.9999999999964,0.7447794415216538,1130.9714285714258,-5.4601731601731,-0.2752843176414036,2.7663236399375712,54.39999999999891,FAIL
2018Q3,2018,92,26,66,28.26086956521739,-206.34285714285335,1568.6928571428589,1775.0357142857124,0.8837528419951328,431.04821428571023,-2.2428571428571016,-0.03964817500479909,2.2433725989107214,40.128571428572926,FAIL
2018Q4,2018,103,22,81,21.35922330097087,-783.08571428571,1393.0999999999942,2176.1857142857034,0.6401567618309892,861.0464285714238,-7.60277392510398,-0.2681761678850125,2.3569408049231875,44.264285714285236,FAIL
2019Q1,2019,111,26,85,23.423423423423422,-350.8767857142788,1701.3089285714218,2052.1857142857007,0.8290228884882342,458.94642857143344,-3.161052123552061,-0.20296715939548388,2.710267135442304,45.79642857142808,FAIL
2019Q2,2019,106,27,79,25.471698113207548,-316.22500000000093,2022.6535714285712,2338.8785714285714,0.8647963156946399,609.3178571428582,-2.9832547169811408,-0.13278771637708253,2.530329960736169,74.94999999999955,FAIL
2019Q3,2019,107,32,75,29.906542056074763,-372.89107142856886,3503.5910714285774,3876.4821428571454,0.9038068388588706,1144.233928571434,-3.4849632843791483,0.028827145378480325,2.118297278575478,99.97857142857193,FAIL
2019Q4,2019,109,34,75,31.19266055045872,124.03214285715568,2587.4821428571427,2463.4499999999857,1.0503489589223072,456.1303571428545,1.1379095674968411,0.02679172515310899,2.316946232916854,69.09999999999918,INCONCLUSIVE
2020Q1,2020,93,31,62,33.33333333333333,462.48035714285373,5542.098214285709,5079.617857142855,1.0910462893370065,1518.8285714285757,4.972907066052191,0.12674248871983462,2.1820925786740135,309.65714285714347,INCONCLUSIVE
2020Q2,2020,94,23,71,24.46808510638298,-1097.5517857142752,3783.176785714293,4880.728571428567,0.7751254203851321,1308.4982142857061,-11.676082826747608,-0.16934321165208066,2.3927784716236684,156.68928571428586,FAIL
2020Q3,2020,100,30,70,30.0,-177.06607142859167,5450.787499999994,5627.853571428586,0.9685375482532952,919.121428571435,-1.7706607142859168,0.004558660955087514,2.2599209459243554,204.89285714285705,FAIL
2020Q4,2020,93,33,60,35.483870967741936,1176.282142857144,5027.47857142858,3851.196428571435,1.3054329127775692,775.6017857142822,12.648195084485419,0.20518715248780633,2.3735143868683077,119.81071428571404,PASS
2021Q1,2021,88,29,59,32.95454545454545,1199.583928571436,5151.726785714293,3952.142857142856,1.303527471534432,652.5678571428646,13.631635551948136,0.1413054622676561,2.652004166225224,167.0821428571441,PASS
2021Q2,2021,98,27,71,27.55102040816326,-497.9749999999771,3365.7428571428695,3863.717857142845,0.8711150714384152,846.0589285714194,-5.081377551020175,-0.04984074017178158,2.290710002671388,122.42500000000128,FAIL
2021Q3,2021,109,32,77,29.357798165137616,-285.8607142857032,3638.12142857144,3923.9821428571418,0.9271503529122689,869.9732142857106,-2.622575360419295,-0.018601447779606733,2.2309555366951472,130.94285714285724,FAIL
2021Q4,2021,93,29,64,31.182795698924732,173.37321428572074,3542.291071428575,3368.917857142853,1.0514625828344648,786.0767857142857,1.8642281105991476,0.06779984072236919,2.3204691483243365,88.85714285714194,INCONCLUSIVE
2022Q1,2022,106,30,76,28.30188679245283,-83.40357142858134,4362.960714285702,4446.364285714282,0.9812422990854467,838.419642857144,-0.7868261455526542,-0.05334244083057912,2.485813824349798,162.09999999999872,FAIL
2022Q2,2022,101,25,76,24.752475247524753,-439.694642857142,4054.4375000000023,4494.132142857144,0.9021625023741279,810.6946428571366,-4.353412305516257,-0.1437813380586066,2.742574007217349,106.39642857142753,FAIL
2022Q3,2022,105,30,75,28.57142857142857,44.255357142876036,4079.1160714285893,4034.8607142857113,1.0109682490367484,926.580357142853,0.42147959183691464,-0.014083184861344173,2.527420622591871,97.35357142857147,INCONCLUSIVE
2022Q4,2022,108,28,80,25.925925925925924,-530.9732142857144,3909.8910714285685,4440.864285714282,0.8804347126765865,1811.7875000000008,-4.916418650793652,-0.10449400416815245,2.5155277505045333,124.54642857142808,FAIL
2023Q1,2023,96,28,68,29.166666666666668,177.2839285714378,4249.587500000001,4072.3035714285625,1.0435340650474265,1077.632142857136,1.8467075892858105,0.017781900498559905,2.534297015115178,112.5035714285702,INCONCLUSIVE
2023Q2,2023,112,28,84,25.0,-946.3910714285641,3906.1946428571455,4852.585714285709,0.8049717970684274,1004.9696428571376,-8.44992028061218,-0.136562356252987,2.4149153912052816,148.674999999999,FAIL
2023Q3,2023,95,33,62,34.73684210526316,790.5464285714274,3255.4428571428616,2464.8964285714324,1.320721966005526,331.36607142857446,8.321541353383447,0.17737841634926782,2.481356420980079,79.0535714285722,PASS
2023Q4,2023,107,33,74,30.8411214953271,398.40535714285846,4226.605357142855,3828.1999999999957,1.1040711972056996,690.2857142857079,3.723414552736995,0.043288900634138386,2.4757960179764176,138.8071428571431,INCONCLUSIVE
2024Q1,2024,106,38,68,35.84905660377358,1897.3589285714236,5341.537499999997,3444.178571428571,1.5508886630650054,637.6267857142931,17.899612533692675,0.21974733418548162,2.7752744496952726,129.47500000000053,PASS
2024Q2,2024,111,28,83,25.225225225225223,-898.205357142843,5923.60892857145,6821.814285714292,0.868333361254968,1668.0142857142766,-8.091940154440028,-0.1400391844871438,2.573988178005798,154.06428571428768,FAIL
2024Q3,2024,104,24,80,23.076923076923077,-1526.2517857142918,4655.083928571438,6181.33571428573,0.753087058160106,2411.2875000000017,-14.675497939560499,-0.19987521700013922,2.51029019386702,148.90000000000163,FAIL
2024Q4,2024,104,32,72,30.76923076923077,329.5642857143207,6205.600000000016,5876.0357142856965,1.056086161102304,1030.055357142847,3.168887362637699,0.0667270997583703,2.376193862480184,186.99999999999653,INCONCLUSIVE
2025Q1,2025,94,22,72,23.404255319148938,-1244.6607142856974,4631.107142857169,5875.767857142866,0.7881705430597249,2149.883928571395,-13.24107142857125,-0.19442559876340976,2.579467231831827,140.86428571428604,FAIL
2025Q2,2025,74,17,57,22.972972972972975,-2330.7928571428565,6399.689285714276,8730.482142857134,0.7330281628203315,2554.398214285715,-31.497200772200763,-0.20001939789691214,2.457800310632876,374.55357142857173,FAIL
2025Q3,2025,94,23,71,24.46808510638298,-1386.8124999999975,5363.248214285725,6750.060714285721,0.7945481442759518,2255.1357142857105,-14.75332446808508,-0.15030424817463361,2.452735575808373,175.42857142857264,FAIL
2025Q4,2025,79,27,52,34.177215189873415,2722.994642857132,13735.751785714265,11012.75714285714,1.2472582122291924,1764.5839285714374,34.46828661844471,0.1917079333803484,2.4021269272562225,453.0785714285759,INCONCLUSIVE
2026Q1,2026,84,26,58,30.952380952380953,-4674.657142857147,19411.832142857133,24086.489285714284,0.805922021785479,10635.351785714287,-55.65068027210889,0.06030091267584494,1.797826048598376,1724.3499999999979,FAIL
2026Q2,2026,88,28,60,31.818181818181817,937.4374999999612,15779.123214285726,14841.685714285764,1.063162468067737,3794.8857142857264,10.652698863635923,0.10995795399189409,2.2782052887165793,522.5178571428598,INCONCLUSIVE
