id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
1,102,2018-02-05 20:00:00,106,2018-02-05 22:00:00,SELL,1334.79,1338.6985714285713,1338.6985714285713,1325.0185714285717,0.1,-39.785714285713496,-390.85714285713493,-1.0,SL,2018Q1,2018,4
2,115,2018-02-06 03:30:00,116,2018-02-06 04:00:00,SELL,1336.76,1342.3514285714286,1342.3514285714286,1322.7814285714285,0.1,-56.61428571428651,-559.1428571428651,-1.0,SL,2018Q1,2018,1
3,131,2018-02-06 11:30:00,137,2018-02-06 14:30:00,BUY,1341.99,1338.2271428571428,1338.2271428571428,1351.3971428571429,0.1,-38.32857142857229,-376.28571428572286,-1.0,SL,2018Q1,2018,6
4,177,2018-02-07 11:30:00,186,2018-02-07 16:00:00,SELL,1329.31,1321.7921428571428,1332.3171428571427,1321.7921428571428,0.1,74.4785714285711,751.785714285711,2.42038068709385,TP,2018Q1,2018,9
5,205,2018-02-08 02:30:00,239,2018-02-08 19:30:00,SELL,1315.58,1321.4542857142856,1321.4542857142856,1300.8942857142856,0.1,-59.44285714285634,-587.4285714285634,-1.0,SL,2018Q1,2018,34
6,255,2018-02-09 04:30:00,299,2018-02-12 03:30:00,SELL,1318.04,1322.3842857142856,1322.3842857142856,1307.1792857142855,0.1,-44.14285714285661,-434.4285714285661,-1.0,SL,2018Q1,2018,44
7,314,2018-02-12 11:00:00,320,2018-02-12 14:00:00,BUY,1321.83,1318.6971428571428,1318.6971428571428,1329.662142857143,0.1,-32.0285714285712,-313.28571428571195,-1.0,SL,2018Q1,2018,6
8,326,2018-02-12 17:00:00,386,2018-02-14 01:00:00,BUY,1322.93,1332.4585714285715,1319.1185714285716,1332.4585714285715,0.1,94.58571428571467,952.8571428571468,2.4368789105632067,TP,2018Q1,2018,60
9,417,2018-02-14 16:30:00,419,2018-02-14 17:30:00,BUY,1333.25,1346.6535714285715,1327.8885714285714,1346.6535714285715,0.1,133.3357142857147,1340.3571428571468,2.454892162019969,TP,2018Q1,2018,2
10,450,2018-02-15 10:00:00,456,2018-02-15 13:00:00,BUY,1354.84,1351.6571428571428,1351.6571428571428,1362.7971428571427,0.1,-32.52857142857074,-318.2857142857074,-1.0,SL,2018Q1,2018,6
11,462,2018-02-15 16:00:00,517,2018-02-16 20:30:00,BUY,1352.89,1348.23,1348.23,1364.54,0.1,-47.30000000000082,-466.0000000000082,-1.0,SL,2018Q1,2018,55
12,531,2018-02-19 04:30:00,537,2018-02-19 07:30:00,BUY,1350.79,1346.3857142857144,1346.3857142857144,1361.8007142857143,0.1,-44.74285714285607,-440.42857142856064,-1.0,SL,2018Q1,2018,6
13,548,2018-02-19 13:00:00,563,2018-02-20 01:30:00,BUY,1348.46,1345.5900000000001,1345.5900000000001,1355.635,0.1,-29.399999999998908,-286.9999999999891,-1.0,SL,2018Q1,2018,15
14,564,2018-02-20 02:00:00,580,2018-02-20 10:00:00,SELL,1345.24,1337.4042857142858,1348.3742857142856,1337.4042857142858,0.1,77.65714285714175,783.5714285714175,2.4235399019171084,TP,2018Q1,2018,16
15,589,2018-02-20 14:30:00,592,2018-02-20 16:00:00,SELL,1338.44,1341.707142857143,1341.707142857143,1330.2721428571429,0.1,-33.37142857142972,-326.71428571429715,-1.0,SL,2018Q1,2018,3
16,596,2018-02-20 18:00:00,650,2018-02-21 22:00:00,SELL,1337.97,1324.7664285714284,1343.2514285714287,1324.7664285714284,0.1,131.3357142857165,1320.357142857165,2.4542178323544914,TP,2018Q1,2018,54
17,651,2018-02-21 22:30:00,686,2018-02-22 17:00:00,SELL,1324.38,1331.24,1331.24,1307.2300000000002,0.1,-69.299999999999,-685.99999999999,-1.0,SL,2018Q1,2018,35
18,705,2018-02-23 03:30:00,751,2018-02-26 03:30:00,SELL,1329.32,1332.1385714285714,1332.1385714285714,1322.2735714285716,0.1,-28.88571428571431,-281.8571428571431,-1.0,SL,2018Q1,2018,46
19,775,2018-02-26 15:30:00,776,2018-02-26 16:00:00,BUY,1338.16,1335.2342857142858,1335.2342857142858,1345.474285714286,0.1,-29.957142857143207,-292.5714285714321,-1.0,SL,2018Q1,2018,1
20,795,2018-02-27 02:30:00,806,2018-02-27 08:00:00,BUY,1334.28,1331.4942857142858,1331.4942857142858,1341.2442857142858,0.1,-28.557142857142207,-278.5714285714221,-1.0,SL,2018Q1,2018,11
21,809,2018-02-27 09:30:00,820,2018-02-27 15:00:00,BUY,1334.12,1331.205714285714,1331.205714285714,1341.4057142857143,0.1,-29.842857142858247,-291.4285714285825,-1.0,SL,2018Q1,2018,11
22,856,2018-02-28 10:00:00,859,2018-02-28 11:30:00,SELL,1318.1,1320.652857142857,1320.652857142857,1311.717857142857,0.1,-26.22857142857192,-255.28571428571922,-1.0,SL,2018Q1,2018,3
23,867,2018-02-28 15:30:00,869,2018-02-28 16:30:00,SELL,1318.68,1321.7385714285715,1321.7385714285715,1311.0335714285713,0.1,-31.285714285714402,-305.857142857144,-1.0,SL,2018Q1,2018,2
24,870,2018-02-28 17:00:00,910,2018-03-01 14:00:00,SELL,1317.97,1308.0628571428572,1321.932857142857,1308.0628571428572,0.1,98.37142857142844,990.7142857142844,2.4392490258590698,TP,2018Q1,2018,40
25,916,2018-03-01 17:00:00,919,2018-03-01 18:30:00,SELL,1307.04,1311.4771428571428,1311.4771428571428,1295.9471428571428,0.1,-45.07142857142817,-443.7142857142817,-1.0,SL,2018Q1,2018,3
26,921,2018-03-01 19:30:00,925,2018-03-01 21:30:00,SELL,1309.36,1315.9085714285713,1315.9085714285713,1292.9885714285713,0.1,-66.1857142857145,-654.8571428571449,-1.0,SL,2018Q1,2018,4
27,952,2018-03-02 12:00:00,954,2018-03-02 13:00:00,SELL,1316.31,1319.1785714285713,1319.1785714285713,1309.1385714285711,0.1,-29.385714285713856,-286.85714285713857,-1.0,SL,2018Q1,2018,2
28,968,2018-03-02 20:00:00,1054,2018-03-06 17:00:00,BUY,1320.76,1334.4242857142856,1315.2942857142857,1334.4242857142856,0.1,135.94285714285598,1366.4285714285597,2.4557419354838506,TP,2018Q1,2018,86
29,1075,2018-03-07 04:30:00,1086,2018-03-07 10:00:00,BUY,1335.37,1331.74,1331.74,1344.4449999999997,0.1,-36.99999999999882,-362.9999999999882,-1.0,SL,2018Q1,2018,11
