id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
1,102,2018-02-05 20:00:00,106,2018-02-05 22:00:00,SELL,1334.79,1338.6985714285713,1338.6985714285713,1326.9728571428573,0.1,-39.785714285713496,-390.85714285713493,-1.0,SL,2018Q1,2018,4
2,115,2018-02-06 03:30:00,116,2018-02-06 04:00:00,SELL,1336.76,1342.3514285714286,1342.3514285714286,1325.5771428571427,0.1,-56.61428571428651,-559.1428571428651,-1.0,SL,2018Q1,2018,1
3,131,2018-02-06 11:30:00,137,2018-02-06 14:30:00,BUY,1341.99,1338.2271428571428,1338.2271428571428,1349.5157142857142,0.1,-38.32857142857229,-376.28571428572286,-1.0,SL,2018Q1,2018,6
4,177,2018-02-07 11:30:00,184,2018-02-07 15:00:00,SELL,1329.31,1323.2957142857142,1332.3171428571427,1323.2957142857142,0.1,59.442857142857335,601.4285714285734,1.9317548746518822,TP,2018Q1,2018,7
5,205,2018-02-08 02:30:00,239,2018-02-08 19:30:00,SELL,1315.58,1321.4542857142856,1321.4542857142856,1303.8314285714284,0.1,-59.44285714285634,-587.4285714285634,-1.0,SL,2018Q1,2018,34
6,255,2018-02-09 04:30:00,299,2018-02-12 03:30:00,SELL,1318.04,1322.3842857142856,1322.3842857142856,1309.3514285714284,0.1,-44.14285714285661,-434.4285714285661,-1.0,SL,2018Q1,2018,44
7,314,2018-02-12 11:00:00,320,2018-02-12 14:00:00,BUY,1321.83,1318.6971428571428,1318.6971428571428,1328.0957142857144,0.1,-32.0285714285712,-313.28571428571195,-1.0,SL,2018Q1,2018,6
8,326,2018-02-12 17:00:00,363,2018-02-13 12:30:00,BUY,1322.93,1330.5528571428572,1319.1185714285716,1330.5528571428572,0.1,75.52857142857128,762.2857142857129,1.9458962090541605,TP,2018Q1,2018,37
9,368,2018-02-13 15:00:00,370,2018-02-13 16:00:00,BUY,1328.36,1324.9214285714284,1324.9214285714284,1335.2371428571428,0.1,-35.0857142857155,-343.85714285715494,-1.0,SL,2018Q1,2018,2
10,374,2018-02-13 18:00:00,395,2018-02-14 05:30:00,BUY,1328.82,1336.8057142857144,1324.8271428571427,1336.8057142857144,0.1,79.15714285714493,798.5714285714494,1.948312236286921,TP,2018Q1,2018,21
11,417,2018-02-14 16:30:00,418,2018-02-14 17:00:00,BUY,1333.25,1343.9728571428573,1327.8885714285714,1343.9728571428573,0.1,106.52857142857265,1072.2857142857265,1.961336138874277,TP,2018Q1,2018,1
12,419,2018-02-14 17:30:00,488,2018-02-16 06:00:00,BUY,1344.55,1359.192857142857,1337.2285714285713,1359.192857142857,0.1,145.72857142857112,1464.285714285711,1.9715887127947127,TP,2018Q1,2018,69
13,531,2018-02-19 04:30:00,537,2018-02-19 07:30:00,BUY,1350.79,1346.3857142857144,1346.3857142857144,1359.5985714285714,0.1,-44.74285714285607,-440.42857142856064,-1.0,SL,2018Q1,2018,6
14,548,2018-02-19 13:00:00,563,2018-02-20 01:30:00,BUY,1348.46,1345.5900000000001,1345.5900000000001,1354.2,0.1,-29.399999999998908,-286.9999999999891,-1.0,SL,2018Q1,2018,15
15,564,2018-02-20 02:00:00,579,2018-02-20 09:30:00,SELL,1345.24,1338.9714285714288,1348.3742857142856,1338.9714285714288,0.1,61.98571428571249,626.8571428571249,1.9344627730717767,TP,2018Q1,2018,15
16,589,2018-02-20 14:30:00,592,2018-02-20 16:00:00,SELL,1338.44,1341.707142857143,1341.707142857143,1331.9057142857143,0.1,-33.37142857142972,-326.71428571429715,-1.0,SL,2018Q1,2018,3
17,596,2018-02-20 18:00:00,615,2018-02-21 04:30:00,SELL,1337.97,1327.4071428571428,1343.2514285714287,1327.4071428571428,0.1,104.92857142857183,1056.2857142857183,1.960758142018111,TP,2018Q1,2018,19
18,634,2018-02-21 14:00:00,638,2018-02-21 16:00:00,SELL,1328.11,1331.2071428571428,1331.2071428571428,1321.915714285714,0.1,-31.671428571428986,-309.7142857142899,-1.0,SL,2018Q1,2018,4
19,643,2018-02-21 18:30:00,648,2018-02-21 21:00:00,SELL,1328.15,1331.9442857142858,1331.9442857142858,1320.5614285714287,0.1,-38.64285714285707,-379.42857142857065,-1.0,SL,2018Q1,2018,5
20,650,2018-02-21 22:00:00,751,2018-02-26 03:30:00,SELL,1326.34,1332.8214285714284,1332.8214285714284,1313.3771428571429,0.1,-65.51428571428524,-648.1428571428523,-1.0,SL,2018Q1,2018,101
21,775,2018-02-26 15:30:00,776,2018-02-26 16:00:00,BUY,1338.16,1335.2342857142858,1335.2342857142858,1344.011428571429,0.1,-29.957142857143207,-292.5714285714321,-1.0,SL,2018Q1,2018,1
22,795,2018-02-27 02:30:00,806,2018-02-27 08:00:00,BUY,1334.28,1331.4942857142858,1331.4942857142858,1339.8514285714286,0.1,-28.557142857142207,-278.5714285714221,-1.0,SL,2018Q1,2018,11
23,809,2018-02-27 09:30:00,820,2018-02-27 15:00:00,BUY,1334.12,1331.205714285714,1331.205714285714,1339.9485714285715,0.1,-29.842857142858247,-291.4285714285825,-1.0,SL,2018Q1,2018,11
24,856,2018-02-28 10:00:00,859,2018-02-28 11:30:00,SELL,1318.1,1320.652857142857,1320.652857142857,1312.9942857142855,0.1,-26.22857142857192,-255.28571428571922,-1.0,SL,2018Q1,2018,3
25,867,2018-02-28 15:30:00,869,2018-02-28 16:30:00,SELL,1318.68,1321.7385714285715,1321.7385714285715,1312.5628571428572,0.1,-31.285714285714402,-305.857142857144,-1.0,SL,2018Q1,2018,2
26,870,2018-02-28 17:00:00,910,2018-03-01 14:00:00,SELL,1317.97,1310.0442857142857,1321.932857142857,1310.0442857142857,0.1,78.5571428571432,792.5714285714321,1.9479277364506393,TP,2018Q1,2018,40
27,916,2018-03-01 17:00:00,919,2018-03-01 18:30:00,SELL,1307.04,1311.4771428571428,1311.4771428571428,1298.165714285714,0.1,-45.07142857142817,-443.7142857142817,-1.0,SL,2018Q1,2018,3
