id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
1,138,2018-02-06 15:00:00,142,2018-02-06 17:00:00,SELL,1335.68,1329.1850000000002,1338.9275,1329.1850000000002,0.1,64.2499999999989,649.4999999999891,1.9366993217784463,TP,2018Q1,2018,4
2,186,2018-02-07 16:00:00,187,2018-02-07 16:30:00,SELL,1322.36,1325.4285714285713,1325.4285714285713,1316.222857142857,0.1,-31.38571428571431,-306.8571428571431,-1.0,SL,2018Q1,2018,1
3,229,2018-02-08 14:30:00,229,2018-02-08 14:30:00,SELL,1308.27,1311.5475000000001,1311.5475000000001,1301.715,0.1,-33.47500000000146,-327.75000000001455,-1.0,SL,2018Q1,2018,0
4,267,2018-02-09 10:30:00,270,2018-02-09 12:00:00,SELL,1313.98,1316.6339285714287,1316.6339285714287,1308.672142857143,0.1,-27.239285714286506,-265.39285714286507,-1.0,SL,2018Q1,2018,3
5,271,2018-02-09 12:30:00,276,2018-02-09 15:00:00,SELL,1315.68,1318.0628571428572,1318.0628571428572,1310.9142857142856,0.1,-24.528571428571194,-238.28571428571195,-1.0,SL,2018Q1,2018,5
6,277,2018-02-09 15:30:00,283,2018-02-09 18:30:00,SELL,1315.62,1318.535357142857,1318.535357142857,1309.7892857142856,0.1,-29.853571428571467,-291.5357142857147,-1.0,SL,2018Q1,2018,6
7,359,2018-02-13 10:30:00,368,2018-02-13 15:00:00,BUY,1329.34,1327.0685714285714,1327.0685714285714,1333.8828571428571,0.1,-23.41428571428487,-227.1428571428487,-1.0,SL,2018Q1,2018,9
8,416,2018-02-14 16:00:00,416,2018-02-14 16:00:00,SELL,1327.39,1330.7125,1330.7125,1320.745,0.1,-33.92499999999991,-332.2499999999991,-1.0,SL,2018Q1,2018,0
9,452,2018-02-15 11:00:00,452,2018-02-15 11:00:00,BUY,1356.65,1354.2232142857144,1354.2232142857144,1361.5035714285714,0.1,-24.967857142856428,-242.67857142856428,-1.0,SL,2018Q1,2018,0
10,498,2018-02-16 11:00:00,503,2018-02-16 13:30:00,BUY,1360.18,1357.5753571428572,1357.5753571428572,1365.3892857142857,0.1,-26.74642857142835,-260.4642857142835,-1.0,SL,2018Q1,2018,5
11,577,2018-02-20 08:30:00,592,2018-02-20 16:00:00,SELL,1340.08,1342.4810714285713,1342.4810714285713,1335.277857142857,0.1,-24.71071428571413,-240.1071428571413,-1.0,SL,2018Q1,2018,15
12,594,2018-02-20 17:00:00,596,2018-02-20 18:00:00,SELL,1339.97,1332.395,1343.7575000000002,1332.395,0.1,75.05000000000045,757.5000000000045,1.9455605962410316,TP,2018Q1,2018,2
13,670,2018-02-22 09:00:00,677,2018-02-22 12:30:00,SELL,1321.57,1324.0289285714284,1324.0289285714284,1316.652142857143,0.1,-25.28928571428487,-245.8928571428487,-1.0,SL,2018Q1,2018,7
