event_id,signal_bar_open_time_utc,entry_proxy_bar_open_time_utc,year,quarter,cohort,gap_direction,gap_price,gap_z_atr,first_bar_crossed_prior_close,residual_after_first_bar,atr_prev,prev_close,entry_proxy,horizon,horizon_bars,signed_reversion_return_atr,mfe_atr,mae_atr,gap_closed_by_horizon
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C2,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,1h,2,-0.9404090748660788,0.37104575743010015,1.2666734477787882,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C2,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,2h,4,-0.7612835367963703,0.37104575743010015,1.3754282387497399,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C2,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,4h,8,-2.6293070052376994,0.37104575743010015,3.2114650039643613,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C2,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,8h,16,-2.59092296136565,0.37104575743010015,3.2114650039643613,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C3,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,30m,1,-0.5501712954998087,0.37104575743010015,0.6013500206626864,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C3,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,1h,2,-0.9404090748660788,0.37104575743010015,1.2666734477787882,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C3,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,2h,4,-0.7612835367963703,0.37104575743010015,1.3754282387497399,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C3,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,4h,8,-2.6293070052376994,0.37104575743010015,3.2114650039643613,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C3,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,8h,16,-2.59092296136565,0.37104575743010015,3.2114650039643613,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C4,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,30m,1,-0.5501712954998087,0.37104575743010015,0.6013500206626864,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C4,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,1h,2,-0.9404090748660788,0.37104575743010015,1.2666734477787882,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C4,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,2h,4,-0.7612835367963703,0.37104575743010015,1.3754282387497399,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C4,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,4h,8,-2.6293070052376994,0.37104575743010015,3.2114650039643613,True
1,2018-04-02T01:00:00+00:00,2018-04-02T01:30:00+00:00,2018,2018Q2,H226-C4,UP,0.6599999999998545,0.4222244825928324,False,0.5151515151515047,1.563149526400908,1324.94,1325.26,8h,16,-2.59092296136565,0.37104575743010015,3.2114650039643613,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,30m,1,0.22868592331513166,0.27655041889266674,0.0850924365824055,False
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,1h,2,0.7658319292412868,1.031745793561168,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,2h,4,1.127474784716238,1.4146617581818113,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,4h,8,-0.4360987374845713,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,8h,16,0.0797741592958918,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,30m,1,0.22868592331513166,0.27655041889266674,0.0850924365824055,False
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,1h,2,0.7658319292412868,1.031745793561168,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,2h,4,1.127474784716238,1.4146617581818113,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,4h,8,-0.4360987374845713,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,8h,16,0.0797741592958918,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C2,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,30m,1,0.22868592331513166,0.27655041889266674,0.0850924365824055,False
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C2,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,1h,2,0.7658319292412868,1.031745793561168,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C2,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,2h,4,1.127474784716238,1.4146617581818113,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C2,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,4h,8,-0.4360987374845713,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C2,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,8h,16,0.0797741592958918,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,30m,1,0.22868592331513166,0.27655041889266674,0.0850924365824055,False
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,1h,2,0.7658319292412868,1.031745793561168,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,2h,4,1.127474784716238,1.4146617581818113,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,4h,8,-0.4360987374845713,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,8h,16,0.0797741592958918,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C4,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,30m,1,0.22868592331513166,0.27655041889266674,0.0850924365824055,False
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C4,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,1h,2,0.7658319292412868,1.031745793561168,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C4,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,2h,4,1.127474784716238,1.4146617581818113,0.0850924365824055,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C4,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,4h,8,-0.4360987374845713,1.4146617581818113,1.3721155398905482,True
2,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018,2018Q2,H226-C4,DOWN,-0.33999999999991815,0.18082142773747567,False,3.970588235294806,1.8803081263883437,1341.11,1339.72,8h,16,0.0797741592958918,1.4146617581818113,1.3721155398905482,True
3,2018-04-04T01:00:00+00:00,2018-04-04T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.009999999999990905,0.005565284200365336,True,62.00000000006821,1.7968534292165081,1332.57,1333.19,30m,1,0.0,0.12243625240816391,0.33948233622266505,True
3,2018-04-04T01:00:00+00:00,2018-04-04T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.009999999999990905,0.005565284200365336,True,62.00000000006821,1.7968534292165081,1332.57,1333.19,1h,2,-0.4674838728311943,0.12243625240816391,0.4674838728311943,True
3,2018-04-04T01:00:00+00:00,2018-04-04T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.009999999999990905,0.005565284200365336,True,62.00000000006821,1.7968534292165081,1332.57,1333.19,2h,4,-0.31722119942120375,0.1335668208088946,0.7123563776473956,True
3,2018-04-04T01:00:00+00:00,2018-04-04T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.009999999999990905,0.005565284200365336,True,62.00000000006821,1.7968534292165081,1332.57,1333.19,4h,8,0.4841797254321638,0.6288771146417891,0.9906205876659154,True
3,2018-04-04T01:00:00+00:00,2018-04-04T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.009999999999990905,0.005565284200365336,True,62.00000000006821,1.7968534292165081,1332.57,1333.19,8h,16,0.4285268834285104,1.452539176296618,0.9906205876659154,True
4,2018-04-05T01:00:00+00:00,2018-04-05T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.01999999999998181,0.009305944614251816,False,72.50000000006821,2.149163876319694,1333.03,1334.52,30m,1,0.15820105844238666,0.15820105844238666,0.1302832245996312,False
4,2018-04-05T01:00:00+00:00,2018-04-05T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.01999999999998181,0.009305944614251816,False,72.50000000006821,2.149163876319694,1333.03,1334.52,1h,2,0.3629318399561382,0.5071739814771471,0.1302832245996312,False
4,2018-04-05T01:00:00+00:00,2018-04-05T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.01999999999998181,0.009305944614251816,False,72.50000000006821,2.149163876319694,1333.03,1334.52,2h,4,1.5820105844242898,1.7774354213236838,0.1302832245996312,True
4,2018-04-05T01:00:00+00:00,2018-04-05T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.01999999999998181,0.009305944614251816,False,72.50000000006821,2.149163876319694,1333.03,1334.52,4h,8,1.7774354213236838,2.219467790501068,0.1302832245996312,True
4,2018-04-05T01:00:00+00:00,2018-04-05T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.01999999999998181,0.009305944614251816,False,72.50000000006821,2.149163876319694,1333.03,1334.52,8h,16,3.471117341119101,3.657236233404243,0.1302832245996312,True
5,2018-04-06T01:00:00+00:00,2018-04-06T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.12000000000011823,0.07030956223663913,True,9.749999999989106,1.7067379767809852,1326.38,1327.55,30m,1,0.7323912732976027,0.8788695279571233,0.04687304149100394,True
5,2018-04-06T01:00:00+00:00,2018-04-06T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.12000000000011823,0.07030956223663913,True,9.749999999989106,1.7067379767809852,1326.38,1327.55,1h,2,2.267483382129447,2.3143564236204512,0.04687304149100394,True
5,2018-04-06T01:00:00+00:00,2018-04-06T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.12000000000011823,0.07030956223663913,True,9.749999999989106,1.7067379767809852,1326.38,1327.55,2h,4,1.7343025351687444,2.7127772762943843,0.04687304149100394,True
5,2018-04-06T01:00:00+00:00,2018-04-06T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.12000000000011823,0.07030956223663913,True,9.749999999989106,1.7067379767809852,1326.38,1327.55,4h,8,2.279201642502198,3.3514224666098458,0.04687304149100394,True
5,2018-04-06T01:00:00+00:00,2018-04-06T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.12000000000011823,0.07030956223663913,True,9.749999999989106,1.7067379767809852,1326.38,1327.55,8h,16,-0.8437147468388703,3.3514224666098458,1.3124451617493094,True
6,2018-04-09T01:00:00+00:00,2018-04-09T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,1.4299999999998363,0.6708132013506567,True,0.3286713286713854,2.1317409930522926,1332.9,1332.42,30m,1,-0.5488471647414367,0.08912902675292025,0.6473581943104425,True
6,2018-04-09T01:00:00+00:00,2018-04-09T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,1.4299999999998363,0.6708132013506567,True,0.3286713286713854,2.1317409930522926,1332.9,1332.42,1h,2,-0.21578606477018306,0.08912902675292025,0.7317962196553199,True
6,2018-04-09T01:00:00+00:00,2018-04-09T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,1.4299999999998363,0.6708132013506567,True,0.3286713286713854,2.1317409930522926,1332.9,1332.42,2h,4,0.1970220591380118,0.581684174597843,0.7317962196553199,True
6,2018-04-09T01:00:00+00:00,2018-04-09T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,1.4299999999998363,0.6708132013506567,True,0.3286713286713854,2.1317409930522926,1332.9,1332.42,4h,8,0.06567401971270614,1.2759523829888204,0.7317962196553199,True
6,2018-04-09T01:00:00+00:00,2018-04-09T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,1.4299999999998363,0.6708132013506567,True,0.3286713286713854,2.1317409930522926,1332.9,1332.42,8h,16,0.5863751760058858,1.2759523829888204,0.7317962196553199,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,30m,1,-0.30636069891052264,0.11488526209133715,0.4723060774870437,False
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,1h,2,-0.338273271713817,0.11488526209133715,0.5488962522147469,False
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,2h,4,1.3020329703696487,1.3467105722940576,0.5488962522147469,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,4h,8,-1.5700985819163924,1.365858115975947,2.0232571157215467,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,8h,16,-2.738098746512814,1.365858115975947,3.1465796783934143,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,30m,1,-0.30636069891052264,0.11488526209133715,0.4723060774870437,False
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,1h,2,-0.338273271713817,0.11488526209133715,0.5488962522147469,False
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,2h,4,1.3020329703696487,1.3467105722940576,0.5488962522147469,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,4h,8,-1.5700985819163924,1.365858115975947,2.0232571157215467,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C1,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,8h,16,-2.738098746512814,1.365858115975947,3.1465796783934143,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,30m,1,-0.30636069891052264,0.11488526209133715,0.4723060774870437,False
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,1h,2,-0.338273271713817,0.11488526209133715,0.5488962522147469,False
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,2h,4,1.3020329703696487,1.3467105722940576,0.5488962522147469,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,4h,8,-1.5700985819163924,1.365858115975947,2.0232571157215467,True
7,2018-04-10T01:00:00+00:00,2018-04-10T01:30:00+00:00,2018,2018Q2,H226-C3,DOWN,-0.08999999999991815,0.057442631045668574,False,2.4444444444469706,1.5667806011247205,1336.07,1335.88,8h,16,-2.738098746512814,1.365858115975947,3.1465796783934143,True
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,30m,1,-0.07238753516924103,0.4188135963366758,0.20682152905509193,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,1h,2,-0.34125552294094286,0.4188135963366758,0.4912011315060344,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,2h,4,-0.6669994312028802,0.4188135963366758,1.0185960305966892,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,4h,8,-0.37744929052568094,0.4188135963366758,1.251270250783653,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,ALL_DAILY_GAPS,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,8h,16,-2.3784475841343213,0.4188135963366758,2.424982428171808,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,H226-C1,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,30m,1,-0.07238753516924103,0.4188135963366758,0.20682152905509193,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,H226-C1,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,1h,2,-0.34125552294094286,0.4188135963366758,0.4912011315060344,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,H226-C1,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,2h,4,-0.6669994312028802,0.4188135963366758,1.0185960305966892,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,H226-C1,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,4h,8,-0.37744929052568094,0.4188135963366758,1.251270250783653,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,H226-C1,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,8h,16,-2.3784475841343213,0.4188135963366758,2.424982428171808,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,H226-C3,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,30m,1,-0.07238753516924103,0.4188135963366758,0.20682152905509193,False
8,2018-04-11T01:00:00+00:00,2018-04-11T01:30:00+00:00,2018,2018Q2,H226-C3,UP,0.17000000000007276,0.08789914984848167,False,4.764705882351919,1.9340346327935418,1339.36,1340.2,1h,2,-0.34125552294094286,0.4188135963366758,0.4912011315060344,False
