quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,19,9,10,47.368421052631575,-38.40000000000221,615.3000000000008,653.700000000003,0.9412574575493314,144.49999999999648,-2.021052631579064,-9.902864902767405e-05,1.045841619499257,135.60000000000008,FAIL
2018Q3,2018,18,8,10,44.44444444444444,234.099999999994,761.1999999999939,527.0999999999999,1.444128248909114,301.7000000000006,13.005555555555222,0.001101799580024837,1.8051603111363925,170.10000000000053,PASS
2018Q4,2018,19,16,3,84.21052631578947,1006.5000000000069,1404.3000000000065,397.79999999999933,3.5301659125188762,152.40000000000077,52.97368421052668,0.004409603525981178,0.6619061085972893,152.40000000000072,PASS
2019Q1,2019,19,9,10,47.368421052631575,210.70000000000556,1012.1000000000038,801.3999999999983,1.2629148989268855,304.3999999999995,11.08947368421082,0.0008985538372099994,1.4032387765854282,196.19999999999953,PASS
2019Q2,2019,18,9,9,50.0,-160.79999999999927,1154.8000000000013,1315.6000000000006,0.8777743995135305,604.5999999999975,-8.933333333333293,-0.0007102388814157107,0.8777743995135305,417.0000000000011,FAIL
2019Q3,2019,20,7,13,35.0,-1001.8000000000018,1373.699999999999,2375.500000000001,0.5782782572090079,2036.8000000000018,-50.09000000000009,-0.0030717899726096266,1.073945334816729,433.00000000000017,FAIL
2019Q4,2019,17,7,10,41.17647058823529,73.29999999999535,1109.9,1036.600000000005,1.070711942890213,908.1000000000039,4.311764705882079,0.00030710056801774404,1.5295884898431615,267.80000000000035,INCONCLUSIVE
2020Q1,2020,19,10,9,52.63157894736842,456.40000000000265,2725.7,2269.2999999999975,1.2011192878861336,1021.7,24.021052631579085,0.0014677212534276723,1.0810073590975202,870.8999999999999,INCONCLUSIVE
2020Q2,2020,16,10,6,62.5,610.2000000000057,2035.0000000000027,1424.7999999999972,1.4282706344750187,893.8999999999967,38.13750000000036,0.0023660907547620033,0.8569623806850113,448.5999999999996,PASS
2020Q3,2020,18,10,8,55.55555555555556,3361.0000000000036,4453.399999999999,1092.399999999996,4.076711827169548,302.09999999999854,186.72222222222243,0.009612142841534822,3.261369461735639,285.0000000000006,PASS
2020Q4,2020,18,6,12,33.33333333333333,-1751.699999999994,1136.8000000000013,2888.499999999995,0.39356067162887426,1442.2999999999956,-97.31666666666632,-0.0050740646808100824,0.7871213432577485,528.2,FAIL
2021Q1,2021,16,8,8,50.0,148.49999999999818,1565.3999999999992,1416.900000000001,1.1048062672030476,542.5999999999996,9.281249999999886,0.0006823870535038769,1.1048062672030476,403.00000000000017,INCONCLUSIVE
2021Q2,2021,18,11,7,61.111111111111114,445.7999999999925,1867.2999999999954,1421.5000000000032,1.3136123812873663,1149.000000000006,24.76666666666625,0.0012567283946219566,0.8359351517283239,553.1000000000001,PASS
2021Q3,2021,19,8,11,42.10526315789473,-144.40000000000128,1785.299999999999,1929.7000000000005,0.9251697154998179,1113.2999999999981,-7.600000000000068,-0.00039616972377488967,1.2721083588122497,367.90000000000026,FAIL
2021Q4,2021,20,6,14,30.0,-1419.8000000000015,1122.9000000000003,2542.700000000001,0.441617178589688,1531.4000000000008,-70.99000000000008,-0.003908665586833374,1.0304400833759388,509.89999999999844,FAIL
2022Q1,2022,17,9,8,52.94117647058824,520.4000000000024,2308.7999999999997,1788.3999999999974,1.2909863565197959,672.4999999999991,30.611764705882493,0.0014795743979726505,1.1475434280175965,389.99999999999835,PASS
2022Q2,2022,18,8,10,44.44444444444444,-27.799999999999656,1549.2000000000025,1577.0000000000023,0.9823715916296768,1096.2999999999995,-1.5444444444444254,-9.340077390584671e-05,1.227964489537096,453.3999999999998,FAIL
2022Q3,2022,17,10,7,58.82352941176471,1078.7000000000041,2183.3000000000043,1104.6000000000004,1.9765525982256051,426.40000000000236,63.45294117647083,0.0036637862137703786,1.3835868187579239,371.90000000000117,PASS
2022Q4,2022,19,9,10,47.368421052631575,-699.9000000000053,1928.3000000000002,2628.2000000000053,0.7336960657484196,1182.3000000000038,-36.836842105263436,-0.0021713998371207287,0.8152178508315774,501.90000000000117,FAIL
2023Q1,2023,17,7,10,41.17647058823529,-331.4999999999936,1628.200000000004,1959.6999999999978,0.8308414553247976,1317.5000000000002,-19.499999999999623,-0.0008521398989137527,1.1869163647497107,614.6999999999987,FAIL
2023Q2,2023,18,8,10,44.44444444444444,-93.09999999999937,1469.4999999999977,1562.5999999999972,0.9404198131319598,905.1999999999971,-5.172222222222187,-0.00018738874928222283,1.1755247664149497,419.79999999999853,FAIL
2023Q3,2023,19,13,6,68.42105263157895,2092.6999999999994,2533.299999999998,440.59999999999866,5.749659555152078,276.19999999999857,110.14210526315786,0.005822499011382153,2.6536890254548053,129.19999999999908,PASS
2023Q4,2023,18,9,9,50.0,353.5000000000058,2284.1000000000045,1930.5999999999983,1.1831036983321281,1212.0999999999985,19.638888888889213,0.0012948088131110246,1.1831036983321281,462.80000000000035,INCONCLUSIVE
