datetime,date,engine,type,entry,exit,pnl,balance
2022-05-24 13:00:00,2022-05-24,CP98_GapDayEMAPullbackBuy,BUY,1857.75,1854.3028571428572,-7.99999999999985,992.0000000000001
2022-05-24 15:00:00,2022-05-24,CP98_GapDayEMAPullbackBuy,BUY,1860.03,1867.8585,15.618201903393926,1007.618201903394
2022-05-25 10:00:00,2022-05-25,CP98_GapDayLowerKeltnerBuy,BUY,1858.49,1855.175,-8.060945615227192,999.5572562881669
2022-05-25 17:00:00,2022-05-25,CP98_GapDayLowerKeltnerBuy,BUY,1850.43,1845.8785714285714,-7.996458050305506,991.5607982378614
2022-05-25 17:00:00,2022-05-25,CP98_GapDayDonchianLowSweepBuy,BUY,1850.43,1845.8785714285714,-7.932486385903061,983.6283118519583
2022-05-26 14:00:00,2022-05-26,CP98_GapDayLowerKeltnerBuy,BUY,1846.39,1842.3200000000002,-7.869026494815541,975.7592853571427
2022-05-26 14:00:00,2022-05-26,CP98_GapDayDonchianLowSweepBuy,BUY,1846.39,1842.3200000000002,-7.8060742828570175,967.9532110742857
2022-05-30 11:00:00,2022-05-30,CP98_GapDayEMAPullbackBuy,BUY,1858.85,1855.205,-7.743625688594321,960.2095853856914
2022-05-31 10:00:00,2022-05-31,CP98_GapDayEMAPullbackBuy,BUY,1854.66,1851.4028571428573,-7.681676683085416,952.5279087026059
2022-06-08 15:00:00,2022-06-08,CP98_GapDayEMAPullbackBuy,BUY,1851.96,1859.4795,9.348822537091932,961.8767312396978
2022-06-08 23:00:00,2022-06-08,CP98_GapDayEMAPullbackBuy,BUY,1852.2,1847.727142857143,-7.695013849917415,954.1817173897805
2022-06-13 05:00:00,2022-06-13,CP98_GapDayEMAPullbackBuy,BUY,1863.44,1853.5685714285714,-4.770908586948917,949.4108088028315
2022-06-20 09:00:00,2022-06-20,CP98_GapDayEMAPullbackBuy,BUY,1842.66,1838.2135714285714,-4.747054044014262,944.6637547588173
2022-06-21 04:00:00,2022-06-21,CP98_GapDayEMAPullbackBuy,BUY,1841.33,1838.0842857142857,-4.7233187737940865,939.9404359850232
2022-06-21 17:00:00,2022-06-21,CP98_GapDayEMAPullbackBuy,BUY,1839.47,1834.6950000000002,-4.699702179925004,935.2407338050982
2022-07-28 15:00:00,2022-07-28,CP98_PinbarKeltnerBuy,BUY,1744.49,1755.354857142857,9.791960182931298,945.0326939880296
2022-07-28 15:00:00,2022-07-28,CP98_GapDayEMAPullbackBuy,BUY,1744.49,1754.8609999999999,9.444732721014379,954.4774267090439
2022-07-28 17:00:00,2022-07-28,CP98_PinbarKeltnerBuy,BUY,1755.06,1768.1122857142855,10.074720952945695,964.5521476619896
2022-07-28 17:00:00,2022-07-28,CP98_Donchian5Buy,BUY,1755.06,1767.5189999999998,9.718286327870228,974.2704339898598
2022-07-28 17:00:00,2022-07-28,CP98_Donchian7Buy,BUY,1755.06,1767.637657142857,9.909689970197562,984.1801239600574
2022-07-28 17:00:00,2022-07-28,CP98_Donchian10Buy,BUY,1755.06,1767.8156428571426,10.152143158309963,994.3322671183673
2022-07-28 17:00:00,2022-07-28,CP98_Donchian12Buy,BUY,1755.06,1767.9936285714284,10.399984927965379,1004.7322520463327
2022-07-28 17:00:00,2022-07-28,CP98_Donchian15Buy,BUY,1755.06,1768.1122857142855,10.605171781476969,1015.3374238278097
2022-07-28 17:00:00,2022-07-28,CP98_Donchian20Buy,BUY,1755.06,1768.7055714285711,10.223263907681126,1025.5606877354908
2022-07-28 17:00:00,2022-07-28,CP98_Donchian3Buy,BUY,1755.06,1767.5189999999998,10.33297415197261,1035.8936618874634
2022-08-01 18:00:00,2022-08-01,CP98_GapDayEMAPullbackBuy,BUY,1768.7,1779.3139999999999,16.582779917245155,1052.4764418047087
2022-08-03 08:00:00,2022-08-03,CP98_GapDayEMAPullbackBuy,BUY,1769.38,1764.0064285714286,-8.419811534437772,1044.056630270271
2022-08-03 19:00:00,2022-08-03,CP98_GapDayLowerKeltnerBuy,BUY,1759.31,1770.2842142857144,17.11929739787568,1061.1759276681466
2022-08-05 19:00:00,2022-08-05,CP98_GapDayLowerKeltnerBuy,BUY,1774.17,1785.9996071428573,17.458946546409685,1078.6348742145562
2022-08-08 01:00:00,2022-08-08,CP98_GapDayLowerKeltnerBuy,BUY,1773.73,1785.997285714286,17.773750114402272,1096.4086243289585
2022-08-10 09:00:00,2022-08-10,CP98_GapDayLowerKeltnerBuy,BUY,1788.89,1793.4925357142859,16.886199680417956,1113.2948240093765
2022-08-10 09:00:00,2022-08-10,CP98_GapDayDonchianLowSweepBuy,BUY,1788.89,1793.5995714285716,17.54502083686523,1130.8398448462417
2022-08-10 15:00:00,2022-08-10,CP98_Donchian5Buy,BUY,1797.2,1792.8657142857144,-9.0467187587698,1121.7931260874718
2022-08-10 15:00:00,2022-08-10,CP98_Donchian7Buy,BUY,1797.2,1792.8657142857144,-8.97434500869964,1112.8187810787722
2022-08-10 15:00:00,2022-08-10,CP98_Donchian10Buy,BUY,1797.2,1792.8657142857144,-8.902550248630044,1103.9162308301422
2022-08-10 15:00:00,2022-08-10,CP98_Donchian12Buy,BUY,1797.2,1792.8657142857144,-8.831329846641006,1095.0849009835013
2022-08-10 15:00:00,2022-08-10,CP98_Donchian15Buy,BUY,1797.2,1792.8657142857144,-8.760679207867879,1086.3242217756333
2022-08-10 15:00:00,2022-08-10,CP98_Donchian3Buy,BUY,1797.2,1792.8657142857144,-8.690593774204935,1077.6336280014284
2022-08-10 15:00:00,2022-08-10,CP98_GapDayEMAPullbackBuy,BUY,1797.2,1792.8657142857144,-8.621069024011298,1069.012558977417
2022-08-11 08:00:00,2022-08-11,CP98_GapDayLowerKeltnerBuy,BUY,1786.34,1793.439607142857,10.683085541250826,1079.695644518668
2022-08-11 08:00:00,2022-08-11,CP98_GapDayDonchianLowSweepBuy,BUY,1786.34,1793.6047142857142,11.040772694692814,1090.7364172133607
2022-08-11 11:00:00,2022-08-11,CP98_GapDayLowerKeltnerBuy,BUY,1789.52,1796.307857142857,17.38409756440835,1108.1205147777691
