quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,29,-68.54107142857431,387.69464285714037,456.2357142857146,0.8497682902008613,-2.3634852216749764
2018Q3,2018,31,49.641071428573724,502.16964285714585,452.5285714285721,1.1096970988414356,1.6013248847927009
2018Q4,2018,36,-44.47500000000464,491.1607142857092,535.6357142857139,0.9169678219472102,-1.2354166666667956
2019Q1,2019,37,-15.008928571431554,492.1517857142867,507.16071428571814,0.9704059716207121,-0.40564671814679876
2019Q2,2019,31,-182.64999999999793,353.4392857142849,536.0892857142828,0.6592918290529982,-5.891935483870901
2019Q3,2019,33,-200.44285714285087,662.1678571428578,862.6107142857086,0.7676323122083766,-6.074025974025784
2019Q4,2019,37,-76.72321428570598,566.619642857148,643.3428571428542,0.8807428831549617,-2.0736003861001615
2020Q1,2020,31,489.4196428571451,1519.2267857142826,1029.8071428571377,1.4752536882772824,15.787730414746616
2020Q2,2020,30,-16.199999999999832,1090.6321428571455,1106.8321428571455,0.9853636343102742,-0.5399999999999944
2020Q3,2020,34,-635.8964285714333,1039.953571428568,1675.8500000000013,0.6205528963979874,-18.702836134453918
2020Q4,2020,30,30.969642857138656,1091.9374999999995,1060.967857142861,1.0291899916181613,1.0323214285712885
2021Q1,2021,33,585.707142857138,1611.3857142857082,1025.6785714285706,1.5710435600125305,17.748701298701153
2021Q2,2021,21,71.89821428571375,679.3982142857164,607.5000000000028,1.118350970017635,3.4237244897958927
2021Q3,2021,29,-186.41428571427724,664.74285714286,851.1571428571376,0.7809872274718532,-6.428078817733698
2021Q4,2021,26,-46.7964285714295,664.4714285714276,711.2678571428571,0.9342070246792686,-1.7998626373626732
2022Q1,2022,32,311.2964285714271,1425.396428571429,1114.1000000000022,1.2794151589367437,9.728013392857097
2022Q2,2022,32,91.73392857143654,1113.9553571428637,1022.2214285714274,1.089739782406671,2.8666852678573918
2022Q3,2022,41,-78.90178571428919,1141.483928571428,1220.3857142857173,0.9353468458449876,-1.9244337979094925
2022Q4,2022,33,-424.02857142856936,719.6571428571458,1143.6857142857154,0.6292437982462734,-12.849350649350587
2023Q1,2023,17,294.9892857142874,806.6035714285733,511.61428571428604,1.5765853181805516,17.352310924369846
2023Q2,2023,29,-449.37499999999574,578.9821428571431,1028.357142857139,0.5630166006806997,-15.495689655172267
2023Q3,2023,21,-268.4839285714199,254.47678571429122,522.9607142857112,0.4866078440746161,-12.784948979591423
2023Q4,2023,31,447.7946428571393,1145.930357142844,698.135714285705,1.641414890678238,14.444988479262559
2024Q1,2024,27,-436.76785714286,376.64285714285506,813.4107142857154,0.4630414260938257,-16.176587301587407
2024Q2,2024,36,232.03928571429952,1695.8714285714402,1463.832142857141,1.158514954632298,6.445535714286098
2024Q3,2024,27,-26.57142857142516,1156.796428571431,1183.3678571428566,0.9775459267284985,-0.9841269841268577
2024Q4,2024,33,-301.0982142857034,1247.9446428571505,1549.042857142854,0.8056230575562855,-9.124188311687982
2025Q1,2025,25,12.141071428573028,1209.5910714285742,1197.4500000000014,1.0101391051221953,0.4856428571429211
2025Q2,2025,33,2152.5321428571483,4695.7571428571455,2543.224999999996,1.8463789648407645,65.22824675324692
2025Q3,2025,26,-310.2392857143041,1367.6535714285615,1677.892857142866,0.8151018496839045,-11.932280219780928
2025Q4,2025,38,2009.1642857143038,5887.8821428571555,3878.7178571428503,1.5179970185287723,52.87274436090273
2026Q1,2026,19,6384.644642857156,9344.951785714302,2960.3071428571466,3.1567507473886653,336.03392857142927
2026Q2,2026,24,1884.241071428572,4808.508928571426,2924.2678571428532,1.6443462649381115,78.51004464285717
