id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
26,1873,2018-04-02 12:30:00,1877,2018-04-02 14:30:00,BUY,1331.8,1334.5042857142857,1330.4478571428572,1334.5042857142857,0.1,26.342857142857884,270.42857142857883,1.8523355097942253,TP,2018Q2,2018,4,2018-04-02 12:30:00,2018Q2,2018
27,1965,2018-04-04 12:30:00,1974,2018-04-04 17:00:00,BUY,1343.15,1340.279642857143,1340.279642857143,1348.8907142857145,0.1,-29.40357142857074,-287.0357142857074,-1.0,SL,2018Q2,2018,9,2018-04-04 12:30:00,2018Q2,2018
28,2011,2018-04-05 12:30:00,2013,2018-04-05 13:30:00,SELL,1326.92,1328.9235714285714,1328.9235714285714,1322.9128571428573,0.1,-20.735714285713765,-200.35714285713766,-1.0,SL,2018Q2,2018,2,2018-04-05 12:30:00,2018Q2,2018
29,2057,2018-04-06 12:30:00,2063,2018-04-06 15:30:00,SELL,1324.78,1327.7703571428572,1327.7703571428572,1318.7992857142856,0.1,-30.60357142857192,-299.0357142857192,-1.0,SL,2018Q2,2018,6,2018-04-06 12:30:00,2018Q2,2018
30,2103,2018-04-09 12:30:00,2108,2018-04-09 15:00:00,SELL,1328.87,1330.7224999999999,1330.7224999999999,1325.165,0.1,-19.224999999999635,-185.24999999999636,-1.0,SL,2018Q2,2018,5,2018-04-09 12:30:00,2018Q2,2018
31,2149,2018-04-10 12:30:00,2164,2018-04-10 20:00:00,BUY,1336.31,1341.3007142857143,1333.8146428571429,1341.3007142857143,0.1,49.20714285714375,499.07142857143754,1.9181400529027732,TP,2018Q2,2018,15,2018-04-10 12:30:00,2018Q2,2018
32,2195,2018-04-11 12:30:00,2196,2018-04-11 13:00:00,BUY,1343.59,1347.2671428571427,1341.7514285714285,1347.2671428571427,0.1,36.07142857142826,367.7142857142826,1.8899700598802385,TP,2018Q2,2018,1,2018-04-11 12:30:00,2018Q2,2018
33,2241,2018-04-12 12:30:00,2246,2018-04-12 15:00:00,SELL,1346.9,1341.5214285714287,1349.5892857142858,1341.5214285714287,0.1,53.08571428571376,537.8571428571377,1.923893347139528,TP,2018Q2,2018,5,2018-04-12 12:30:00,2018Q2,2018
34,2379,2018-04-17 12:30:00,2393,2018-04-17 19:30:00,SELL,1343.22,1346.2114285714285,1346.2114285714285,1337.2371428571428,0.1,-30.614285714285142,-299.1428571428514,-1.0,SL,2018Q2,2018,14,2018-04-17 12:30:00,2018Q2,2018
35,2563,2018-04-23 12:30:00,2571,2018-04-23 16:30:00,SELL,1328.13,1323.7735714285716,1330.3082142857143,1323.7735714285716,0.1,42.86428571428523,435.64285714285234,1.9065925337570453,TP,2018Q2,2018,8,2018-04-23 12:30:00,2018Q2,2018
36,2655,2018-04-25 12:30:00,2659,2018-04-25 14:30:00,SELL,1325.0,1321.0914285714284,1326.9542857142858,1321.0914285714284,0.1,38.385714285715764,390.85714285715767,1.8962597035991569,TP,2018Q2,2018,4,2018-04-25 12:30:00,2018Q2,2018
37,2747,2018-04-27 12:30:00,2749,2018-04-27 13:30:00,SELL,1317.77,1319.6514285714286,1319.6514285714286,1314.0071428571428,0.1,-19.514285714286142,-188.14285714286143,-1.0,SL,2018Q2,2018,2,2018-04-27 12:30:00,2018Q2,2018
38,2793,2018-04-30 12:30:00,2798,2018-04-30 15:00:00,SELL,1316.82,1312.857857142857,1318.8010714285715,1312.857857142857,0.1,38.921428571429075,396.2142857142908,1.897614487201707,TP,2018Q2,2018,5,2018-04-30 12:30:00,2018Q2,2018
39,2839,2018-05-01 12:30:00,2847,2018-05-01 16:30:00,SELL,1309.08,1305.9407142857144,1310.6496428571427,1305.9407142857144,0.1,30.692857142855065,313.92857142855064,1.8719233282509178,TP,2018Q2,2018,8,2018-05-01 12:30:00,2018Q2,2018
