window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-3762.6214285714022,0.8693551723265621,False,False
2018Q3->2020Q2,8,-1882.546428571391,0.9390214967348803,False,False
2018Q4->2020Q3,8,-1533.0892857142521,0.9565141546165881,False,False
2019Q1->2020Q4,8,-1950.5642857142457,0.9502046761605392,False,False
2019Q2->2021Q1,8,-1019.9357142856688,0.9756935643634311,False,False
2019Q3->2021Q2,8,-2669.328571428516,0.940319468572326,False,False
2019Q4->2021Q3,8,-3376.8571428570935,0.9239649276246674,False,False
2020Q1->2021Q4,8,-2407.082142857106,0.9470220575375411,False,False
2020Q2->2022Q1,8,-717.0214285713989,0.9840382878832479,False,False
2020Q3->2022Q2,8,-1813.8214285714166,0.9598820736608321,False,False
2020Q4->2022Q3,8,-3001.0535714285493,0.9313469276975008,False,False
2021Q1->2022Q4,8,-2941.5071428571305,0.9312174552674867,False,False
2021Q2->2023Q1,8,-4285.814285714238,0.902222687196817,False,False
2021Q3->2023Q2,8,-2854.024999999957,0.9346344170271641,False,False
2021Q4->2023Q3,8,-3088.5678571428134,0.9284023869982964,False,False
2022Q1->2023Q4,8,-2226.2428571428145,0.9487195349788443,False,False
2022Q2->2024Q1,8,-3035.5928571428367,0.927780895124489,False,False
2022Q3->2024Q2,8,-2747.9785714285426,0.9389107410560279,False,False
2022Q4->2024Q3,8,-4116.410714285687,0.9144261975465623,False,False
2023Q1->2024Q4,8,-4183.185714285691,0.9185451889176197,False,False
2023Q2->2025Q1,8,-4186.3607142857545,0.9224349674287086,False,False
2023Q3->2025Q2,8,1380.457142857076,1.0218483952173725,True,False
2023Q4->2025Q3,8,1102.5357142856394,1.0156733795839583,True,False
2024Q1->2025Q4,8,4771.467857142779,1.0555389157271642,True,False
2024Q2->2026Q1,8,13600.703571428465,1.1229703316161959,True,False
2024Q3->2026Q2,8,13922.892857142722,1.1103006772224637,True,False
