year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,430,-1192.2464285714302,0.8337831950388243,-2.7726661129568146,False
2019,574,-864.9249999999505,0.9243859100813729,-1.5068379790939903,True
2020,499,-1186.9535714285812,0.9460164104446636,-2.378664471800764,True
2021,524,-1924.4928571428288,0.8903388506680933,-3.672696292257307,True
2022,532,-2331.8928571428423,0.8807388917281641,-4.3832572502685005,True
2023,544,-1603.0857142856964,0.9084354651826958,-2.9468487394957656,True
2024,573,-1334.0678571428198,0.9471580282481947,-2.3282161555721115,True
2025,612,-778.5428571429047,0.9845863423476361,-1.2721288515406939,True
2026,261,3774.0964285714217,1.0765108630529499,14.460139573070581,False
