window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-2871.899999999986,0.814348247679735,False,False
2018Q3->2020Q2,8,-2728.835714285678,0.8409219802046183,False,False
2018Q4->2020Q3,8,-1422.1999999999628,0.9261933145914163,False,False
2019Q1->2020Q4,8,-2016.0428571428386,0.9059706564323993,False,False
2019Q2->2021Q1,8,-1599.671428571418,0.9318077460388613,False,False
2019Q3->2021Q2,8,-2196.4428571428434,0.9104419624004318,False,False
2019Q4->2021Q3,8,-1316.5214285714133,0.945314498083028,False,False
2020Q1->2021Q4,8,-1733.9214285714086,0.9314213343669392,False,False
2020Q2->2022Q1,8,-1272.542857142847,0.9473665551499576,False,False
2020Q3->2022Q2,8,-2142.321428571421,0.9132897090778318,False,False
2020Q4->2022Q3,8,-1960.0357142857065,0.9161801190440559,False,False
2021Q1->2022Q4,8,-450.8857142857041,0.9795408389150599,False,False
2021Q2->2023Q1,8,-104.87142857140861,0.995138272149473,False,False
2021Q3->2023Q2,8,-722.3142857142759,0.9677427175175133,False,False
2021Q4->2023Q3,8,-1095.8642857142722,0.9500780939861132,False,False
2022Q1->2023Q4,8,773.207142857153,1.037064746289897,True,False
2022Q2->2024Q1,8,1394.1071428571672,1.0685428700665303,True,False
2022Q3->2024Q2,8,2103.8999999999796,1.0965767020583848,True,False
2022Q4->2024Q3,8,877.8499999999513,1.036710113793316,True,False
2023Q1->2024Q4,8,196.92142857135036,1.0078521520290986,True,False
2023Q2->2025Q1,8,-905.8928571429094,0.9668986091282306,False,False
2023Q3->2025Q2,8,3058.5571428571066,1.0996124819070587,True,False
2023Q4->2025Q3,8,5213.942857142816,1.1572273778004458,True,False
2024Q1->2025Q4,8,3568.6785714285525,1.0828226147355502,True,False
2024Q2->2026Q1,8,4369.678571428509,1.076146911864979,True,False
2024Q3->2026Q2,8,2061.7642857142673,1.0321074211015742,True,False
