window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-2179.264285714289,0.782171749732799,False,False
2018Q3->2019Q2,4,-1733.5250000000099,0.8256387579428265,False,False
2018Q4->2019Q3,4,-1941.3000000000156,0.8441795665634667,False,False
2019Q1->2019Q4,4,-2683.071428571431,0.8018114129781,False,False
2019Q2->2020Q1,4,-2491.8285714285703,0.8533869203293393,False,False
2019Q3->2020Q2,4,-1736.2035714285594,0.9068074819020725,False,False
2019Q4->2020Q3,4,-4391.49285714285,0.8011294182797174,False,False
2020Q1->2020Q4,4,-3300.6285714285714,0.8615302369959102,False,False
2020Q2->2021Q1,4,-3694.3857142857123,0.8473776339334191,False,False
2020Q3->2021Q2,4,-5906.153571428569,0.7653624317518086,False,False
2020Q4->2021Q3,4,-3756.4678571428485,0.8212845526935747,False,False
2021Q1->2021Q4,4,-5021.046428571418,0.7525155644526863,False,False
2021Q2->2022Q1,4,-3819.896428571422,0.8012230983684282,False,False
2021Q3->2022Q2,4,-1965.5714285714419,0.8967526498452297,False,False
2021Q4->2022Q3,4,-1899.3035714285838,0.9053537286596282,False,False
2022Q1->2022Q4,4,-1026.7321428571586,0.9502990424935096,False,False
2022Q2->2023Q1,4,-532.8535714285599,0.9740421949385077,False,False
2022Q3->2023Q2,4,-733.2499999999759,0.9635737502483901,False,False
2022Q4->2023Q3,4,316.082142857167,1.0174037374881706,True,False
2023Q1->2023Q4,4,1021.267857142863,1.0585186117446512,True,False
2023Q2->2024Q1,4,234.21785714283413,1.014256593465239,True,False
2023Q3->2024Q2,4,-1018.2178571428792,0.9468439572642565,False,False
2023Q4->2024Q3,4,-3109.5964285714417,0.869486658345386,False,False
2024Q1->2024Q4,4,-3334.085714285739,0.8777848617469582,False,False
2024Q2->2025Q1,4,-3408.303571428582,0.8878296541099425,False,False
2024Q3->2025Q2,4,511.5107142857137,1.0142772993800835,True,False
2024Q4->2025Q3,4,1412.1571428571383,1.0378128879630952,True,False
2025Q1->2025Q4,4,-633.3571428571249,0.9871429008498274,False,False
2025Q2->2026Q1,4,2963.2178571428653,1.038332814267829,True,False
2025Q3->2026Q2,4,2068.260714285738,1.0245433049498853,True,False
