id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
37,1857,2018-04-02 04:30:00,1880,2018-04-02 16:00:00,BUY,1329.32,1336.3200000000002,1326.52,1336.3200000000002,0.1,69.30000000000227,700.0000000000227,2.414634146341581,TP,2018Q2,2018,23,2018-04-02 04:30:00,2018Q2,2018
38,1963,2018-04-04 11:30:00,1974,2018-04-04 17:00:00,BUY,1343.44,1339.9471428571428,1339.9471428571428,1352.172142857143,0.1,-35.62857142857247,-349.2857142857247,-1.0,SL,2018Q2,2018,11,2018-04-04 11:30:00,2018Q2,2018
39,1993,2018-04-05 03:30:00,2018,2018-04-05 16:00:00,SELL,1331.07,1323.1914285714288,1334.2214285714285,1323.1914285714288,0.1,78.08571428571149,787.8571428571149,2.423946784922289,TP,2018Q2,2018,25,2018-04-05 03:30:00,2018Q2,2018
40,2053,2018-04-06 10:30:00,2054,2018-04-06 11:00:00,SELL,1321.72,1325.4585714285715,1325.4585714285715,1312.3735714285713,0.1,-38.08571428571504,-373.8571428571504,-1.0,SL,2018Q2,2018,1,2018-04-06 10:30:00,2018Q2,2018
41,2063,2018-04-06 15:30:00,2063,2018-04-06 15:30:00,SELL,1321.25,1325.6385714285716,1325.6385714285716,1310.2785714285712,0.1,-44.58571428571595,-438.8571428571595,-1.0,SL,2018Q2,2018,0,2018-04-06 15:30:00,2018Q2,2018
42,2119,2018-04-09 20:30:00,2140,2018-04-10 08:00:00,BUY,1336.36,1332.27,1332.27,1346.5849999999998,0.1,-41.599999999999184,-408.9999999999918,-1.0,SL,2018Q2,2018,21,2018-04-09 20:30:00,2018Q2,2018
43,2155,2018-04-10 15:30:00,2198,2018-04-11 14:00:00,BUY,1338.73,1348.2264285714289,1334.9314285714286,1348.2264285714289,0.1,94.2642857142885,949.6428571428851,2.436669128508183,TP,2018Q2,2018,43,2018-04-10 15:30:00,2018Q2,2018
44,2251,2018-04-12 17:30:00,2296,2018-04-13 17:00:00,SELL,1338.73,1344.912857142857,1344.912857142857,1323.272857142857,0.1,-62.52857142857074,-618.2857142857074,-1.0,SL,2018Q2,2018,45,2018-04-12 17:30:00,2018Q2,2018
45,2318,2018-04-16 05:00:00,2326,2018-04-16 09:00:00,BUY,1347.46,1342.8557142857142,1342.8557142857142,1358.9707142857146,0.1,-46.742857142858796,-460.42857142858793,-1.0,SL,2018Q2,2018,8,2018-04-16 05:00:00,2018Q2,2018
46,2341,2018-04-16 16:30:00,2375,2018-04-17 10:30:00,BUY,1347.49,1343.5185714285715,1343.5185714285715,1357.4185714285713,0.1,-40.41428571428533,-397.14285714285325,-1.0,SL,2018Q2,2018,34,2018-04-16 16:30:00,2018Q2,2018
