year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,198,-594.2125000000019,0.8416671345547909,-3.001073232323242,False
2019,268,-814.9214285714309,0.8747489385293928,-3.04075159914713,True
2020,281,-2334.2732142857067,0.8348536680950287,-8.307022114895753,True
2021,283,-1401.1946428571264,0.8662453920424553,-4.951217819283132,True
2022,258,-1335.901785714288,0.8770430101694818,-5.177913898117396,True
2023,268,-646.1267857142793,0.9344873887259164,-2.41092084221746,True
2024,281,653.005357142846,1.04730732848776,2.323862480935395,True
2025,305,3668.8196428571873,1.1398038360437337,12.028916861826843,True
2026,124,1976.360714285691,1.076419811888121,15.93839285714267,False
