window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-2605.842857142864,0.8174635895855303,False,False
2018Q3->2020Q2,8,-2011.1607142856994,0.8729235338732557,False,False
2018Q4->2020Q3,8,-2612.6035714285626,0.8605932185624926,False,False
2019Q1->2020Q4,8,-3149.1946428571396,0.8474292345667738,False,False
2019Q2->2021Q1,8,-3194.4964285714177,0.8584394453104124,False,False
2019Q3->2021Q2,8,-4399.626785714259,0.8157407953074546,False,False
2019Q4->2021Q3,8,-3581.0821428571135,0.8488161269150681,False,False
2020Q1->2021Q4,8,-3735.4678571428344,0.8482161022864588,False,False
2020Q2->2022Q1,8,-3691.9357142856966,0.8438318661598154,False,False
2020Q3->2022Q2,8,-4828.998214285708,0.7989463309981752,False,False
2020Q4->2022Q3,8,-3650.4142857142606,0.8360524893293846,False,False
2021Q1->2022Q4,8,-2737.0964285714153,0.8717425931932058,False,False
2021Q2->2023Q1,8,-2708.008928571408,0.8705143870057158,False,False
2021Q3->2023Q2,8,-3122.5607142857007,0.8555244107442284,False,False
2021Q4->2023Q3,8,-3230.9303571428536,0.8474348816830894,False,False
2022Q1->2023Q4,8,-1982.0285714285685,0.9043765005570609,False,False
2022Q2->2024Q1,8,-681.4357142857117,0.9656337940902278,False,False
2022Q3->2024Q2,8,-104.47500000000593,0.9950534769983216,False,False
2022Q4->2024Q3,8,-1039.0339285714458,0.9541537328377582,False,False
2023Q1->2024Q4,8,6.878571428565351,1.0002906507785625,True,False
2023Q2->2025Q1,8,-98.1803571428378,0.9961244353641884,False,False
2023Q3->2025Q2,8,3762.3607142857245,1.1326939853830946,True,False
2023Q4->2025Q3,8,4223.155357142862,1.1337004899894536,True,False
2024Q1->2025Q4,8,4321.825000000033,1.1079212553889917,True,False
2024Q2->2026Q1,8,7372.149999999981,1.1384210984074343,True,False
2024Q3->2026Q2,8,6712.307142857166,1.1135857679077839,True,False
