window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-1012.7285714285698,0.7884513809104612,False,False
2018Q3->2019Q2,4,353.7464285714348,1.0799221185183163,True,False
2018Q4->2019Q3,4,-202.5714285714168,0.9641242898544877,False,False
2019Q1->2019Q4,4,-781.2857142857106,0.8740601720187454,False,False
2019Q2->2020Q1,4,-1918.7214285714288,0.7908082766784263,False,False
2019Q3->2020Q2,4,-2274.567857142846,0.7933831103209671,False,False
2019Q4->2020Q3,4,-2665.6321428571428,0.7895926332599914,False,False
2020Q1->2020Q4,4,-2270.95000000001,0.8387207556358173,False,False
2020Q2->2021Q1,4,-1322.8500000000054,0.8982999749592537,False,False
2020Q3->2021Q2,4,-2311.5678571428607,0.8149842308715886,False,False
2020Q4->2021Q3,4,-1202.6892857142825,0.8877526293316522,False,False
2021Q1->2021Q4,4,-1735.6999999999905,0.8303329481463906,False,False
2021Q2->2022Q1,4,-2272.367857142862,0.7779018515538524,False,False
2021Q3->2022Q2,4,-1780.6142857142959,0.8367798315850397,False,False
2021Q4->2022Q3,4,-1385.7249999999974,0.874628533355823,False,False
2022Q1->2022Q4,4,65.12500000000534,1.006231714522886,True,False
2022Q2->2023Q1,4,1163.9464285714644,1.1165357760058743,True,False
2022Q3->2023Q2,4,907.4964285714564,1.0923981915919168,True,False
2022Q4->2023Q3,4,-5.028571428557825,0.9994647120546253,False,False
2023Q1->2023Q4,4,-590.5678571428466,0.9390391680138039,False,False
2023Q2->2024Q1,4,-690.8464285714482,0.9259292587411819,False,False
2023Q3->2024Q2,4,-1202.6357142857207,0.890926158183599,False,False
2023Q4->2024Q3,4,-1617.932142857162,0.8742148859920466,False,False
2024Q1->2024Q4,4,-621.6178571428713,0.9542124961296344,False,False
2024Q2->2025Q1,4,-932.61785714283,0.9398216077883281,False,False
2024Q3->2025Q2,4,1272.8464285714372,1.074263902876001,True,False
2024Q4->2025Q3,4,2459.010714285729,1.1343922870578025,True,False
2025Q1->2025Q4,4,376.3500000000281,1.014387941098164,True,False
2025Q2->2026Q1,4,1184.0749999999466,1.0310006434058736,True,False
2025Q3->2026Q2,4,-129.01071428573732,0.9968834009935181,False,False
