window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-1076.357142857129,0.7915375506319329,False,False
2018Q3->2019Q2,4,99.07142857144925,1.0197885605855284,True,False
2018Q4->2019Q3,4,-67.79999999997835,0.9890784574529321,False,False
2019Q1->2019Q4,4,-1017.2571428571468,0.857475966782821,False,False
2019Q2->2020Q1,4,-1610.6714285714277,0.8410993539512704,False,False
2019Q3->2020Q2,4,-1981.4428571428502,0.8313591841101867,False,False
2019Q4->2020Q3,4,-1197.285714285716,0.9085604683589328,False,False
2020Q1->2020Q4,4,-1243.6714285714206,0.9150175905787917,False,False
2020Q2->2021Q1,4,-369.4571428571451,0.9729583061037776,False,False
2020Q3->2021Q2,4,-1185.7142857142871,0.9102911215231059,False,False
2020Q4->2021Q3,4,-1150.899999999996,0.9036889949407533,False,False
2021Q1->2021Q4,4,-1334.3000000000004,0.883919694167711,False,False
2021Q2->2022Q1,4,-2276.0285714285733,0.8007077463070983,False,False
2021Q3->2022Q2,4,-3741.228571428568,0.7088010389876104,False,False
2021Q4->2022Q3,4,-2883.7857142857033,0.7666926327274081,False,False
2022Q1->2022Q4,4,-1226.042857142842,0.8911923667432019,False,False
2022Q2->2023Q1,4,122.87142857145392,1.011424677622458,True,False
2022Q3->2023Q2,4,1264.9428571428703,1.123696794355094,True,False
2022Q4->2023Q3,4,356.4714285714367,1.0361492560233077,True,False
2023Q1->2023Q4,4,644.8428571428639,1.0656452691893787,True,False
2023Q2->2024Q1,4,108.25714285714683,1.0110574306430038,True,False
2023Q3->2024Q2,4,206.4999999999858,1.0177581379692444,True,False
2023Q4->2024Q3,4,-797.1857142857439,0.9443935133239119,False,False
2024Q1->2024Q4,4,-64.52857142862672,0.9958246597425807,False,False
2024Q2->2025Q1,4,-731.771428571458,0.9591100382525164,False,False
2024Q3->2025Q2,4,3350.1714285714147,1.1742488919600693,True,False
2024Q4->2025Q3,4,5973.842857142873,1.3116280456223908,True,True
2025Q1->2025Q4,4,5206.471428571496,1.1898252028709255,True,False
2025Q2->2026Q1,4,9304.000000000005,1.2425956332190033,True,True
2025Q3->2026Q2,4,3438.2285714285636,1.0779745460777672,True,False
