window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-434.2303571428428,0.9337824465167923,False,False
2018Q3->2020Q2,8,-749.980357142839,0.8983356135800088,False,False
2018Q4->2020Q3,8,-1467.8232142856955,0.8363603388812858,False,False
2019Q1->2020Q4,8,-1364.5821428571205,0.8604724792452272,False,False
2019Q2->2021Q1,8,-865.1696428571212,0.9188664224428693,False,False
2019Q3->2021Q2,8,-1148.569642857121,0.8960465631957731,False,False
2019Q4->2021Q3,8,-1094.0928571428326,0.899705316064156,False,False
2020Q1->2021Q4,8,-962.5767857142713,0.9135246868126856,False,False
2020Q2->2022Q1,8,-1226.108928571421,0.8925406121773779,False,False
2020Q3->2022Q2,8,-912.0214285714145,0.9206419349786331,False,False
2020Q4->2022Q3,8,-469.31071428570397,0.9563692083956586,False,False
2021Q1->2022Q4,8,-940.9767857142731,0.9111167523821261,False,False
2021Q2->2023Q1,8,-1251.805357142839,0.8765243977620458,False,False
2021Q3->2023Q2,8,-1752.9928571428431,0.8338824467478451,False,False
2021Q4->2023Q3,8,-1726.2624999999825,0.8329595238646548,False,False
2022Q1->2023Q4,8,-1264.2267857142735,0.8775627416432684,False,False
2022Q2->2024Q1,8,-1589.4160714285615,0.8362100343857117,False,False
2022Q3->2024Q2,8,-1517.598214285697,0.849515427831577,False,False
2022Q4->2024Q3,8,-1302.5321428571226,0.8699634822827403,False,False
2023Q1->2024Q4,8,-979.324999999975,0.9071022589642574,False,False
2023Q2->2025Q1,8,-1419.0678571428407,0.8738558694757053,False,False
2023Q3->2025Q2,8,2308.7750000000237,1.1808782341304835,True,False
2023Q4->2025Q3,8,2092.2392857142772,1.146375365296894,True,False
2024Q1->2025Q4,8,4465.8571428571695,1.2508276908603486,True,True
2024Q2->2026Q1,8,10430.410714285768,1.4818282156362004,True,True
2024Q3->2026Q2,8,12177.901785714323,1.5053565553240256,True,True
