window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-2931.449999999999,0.7900000000000003,False,False
2018Q3->2020Q2,8,-1920.8214285714118,0.8755522667521891,False,False
2018Q4->2020Q3,8,-2868.2035714285594,0.8433992569480512,False,False
2019Q1->2020Q4,8,-3052.2357142857204,0.8495286689696213,False,False
2019Q2->2021Q1,8,-3241.571428571434,0.8538479325450016,False,False
2019Q3->2021Q2,8,-4586.135714285707,0.8048662255995032,False,False
2019Q4->2021Q3,8,-3868.3214285714257,0.8345707726068643,False,False
2020Q1->2021Q4,8,-4006.6500000000005,0.8351911621039954,False,False
2020Q2->2022Q1,8,-3595.217857142867,0.8452920439039061,False,False
2020Q3->2022Q2,8,-4092.1821428571566,0.8251441463452225,False,False
2020Q4->2022Q3,8,-2588.41428571428,0.8810885910964606,False,False
2021Q1->2022Q4,8,-1670.5749999999855,0.9192202288858915,False,False
2021Q2->2023Q1,8,-1108.4214285713974,0.9451799133499341,False,False
2021Q3->2023Q2,8,-873.1178571428394,0.9578831834733634,False,False
2021Q4->2023Q3,8,-1390.7535714285552,0.9319828330498211,False,False
2022Q1->2023Q4,8,-525.4428571428414,0.9739081980865834,False,False
2022Q2->2024Q1,8,473.10000000001605,1.0244942517981286,True,False
2022Q3->2024Q2,8,-295.13928571426425,0.985842919258267,False,False
2022Q4->2024Q3,8,-1622.9607142857199,0.9270802661207879,False,False
2023Q1->2024Q4,8,-1212.185714285718,0.9478939235163881,False,False
2023Q2->2025Q1,8,-1623.4642857142783,0.9346020735359456,False,False
2023Q3->2025Q2,8,70.21071428571645,1.0024928011316832,True,False
2023Q4->2025Q3,8,841.0785714285671,1.0269923138463093,True,False
2024Q1->2025Q4,8,-245.26785714284324,0.9938271721455407,False,False
2024Q2->2026Q1,8,251.45714285711665,1.00468326251147,True,False
2024Q3->2026Q2,8,1143.8357142856999,1.0195413183254236,True,False
