quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,144,-939.4821428571445,1951.3785714285734,2890.8607142857168,0.6750164619780813,-6.524181547619059
2018Q3,2018,131,-28.232142857143042,2105.5214285714264,2133.753571428568,0.9867687894069979,-0.2155125408942217
2018Q4,2018,127,-325.99642857143084,1954.7928571428463,2280.7892857142756,0.8570685899774662,-2.5669010123734712
2019Q1,2019,158,-885.5535714285706,1813.550000000002,2699.1035714285713,0.6719082658395851,-5.604769439421333
2019Q2,2019,146,-493.7428571428652,2334.7571428571446,2828.5000000000086,0.8254400363645528,-3.3818003913894876
2019Q3,2019,156,-236.007142857149,4414.171428571427,4650.178571428576,0.9492477247417521,-1.5128663003663398
2019Q4,2019,139,-1067.7678571428464,2292.4214285714306,3360.1892857142743,0.6822298488711869,-7.681783144912564
2020Q1,2020,136,-694.3107142857095,5462.771428571432,6157.082142857142,0.8872338068298824,-5.105225840336099
2020Q2,2020,101,261.88214285714565,4724.721428571436,4462.83928571429,1.0586806125184567,2.5928925035360955
2020Q3,2020,136,-2891.29642857144,5210.75714285714,8102.0535714285825,0.6431402973232083,-21.259532563025296
2020Q4,2020,135,23.09642857143274,5137.578571428572,5114.48214285714,1.0045158880070952,0.17108465608468695
2021Q1,2021,150,-1088.0678571428502,5438.614285714282,6526.682142857136,0.8332892833867135,-7.2537857142856685
2021Q2,2021,148,-1949.8857142857114,3478.285714285717,5428.171428571429,0.6407840577726784,-13.174903474903456
2021Q3,2021,123,-741.6107142857193,3208.321428571431,3949.9321428571484,0.8122472266702587,-6.029355400696905
2021Q4,2021,128,-1241.4821428571365,3142.064285714285,4383.546428571421,0.7167859031296425,-9.699079241071379
2022Q1,2022,128,113.08214285714541,5568.4357142857125,5455.353571428569,1.0207286551415091,0.8834542410714485
2022Q2,2022,135,-95.56071428573131,5153.1071428571295,5248.66785714286,0.9817933393983612,-0.707857142857269
2022Q3,2022,135,-675.3428571428615,4304.478571428564,4979.821428571424,0.8643841216337353,-5.002539682539715
2022Q4,2022,146,-368.9107142857113,4605.442857142858,4974.353571428572,0.9258374562667512,-2.526785714285694
2023Q1,2023,154,606.9607142857442,5931.799999999999,5324.839285714257,1.1139866729713563,3.941303339517819
2023Q2,2023,134,-295.95714285714735,4554.742857142861,4850.70000000001,0.9389867147304207,-2.2086353944563233
2023Q3,2023,124,373.9892857142815,3385.8357142857153,3011.8464285714326,1.1241727606582093,3.0160426267280767
2023Q4,2023,136,336.2749999999846,4600.907142857135,4264.63214285715,1.0788520530576626,2.4726102941175334
2024Q1,2024,133,-180.08928571428459,4121.471428571442,4301.560714285726,0.9581339663261761,-1.3540547798066511
2024Q2,2024,137,-1548.3928571428607,6028.828571428587,7577.22142857145,0.7956516288009832,-11.302137643378545
2024Q3,2024,149,-1717.3892857142812,5965.085714285725,7682.475000000007,0.7764536447285177,-11.52610258868645
2024Q4,2024,155,111.78571428568806,7830.99285714285,7719.2071428571635,1.0144815020787628,0.7211981566818585
2025Q1,2025,139,-254.30714285712793,7151.85714285716,7406.164285714288,0.9656627731918317,-1.8295477903390498
2025Q2,2025,145,2371.4214285714347,15390.428571428565,13019.00714285714,1.1821507126119446,16.354630541871963
2025Q3,2025,145,-816.7428571428569,8384.800000000005,9201.542857142864,0.9112384879554359,-5.63270935960591
2025Q4,2025,152,-1933.728571428575,17700.835714285724,19634.5642857143,0.9015140573893196,-12.721898496240625
2026Q1,2026,149,3342.2678571428623,38789.5357142857,35447.267857142826,1.09428844757832,22.431327900287666
2026Q2,2026,137,1476.4642857143072,21462.94285714287,19986.478571428557,1.0738731578170542,10.777111574556987
