year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,126,-336.2249999999933,0.8195778785840395,-2.6684523809523277,False
2019,183,-795.1928571428407,0.7543345139187762,-4.345316159250496,True
2020,164,-1065.1892857142793,0.8298655537827656,-6.49505662020902,True
2021,155,-176.94285714285428,0.9597327654870856,-1.1415668202764793,True
2022,178,-806.6928571428589,0.8567391108557185,-4.531982343499207,True
2023,154,-999.6571428571317,0.7685691843399913,-6.491280148422933,True
2024,153,-502.275000000006,0.9137210610621779,-3.2828431372549414,True
2025,161,4635.324999999974,1.4203664231812971,28.79083850931661,True
2026,65,6491.425000000007,1.7470163101664724,99.86807692307703,False
