year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,208,-745.5571428571425,0.800072402835587,-3.584409340659339,False
2019,273,-781.2857142857102,0.8740601720187454,-2.86185243328099,True
2020,301,-2270.950000000009,0.8387207556358167,-7.544684385382089,True
2021,290,-1735.6999999999905,0.83033294814639,-5.98517241379307,True
2022,278,65.12500000000546,1.006231714522885,0.2342625899280772,True
2023,283,-590.5678571428464,0.9390391680138034,-2.086812216052461,True
2024,290,-621.6178571428709,0.9542124961296333,-2.143509852216796,True
2025,313,376.35000000002765,1.0143879410981638,1.2023961661342737,True
2026,129,409.9821428571125,1.0160196229391445,3.1781561461791665,False
