window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-162.7892857142831,0.9126524667758982,False,False
2018Q3->2019Q2,4,-385.79642857142363,0.8066214472018919,False,False
2018Q4->2019Q3,4,-636.5499999999972,0.7341909582511856,False,False
2019Q1->2019Q4,4,-683.7499999999891,0.7267701072653929,False,False
2019Q2->2020Q1,4,-289.7714285714103,0.9027402843374703,False,False
2019Q3->2020Q2,4,-30.803571428559835,0.9912168953328903,False,False
2019Q4->2020Q3,4,-430.9214285714242,0.8994141146027858,False,False
2020Q1->2020Q4,4,-222.14285714286177,0.9523045637324505,False,False
2020Q2->2021Q1,4,-116.87142857144022,0.9748345450546518,False,False
2020Q3->2021Q2,4,-63.18928571429184,0.9847167550767775,False,False
2020Q4->2021Q3,4,464.5607142857146,1.1404599391628574,True,False
2021Q1->2021Q4,4,331.8178571428561,1.1113710983435,True,False
2021Q2->2022Q1,4,-97.51071428571173,0.9688731612386899,False,False
2021Q3->2022Q2,4,-98.32142857141989,0.9721084699879864,False,False
2021Q4->2022Q3,4,114.58214285714622,1.0299442331474444,True,False
2022Q1->2022Q4,4,-80.17857142856892,0.9810262556054953,False,False
2022Q2->2023Q1,4,27.69285714285877,1.0076430383689599,True,False
2022Q3->2023Q2,4,-578.5214285714301,0.8431219493298203,False,False
2022Q4->2023Q3,4,-1063.0142857142787,0.6626315383813256,False,False
2023Q1->2023Q4,4,-423.00714285713525,0.8446360736247838,False,False
2023Q2->2024Q1,4,-750.2892857142804,0.7427227804618186,False,False
2023Q3->2024Q2,4,23.35357142856708,1.0071970951867828,True,False
2023Q4->2024Q3,4,226.40714285713273,1.0581475767409667,True,False
2024Q1->2024Q4,4,-710.3107142857133,0.8531775589856557,False,False
2024Q2->2025Q1,4,-619.585714285712,0.882811803392084,False,False
2024Q3->2025Q2,4,1902.2464285714398,1.318924816041418,True,True
2024Q4->2025Q3,4,1678.34642857142,1.2627067905392735,True,True
2025Q1->2025Q4,4,3983.8214285714093,1.465228887924992,True,True
2025Q2->2026Q1,4,9605.164285714269,1.9263308502093437,True,True
2025Q3->2026Q2,4,8452.221428571402,1.7656210673562969,True,True
