window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-452.5607142856934,0.9065546751422364,False,False
2018Q3->2020Q2,8,-416.59999999998354,0.9242844383516147,False,False
2018Q4->2020Q3,8,-1067.4714285714213,0.8401720562583762,False,False
2019Q1->2020Q4,8,-905.892857142851,0.8734786512370319,False,False
2019Q2->2021Q1,8,-406.6428571428504,0.9466591460403816,False,False
2019Q3->2021Q2,8,-93.99285714285168,0.9876999839227699,False,False
2019Q4->2021Q3,8,33.63928571429051,1.0044311547959175,True,False
2020Q1->2021Q4,8,109.67499999999427,1.014361160097776,True,False
2020Q2->2022Q1,8,-214.3821428571519,0.9724331540610419,False,False
2020Q3->2022Q2,8,-161.5107142857117,0.9789141753830705,False,False
2020Q4->2022Q3,8,579.1428571428609,1.0811813142802218,True,False
2021Q1->2022Q4,8,251.63928571428718,1.0349249024631673,True,False
2021Q2->2023Q1,8,-69.81785714285296,0.9896657505454177,False,False
2021Q3->2023Q2,8,-676.84285714285,0.9061615232338325,False,False
2021Q4->2023Q3,8,-948.4321428571322,0.8640711847454837,False,False
2022Q1->2023Q4,8,-503.1857142857042,0.9275830272527387,False,False
2022Q2->2024Q1,8,-722.5964285714216,0.8895035861486685,False,False
2022Q3->2024Q2,8,-555.167857142863,0.9199189540476856,False,False
2022Q4->2024Q3,8,-836.6071428571457,0.8812407540160135,False,False
2023Q1->2024Q4,8,-1133.3178571428487,0.8501016315369065,False,False
2023Q2->2025Q1,8,-1369.8749999999923,0.833010658079021,False,False
2023Q3->2025Q2,8,1925.6000000000067,1.209090225149867,True,True
2023Q4->2025Q3,8,1904.7535714285527,1.1852452872524386,True,False
2024Q1->2025Q4,8,3273.510714285696,1.244273029076384,True,True
2024Q2->2026Q1,8,8985.578571428558,1.5739330979168369,True,True
2024Q3->2026Q2,8,10354.467857142843,1.608933983114728,True,True
