year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,171,-851.7142857142742,0.7901347122536433,-4.980785296574703,False
2019,238,-1017.257142857147,0.8574759667828209,-4.274189675870366,True
2020,242,-1243.6714285714206,0.9150175905787908,-5.139138134592647,True
2021,253,-1334.3,0.8839196941677103,-5.27391304347826,True
2022,218,-1226.0428571428433,0.8911923667432013,-5.624049803407538,True
2023,226,644.8428571428642,1.0656452691893785,2.853286978508249,True
2024,250,-64.5285714286274,0.9958246597425802,-0.2581142857145096,True
2025,259,5206.471428571496,1.1898252028709257,20.102206287920836,True
2026,111,739.2999999999505,1.026229200772414,6.660360360359914,False
