window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-1093.9785714285572,0.7898573592527163,False,False
2018Q3->2019Q2,4,59.83571428573816,1.0117572259852001,True,False
2018Q4->2019Q3,4,47.71428571430454,1.0075569201251673,True,False
2019Q1->2019Q4,4,-713.2285714285758,0.8993350296998553,False,False
2019Q2->2020Q1,4,-1777.9214285714286,0.8267707164710107,False,False
2019Q3->2020Q2,4,-2788.6714285714156,0.768858876353407,False,False
2019Q4->2020Q3,4,-1469.9142857142674,0.8865392906803533,False,False
2020Q1->2020Q4,4,-1302.8142857142627,0.9092456994779484,False,False
2020Q2->2021Q1,4,178.25000000001086,1.0135090511454694,True,False
2020Q3->2021Q2,4,592.2285714285728,1.0475282577366989,True,False
2020Q4->2021Q3,4,153.39285714285407,1.0137953850502353,True,False
2021Q1->2021Q4,4,-431.10714285714585,0.9605512562419934,False,False
2021Q2->2022Q1,4,-1450.7928571428579,0.8679007833169876,False,False
2021Q3->2022Q2,4,-2734.549999999994,0.7767003372502274,False,False
2021Q4->2022Q3,4,-2113.4285714285606,0.8276828031071617,False,False
2022Q1->2022Q4,4,-19.778571428558053,0.9982197574138216,False,False
2022Q2->2023Q1,4,1345.9214285714493,1.1271150537997123,True,False
2022Q3->2023Q2,4,2012.235714285718,1.1983243527124208,True,False
2022Q4->2023Q3,4,1017.5642857142884,1.1050463295466448,True,False
2023Q1->2023Q4,4,792.9857142857113,1.0813240038325964,True,False
2023Q2->2024Q1,4,48.18571428571795,1.004941624949273,True,False
2023Q3->2024Q2,4,91.66428571426195,1.0078759052411912,True,False
2023Q4->2024Q3,4,-139.7142857143371,0.9901790959345641,False,False
2024Q1->2024Q4,4,-596.064285714361,0.9611119913508631,False,False
2024Q2->2025Q1,4,-954.0785714286274,0.9458409291432548,False,False
2024Q3->2025Q2,4,2966.8928571428446,1.1556118262964932,True,False
2024Q4->2025Q3,4,5353.657142857154,1.282729946864974,True,True
2025Q1->2025Q4,4,4164.742857142913,1.1500240578211094,True,False
2025Q2->2026Q1,4,5323.757142857136,1.1338683089284693,True,False
2025Q3->2026Q2,4,-905.1285714285773,0.9799522275812466,False,False
