id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
46,1857,2018-04-02 04:30:00,1877,2018-04-02 14:30:00,BUY,1329.32,1333.52,1327.2199999999998,1333.52,0.1,41.30000000000045,420.00000000000455,1.9032258064515142,TP,2018Q2,2018,20,2018-04-02 04:30:00,2018Q2,2018
47,1963,2018-04-04 11:30:00,1974,2018-04-04 17:00:00,BUY,1343.44,1340.8203571428571,1340.8203571428571,1348.6792857142857,0.1,-26.89642857142935,-261.9642857142935,-1.0,SL,2018Q2,2018,11,2018-04-04 11:30:00,2018Q2,2018
48,1993,2018-04-05 03:30:00,2005,2018-04-05 09:30:00,SELL,1331.07,1326.3428571428572,1333.4335714285712,1326.3428571428572,0.1,46.5714285714278,472.71428571427805,1.9137070736719402,TP,2018Q2,2018,12,2018-04-05 03:30:00,2018Q2,2018
49,2053,2018-04-06 10:30:00,2053,2018-04-06 10:30:00,SELL,1321.72,1324.5239285714288,1324.5239285714288,1316.1121428571428,0.1,-28.739285714287416,-280.39285714287416,-1.0,SL,2018Q2,2018,0,2018-04-06 10:30:00,2018Q2,2018
50,2063,2018-04-06 15:30:00,2063,2018-04-06 15:30:00,SELL,1321.25,1324.5414285714287,1324.5414285714287,1314.6671428571428,0.1,-33.614285714286964,-329.1428571428696,-1.0,SL,2018Q2,2018,0,2018-04-06 15:30:00,2018Q2,2018
51,2119,2018-04-09 20:30:00,2134,2018-04-10 05:00:00,BUY,1336.36,1333.2925,1333.2925,1342.495,0.1,-31.374999999998817,-306.7499999999882,-1.0,SL,2018Q2,2018,15,2018-04-09 20:30:00,2018Q2,2018
52,2155,2018-04-10 15:30:00,2155,2018-04-10 15:30:00,BUY,1338.73,1335.8810714285714,1335.8810714285714,1344.4278571428572,0.1,-29.18928571428587,-284.8928571428587,-1.0,SL,2018Q2,2018,0,2018-04-10 15:30:00,2018Q2,2018
53,2157,2018-04-10 16:30:00,2160,2018-04-10 18:00:00,BUY,1339.74,1336.4132142857143,1336.4132142857143,1346.3935714285715,0.1,-33.96785714285734,-332.6785714285734,-1.0,SL,2018Q2,2018,3,2018-04-10 16:30:00,2018Q2,2018
54,2162,2018-04-10 19:00:00,2195,2018-04-11 12:30:00,BUY,1338.8,1345.4214285714286,1335.4892857142856,1345.4214285714286,0.1,65.51428571428623,662.1428571428623,1.9378829495034864,TP,2018Q2,2018,33,2018-04-10 19:00:00,2018Q2,2018
55,2251,2018-04-12 17:30:00,2295,2018-04-13 16:30:00,SELL,1338.73,1343.3671428571429,1343.3671428571429,1329.4557142857143,0.1,-47.071428571428626,-463.71428571428623,-1.0,SL,2018Q2,2018,44,2018-04-12 17:30:00,2018Q2,2018
56,2318,2018-04-16 05:00:00,2325,2018-04-16 08:30:00,BUY,1347.46,1344.0067857142856,1344.0067857142856,1354.3664285714287,0.1,-35.232142857144666,-345.32142857144663,-1.0,SL,2018Q2,2018,7,2018-04-16 05:00:00,2018Q2,2018
57,2341,2018-04-16 16:30:00,2367,2018-04-17 06:30:00,BUY,1347.49,1344.5114285714285,1344.5114285714285,1353.4471428571428,0.1,-30.48571428571513,-297.8571428571513,-1.0,SL,2018Q2,2018,26,2018-04-16 16:30:00,2018Q2,2018
58,2386,2018-04-17 16:00:00,2387,2018-04-17 16:30:00,SELL,1338.77,1342.3025,1342.3025,1331.7050000000002,0.1,-36.025000000000276,-353.25000000000273,-1.0,SL,2018Q2,2018,1,2018-04-17 16:00:00,2018Q2,2018
59,2429,2018-04-18 14:30:00,2470,2018-04-19 12:00:00,BUY,1350.17,1346.9910714285716,1346.9910714285716,1356.5278571428573,0.1,-32.489285714285145,-317.8928571428514,-1.0,SL,2018Q2,2018,41,2018-04-18 14:30:00,2018Q2,2018
60,2517,2018-04-20 12:30:00,2520,2018-04-20 14:00:00,SELL,1339.99,1342.2057142857143,1342.2057142857143,1335.5585714285714,0.1,-22.857142857142843,-221.57142857142844,-1.0,SL,2018Q2,2018,3,2018-04-20 12:30:00,2018Q2,2018
61,2522,2018-04-20 15:00:00,2522,2018-04-20 15:00:00,SELL,1340.35,1342.920357142857,1342.920357142857,1335.2092857142857,0.1,-26.403571428571194,-257.03571428571195,-1.0,SL,2018Q2,2018,0,2018-04-20 15:00:00,2018Q2,2018
62,2524,2018-04-20 16:00:00,2540,2018-04-23 01:00:00,SELL,1339.26,1332.9235714285714,1342.4282142857141,1332.9235714285714,0.1,62.66428571428541,633.6428571428542,1.9351494430352498,TP,2018Q2,2018,16,2018-04-20 16:00:00,2018Q2,2018
63,2541,2018-04-23 01:30:00,2562,2018-04-23 12:00:00,SELL,1333.76,1328.8657142857141,1336.207142857143,1328.8657142857141,0.1,48.242857142858426,489.4285714285843,1.9165720771849326,TP,2018Q2,2018,21,2018-04-23 01:30:00,2018Q2,2018
64,2660,2018-04-25 15:00:00,2663,2018-04-25 16:30:00,SELL,1320.59,1323.0414285714285,1323.0414285714285,1315.6871428571428,0.1,-25.214285714285506,-245.14285714285506,-1.0,SL,2018Q2,2018,3,2018-04-25 15:00:00,2018Q2,2018
65,2671,2018-04-25 20:30:00,2683,2018-04-26 03:30:00,SELL,1321.3,1324.0760714285714,1324.0760714285714,1315.7478571428571,0.1,-28.46071428571413,-277.6071428571413,-1.0,SL,2018Q2,2018,12,2018-04-25 20:30:00,2018Q2,2018
66,2712,2018-04-26 18:00:00,2753,2018-04-27 15:30:00,SELL,1317.73,1321.4703571428572,1321.4703571428572,1310.2492857142859,0.1,-38.103571428571925,-374.0357142857192,-1.0,SL,2018Q2,2018,41,2018-04-26 18:00:00,2018Q2,2018
67,2797,2018-04-30 14:30:00,2802,2018-04-30 17:00:00,SELL,1314.15,1316.43,1316.43,1309.59,0.1,-23.499999999999726,-227.99999999999727,-1.0,SL,2018Q2,2018,5,2018-04-30 14:30:00,2018Q2,2018
68,2814,2018-04-30 23:00:00,2847,2018-05-01 16:30:00,SELL,1314.41,1306.8028571428572,1318.2135714285714,1306.8028571428572,0.1,75.3714285714289,760.714285714289,1.945786465056299,TP,2018Q2,2018,33,2018-04-30 23:00:00,2018Q2,2018
69,2936,2018-05-03 15:00:00,2937,2018-05-03 15:30:00,BUY,1317.83,1314.7624999999998,1314.7624999999998,1323.965,0.1,-31.37500000000109,-306.7500000000109,-1.0,SL,2018Q2,2018,1,2018-05-03 15:00:00,2018Q2,2018
70,2943,2018-05-03 18:30:00,2972,2018-05-04 10:00:00,BUY,1314.01,1310.4678571428572,1310.4678571428572,1321.094285714286,0.1,-36.12142857142835,-354.2142857142835,-1.0,SL,2018Q2,2018,29,2018-05-03 18:30:00,2018Q2,2018
71,3005,2018-05-07 03:30:00,3014,2018-05-07 08:00:00,BUY,1317.06,1315.2375,1315.2375,1320.705,0.1,-18.92499999999991,-182.2499999999991,-1.0,SL,2018Q2,2018,9,2018-05-07 03:30:00,2018Q2,2018
72,3069,2018-05-08 12:30:00,3074,2018-05-08 15:00:00,SELL,1309.81,1311.9764285714284,1311.9764285714284,1305.4771428571428,0.1,-22.364285714284687,-216.64285714284688,-1.0,SL,2018Q2,2018,5,2018-05-08 12:30:00,2018Q2,2018
73,3076,2018-05-08 16:00:00,3082,2018-05-08 19:00:00,SELL,1309.84,1312.4307142857142,1312.4307142857142,1304.6585714285713,0.1,-26.607142857142843,-259.07142857142844,-1.0,SL,2018Q2,2018,6,2018-05-08 16:00:00,2018Q2,2018
74,3166,2018-05-10 15:00:00,3204,2018-05-11 11:00:00,BUY,1317.92,1322.977142857143,1315.3914285714286,1322.977142857143,0.1,49.87142857142935,505.7142857142935,1.9191863661352404,TP,2018Q2,2018,38,2018-05-10 15:00:00,2018Q2,2018
75,3206,2018-05-11 12:00:00,3218,2018-05-11 18:00:00,BUY,1323.28,1321.5003571428572,1321.5003571428572,1326.8392857142858,0.1,-18.496428571427895,-177.96428571427896,-1.0,SL,2018Q2,2018,12,2018-05-11 12:00:00,2018Q2,2018
76,3270,2018-05-14 21:00:00,3290,2018-05-15 08:00:00,SELL,1315.36,1310.9692857142857,1317.555357142857,1310.9692857142857,0.1,43.20714285714239,439.0714285714239,1.9072993851489821,TP,2018Q2,2018,20,2018-05-14 21:00:00,2018Q2,2018
