id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
26,1873,2018-04-02 12:30:00,1878,2018-04-02 15:00:00,BUY,1331.8,1335.1803571428572,1330.4478571428572,1335.1803571428572,0.1,33.10357142857292,338.0357142857292,2.327724761426649,TP,2018Q2,2018,5,2018-04-02 12:30:00,2018Q2,2018
27,1965,2018-04-04 12:30:00,1974,2018-04-04 17:00:00,BUY,1343.15,1340.279642857143,1340.279642857143,1350.325892857143,0.1,-29.40357142857074,-287.0357142857074,-1.0,SL,2018Q2,2018,9,2018-04-04 12:30:00,2018Q2,2018
28,2011,2018-04-05 12:30:00,2013,2018-04-05 13:30:00,SELL,1326.92,1328.9235714285714,1328.9235714285714,1321.9110714285714,0.1,-20.735714285713765,-200.35714285713766,-1.0,SL,2018Q2,2018,2,2018-04-05 12:30:00,2018Q2,2018
29,2057,2018-04-06 12:30:00,2063,2018-04-06 15:30:00,SELL,1324.78,1327.7703571428572,1327.7703571428572,1317.304107142857,0.1,-30.60357142857192,-299.0357142857192,-1.0,SL,2018Q2,2018,6,2018-04-06 12:30:00,2018Q2,2018
30,2103,2018-04-09 12:30:00,2108,2018-04-09 15:00:00,SELL,1328.87,1330.7224999999999,1330.7224999999999,1324.23875,0.1,-19.224999999999635,-185.24999999999636,-1.0,SL,2018Q2,2018,5,2018-04-09 12:30:00,2018Q2,2018
31,2149,2018-04-10 12:30:00,2177,2018-04-11 03:30:00,BUY,1336.31,1342.5483928571427,1333.8146428571429,1342.5483928571427,0.1,61.683928571427984,623.8392857142799,2.4044967283865097,TP,2018Q2,2018,28,2018-04-10 12:30:00,2018Q2,2018
32,2195,2018-04-11 12:30:00,2198,2018-04-11 14:00:00,BUY,1343.59,1348.1864285714287,1341.7514285714285,1348.1864285714287,0.1,45.264285714287595,459.642857142876,2.371631736527064,TP,2018Q2,2018,3,2018-04-11 12:30:00,2018Q2,2018
33,2241,2018-04-12 12:30:00,2249,2018-04-12 16:30:00,SELL,1346.9,1340.1767857142859,1349.5892857142858,1340.1767857142859,0.1,66.5321428571422,672.3214285714221,2.411208904996116,TP,2018Q2,2018,8,2018-04-12 12:30:00,2018Q2,2018
34,2379,2018-04-17 12:30:00,2393,2018-04-17 19:30:00,SELL,1343.22,1346.2114285714285,1346.2114285714285,1335.7414285714285,0.1,-30.614285714285142,-299.1428571428514,-1.0,SL,2018Q2,2018,14,2018-04-17 12:30:00,2018Q2,2018
35,2563,2018-04-23 12:30:00,2572,2018-04-23 17:00:00,SELL,1328.13,1322.6844642857145,1330.3082142857143,1322.6844642857145,0.1,53.75535714285597,544.5535714285597,2.391024622716536,TP,2018Q2,2018,9,2018-04-23 12:30:00,2018Q2,2018
36,2655,2018-04-25 12:30:00,2660,2018-04-25 15:00:00,SELL,1325.0,1320.1142857142856,1326.9542857142858,1320.1142857142856,0.1,48.15714285714357,488.5714285714357,2.37896965419896,TP,2018Q2,2018,5,2018-04-25 12:30:00,2018Q2,2018
37,2747,2018-04-27 12:30:00,2749,2018-04-27 13:30:00,SELL,1317.77,1319.6514285714286,1319.6514285714286,1313.0664285714286,0.1,-19.514285714286142,-188.14285714286143,-1.0,SL,2018Q2,2018,2,2018-04-27 12:30:00,2018Q2,2018
38,2793,2018-04-30 12:30:00,2800,2018-04-30 16:00:00,SELL,1316.82,1311.8673214285714,1318.8010714285715,1311.8673214285714,0.1,48.826785714285776,495.2678571428578,2.380550235068621,TP,2018Q2,2018,7,2018-04-30 12:30:00,2018Q2,2018
