quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,29,-48.489285714286154,373.44285714285706,421.93214285714316,0.885078000016928,-1.6720443349753846
2018Q3,2018,31,74.77142857143534,483.5785714285786,408.8071428571432,1.182901472926475,2.411981566820495
2018Q4,2018,36,-144.10714285714232,391.52857142857147,535.6357142857139,0.7309605408793296,-4.002976190476176
2019Q1,2019,38,-44.96428571428997,452.35714285714414,497.321428571434,0.9095870736086102,-1.1832706766918413
2019Q2,2019,32,-271.4964285714267,281.7714285714284,553.2678571428551,0.5092857373398331,-8.484263392857084
2019Q3,2019,33,-175.98214285713829,632.5571428571428,808.5392857142815,0.7823455879429876,-5.332792207792069
2019Q4,2019,37,-191.30714285713418,452.03571428571985,643.3428571428542,0.7026357862948114,-5.170463320463086
2020Q1,2020,31,349.0142857142889,1323.2214285714263,974.2071428571376,1.3582546979595178,11.258525345622223
2020Q2,2020,31,-12.528571428576285,1068.521428571426,1081.0500000000025,0.9884107382372911,-0.40414746543794466
2020Q3,2020,34,-576.1000000000026,1009.4142857142845,1585.514285714287,0.6366478654965477,-16.944117647058903
2020Q4,2020,31,17.471428571428238,1034.2285714285745,1016.7571428571464,1.0171834825003858,0.5635944700460722
2021Q1,2021,33,454.28571428571047,1415.0857142857087,960.7999999999986,1.4728202688235958,13.76623376623365
2021Q2,2021,21,41.153571428572135,612.6285714285746,571.4750000000025,1.0720128989519608,1.9596938775510542
2021Q3,2021,29,-48.3499999999962,710.0428571428578,758.3928571428542,0.9362467624205366,-1.6672413793102139
2021Q4,2021,26,-115.27142857143032,573.449999999999,688.7214285714294,0.8326298213044852,-4.43351648351655
2022Q1,2022,32,24.957142857142657,1139.0571428571445,1114.1000000000022,1.022401169425673,0.779910714285708
2022Q2,2022,32,40.34285714286398,1004.2642857142911,963.9214285714274,1.0418528481129976,1.2607142857144993
2022Q3,2022,41,164.5535714285699,1224.3285714285719,1059.7750000000021,1.1552721770456649,4.0135017421602415
2022Q4,2022,34,-310.03214285714546,777.9357142857128,1087.9678571428585,0.7150355676211525,-9.118592436974867
2023Q1,2023,17,132.82857142857034,644.4428571428564,511.61428571428604,1.2596263926507112,7.813445378151196
2023Q2,2023,29,-565.8714285714249,462.48571428571404,1028.357142857139,0.4497325831770522,-19.51280788177327
2023Q3,2023,21,-319.9392857142786,203.02142857143252,522.9607142857112,0.3882154491255246,-15.235204081632313
2023Q4,2023,31,329.97499999999786,989.7285714285597,659.753571428562,1.500148865106564,10.644354838709608
2024Q1,2024,27,-194.45357142857483,510.74285714285395,705.1964285714289,0.7242561596313035,-7.201984126984253
2024Q2,2024,36,207.77142857142263,1564.7214285714228,1356.9500000000007,1.1531164955019875,5.771428571428406
2024Q3,2024,28,-116.88571428571294,1054.878571428571,1171.764285714284,0.9002480996299851,-4.174489795918319
2024Q4,2024,34,-606.7428571428482,997.2357142857204,1603.9785714285686,0.6217263322898021,-17.84537815126024
2025Q1,2025,25,-103.72857142857359,1050.6785714285702,1154.4071428571438,0.9101455911197442,-4.149142857142944
2025Q2,2025,33,2729.6035714285745,4764.014285714289,2034.4107142857147,2.3417170644359997,82.71525974025984
2025Q3,2025,26,-340.7857142857329,1255.0857142857053,1595.8714285714384,0.7864579137237947,-13.107142857143574
2025Q4,2025,38,1698.7321428571415,5477.185714285709,3778.453571428565,1.4495839662295715,44.70347744360899
2026Q1,2026,20,5517.614285714287,8477.921428571433,2960.3071428571466,2.863865477279141,275.88071428571436
2026Q2,2026,24,1576.660714285707,4281.721428571418,2705.0607142857107,1.5828559432914744,65.69419642857112
