window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-3468.4964285714127,0.8632659724411347,False,False
2018Q3->2020Q2,8,-2838.135714285689,0.8963106336017138,False,False
2018Q4->2020Q3,8,-3769.710714285678,0.883557192577493,False,False
2019Q1->2020Q4,8,-3461.1249999999527,0.9007389614389497,False,False
2019Q2->2021Q1,8,-2884.3714285713854,0.9234687089566249,False,False
2019Q3->2021Q2,8,-3819.7749999999505,0.9042699667189662,False,False
2019Q4->2021Q3,8,-4809.2607142856505,0.8784041221090481,False,False
2020Q1->2021Q4,8,-4100.799999999956,0.8986472578133202,False,False
2020Q2->2022Q1,8,-4239.099999999944,0.8950452837102448,False,False
2020Q3->2022Q2,8,-4454.785714285672,0.8891865811411979,False,False
2020Q4->2022Q3,8,-5118.378571428546,0.865384546743437,False,False
2021Q1->2022Q4,8,-5739.992857142828,0.8482407347605074,False,False
2021Q2->2023Q1,8,-4928.071428571373,0.8675273780528212,False,False
2021Q3->2023Q2,8,-3632.6607142856624,0.9012883192010728,False,False
2021Q4->2023Q3,8,-1821.9642857142353,0.9488952395988328,False,False
2022Q1->2023Q4,8,-1026.485714285674,0.9711870880429072,False,False
2022Q2->2024Q1,8,-384.8357142856744,0.9885039420146506,False,False
2022Q3->2024Q2,8,-567.3357142856923,0.9842141299109125,False,False
2022Q4->2024Q3,8,-532.5928571428282,0.9861650666029879,False,False
2023Q1->2024Q4,8,-823.3107142857084,0.9801248016269374,False,False
2023Q2->2025Q1,8,-2512.432142857163,0.9432655428988999,False,False
2023Q3->2025Q2,8,-1228.4892857142877,0.9771645731132709,False,False
2023Q4->2025Q3,8,-3251.060714285731,0.9460324149248873,False,False
2024Q1->2025Q4,8,-6121.114285714328,0.9185992114261791,False,False
2024Q2->2026Q1,8,-4100.060714285752,0.9615172543115035,False,False
2024Q3->2026Q2,8,-3030.232142857153,0.974810359606821,False,False
