window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-791.5714285714328,0.8360993963541646,False,False
2018Q3->2019Q2,4,394.7714285714303,1.0864733944265124,True,False
2018Q4->2019Q3,4,-92.45714285713916,0.9842676349493329,False,False
2019Q1->2019Q4,4,-814.9214285714318,0.8747489385293928,False,False
2019Q2->2020Q1,4,-1814.2714285714314,0.8079355747327429,False,False
2019Q3->2020Q2,4,-2405.9321428571297,0.786351047105393,False,False
2019Q4->2020Q3,4,-2520.1464285714237,0.8040929316250215,False,False
2020Q1->2020Q4,4,-2334.2732142857076,0.8348536680950291,False,False
2020Q2->2021Q1,4,-1380.2249999999863,0.8948009546944785,False,False
2020Q3->2021Q2,4,-1993.6946428571296,0.8419738460515025,False,False
2020Q4->2021Q3,4,-1060.93571428569,0.9019734532197502,False,False
2021Q1->2021Q4,4,-1401.1946428571268,0.866245392042456,False,False
2021Q2->2022Q1,4,-2311.7107142857103,0.7802691374545502,False,False
2021Q3->2022Q2,4,-2835.3035714285784,0.751337615289251,False,False
2021Q4->2022Q3,4,-2589.478571428571,0.7737025068149488,False,False
2022Q1->2022Q4,4,-1335.9017857142885,0.8770430101694824,False,False
2022Q2->2023Q1,4,-396.29821428569767,0.9618685275447918,False,False
2022Q3->2023Q2,4,-287.25714285712263,0.9718674504737109,False,False
2022Q4->2023Q3,4,-641.451785714283,0.9341058494718026,False,False
2023Q1->2023Q4,4,-646.12678571428,0.9344873887259172,False,False
2023Q2->2024Q1,4,-285.13750000001403,0.96978103709311,False,False
2023Q3->2024Q2,4,182.7821428571168,1.01675355684503,True,False
2023Q4->2024Q3,4,-397.5821428571628,0.9692484696470787,False,False
2024Q1->2024Q4,4,653.0053571428455,1.0473073284877612,True,False
2024Q2->2025Q1,4,186.95714285717617,1.011760189014915,True,False
2024Q3->2025Q2,4,3579.5785714286076,1.2052085372215648,True,True
2024Q4->2025Q3,4,4620.737500000024,1.2476567668263363,True,True
2025Q1->2025Q4,4,3668.8196428571873,1.1398038360437337,True,False
2025Q2->2026Q1,4,7185.192857142805,1.19231594258092,True,False
2025Q3->2026Q2,4,3132.728571428558,1.075213766090335,True,False
