window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-960.8821428571148,0.8484260186217554,False,False
2018Q3->2020Q2,8,-1183.3499999999744,0.8348953277696863,False,False
2018Q4->2020Q3,8,-1934.1071428571222,0.7780329013811121,False,False
2019Q1->2020Q4,8,-1860.382142857121,0.8041241300110985,False,False
2019Q2->2021Q1,8,-1571.871428571405,0.8480670249893868,False,False
2019Q3->2021Q2,8,-1621.8892857142619,0.8474804308159211,False,False
2019Q4->2021Q3,8,-1368.114285714263,0.8691448188696664,False,False
2020Q1->2021Q4,8,-1242.1321428571346,0.8834235038075398,False,False
2020Q2->2022Q1,8,-1673.5464285714272,0.8477130124122573,False,False
2020Q3->2022Q2,8,-1600.7678571428473,0.8555439208167398,False,False
2020Q4->2022Q3,8,-693.571428571421,0.932045486833551,False,False
2021Q1->2022Q4,8,-983.6357142857137,0.9018831923426865,False,False
2021Q2->2023Q1,8,-1230.2107142857126,0.8719332352548607,False,False
2021Q3->2023Q2,8,-1949.8464285714304,0.8069590724536828,False,False
2021Q4->2023Q3,8,-2224.703571428565,0.7769748678408975,False,False
2022Q1->2023Q4,8,-1806.349999999991,0.8184645843383185,False,False
2022Q2->2024Q1,8,-1623.5749999999955,0.823920021287581,False,False
2022Q3->2024Q2,8,-1456.696428571432,0.8468394381640626,False,False
2022Q4->2024Q3,8,-1681.042857142859,0.8252359558905425,False,False
2023Q1->2024Q4,8,-1501.9321428571384,0.8518949088159545,False,False
2023Q2->2025Q1,8,-1972.1464285714335,0.818084274728485,False,False
2023Q3->2025Q2,8,2484.3535714285676,1.2112669383257701,True,True
2023Q4->2025Q3,8,2348.16071428568,1.1774630065537275,True,False
2024Q1->2025Q4,8,4133.049999999969,1.245308263823381,True,True
2024Q2->2026Q1,8,8820.532142857128,1.4240702345415404,True,True
2024Q3->2026Q2,8,10717.578571428558,1.4676065371254332,True,True
