quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,70,-729.9142857142936,758.3357142857124,1488.2500000000061,0.5095486069448744,-10.427346938775623
2018Q3,2018,72,-64.31785714286028,1157.1214285714295,1221.4392857142898,0.9473425671704611,-0.8933035714286149
2018Q4,2018,66,48.67500000001094,1068.1214285714336,1019.4464285714232,1.0477465010772757,0.7375000000001658
2019Q1,2019,63,-267.171428571427,790.9071428571426,1058.07857142857,0.7474937724041565,-4.240816326530587
2019Q2,2019,74,636.5607142857111,1763.7357142857165,1127.1750000000059,1.564739915528385,8.602171814671772
2019Q3,2019,69,-620.6357142857119,1821.1428571428596,2441.778571428571,0.7458263736328039,-8.994720496894375
2019Q4,2019,67,-530.0392857142829,1046.5714285714282,1576.610714285711,0.6638109325836854,-7.91103411513855
2020Q1,2020,77,-1404.6071428571452,2621.900000000001,4026.507142857144,0.6511599028580248,-18.24165120593695
2020Q2,2020,72,280.7142857142934,3244.442857142858,2963.7285714285636,1.09471659733637,3.8988095238096303
2020Q3,2020,76,-1011.7000000000082,3090.3642857142886,4102.064285714297,0.7533680777448275,-13.311842105263267
2020Q4,2020,76,-135.35714285714948,2853.1999999999994,2988.5571428571484,0.9547081965018933,-1.781015037594072
2021Q1,2021,70,-456.50714285714116,2496.5142857142846,2953.021428571425,0.8454101489273704,-6.521530612244874
2021Q2,2021,70,-708.0035714285617,1742.2500000000014,2450.2535714285627,0.7110488564594657,-10.114336734693739
2021Q3,2021,78,97.17857142856963,2419.978571428574,2322.800000000003,1.0418368225540602,1.2458791208790978
2021Q4,2021,72,-668.3678571428575,1835.5928571428537,2503.9607142857108,0.7330757414325016,-9.28288690476191
2022Q1,2022,67,-993.1750000000122,1961.1785714285666,2954.353571428577,0.6638266287403911,-14.82350746268675
2022Q2,2022,76,-216.2499999999958,2911.9142857142865,3128.16428571428,0.9308699990638071,-2.84539473684205
2022Q3,2022,74,492.06785714286815,2958.5428571428642,2466.4749999999945,1.1995024709931668,6.649565637065786
2022Q4,2022,61,782.482142857145,2684.0642857142916,1901.5821428571467,1.4114900562125903,12.827576112412213
2023Q1,2023,68,105.64642857144693,2597.3142857142907,2491.667857142842,1.0423998841854436,1.5536239495801019
2023Q2,2023,74,-472.7000000000036,2489.157142857141,2961.857142857143,0.8404041865624843,-6.387837837837887
2023Q3,2023,74,-420.45714285714615,1618.5785714285757,2039.035714285722,0.7937960870859817,-5.681853281853327
2023Q4,2023,67,196.9428571428562,2392.042857142858,2195.1000000000013,1.0897193098915112,2.939445628997854
2024Q1,2024,66,5.3678571428452955,2136.2214285714226,2130.853571428577,1.0025191112213527,0.08133116883098933
2024Q2,2024,86,-984.4892857142761,3676.4071428571588,4660.896428571432,0.7887768370738031,-11.447549833886931
2024Q3,2024,74,-835.7535714285874,3040.064285714282,3875.817857142867,0.7843671704313069,-11.293967181467398
2024Q4,2024,64,1193.2571428571468,4101.835714285711,2908.578571428563,1.4102543952495235,18.64464285714292
2025Q1,2025,77,-305.6321428571132,3746.628571428575,4052.2607142856878,0.9245773743580593,-3.969248608533938
2025Q2,2025,73,1220.9749999999908,7523.82142857143,6302.846428571437,1.1937180310256634,16.725684931506724
2025Q3,2025,81,350.41071428570467,5383.985714285712,5033.575000000005,1.0696146802790674,4.326058201058082
2025Q4,2025,82,-889.4035714285542,9879.23571428573,10768.639285714291,0.9174079892704322,-10.846385017421392
2026Q1,2026,69,502.0928571428052,16592.2071428571,16090.114285714297,1.0312050522592366,7.276708074533409
2026Q2,2026,60,-92.110714285693,9410.271428571452,9502.38214285715,0.9903065659851475,-1.5351785714282167
