year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,402,-1293.7107142857185,0.8229104386039094,-3.2181858564321355,False
2019,599,-2683.071428571431,0.8018114129780997,-4.479251132840453,True
2020,508,-3300.6285714285714,0.8615302369959099,-6.497300337457817,True
2021,549,-5021.046428571419,0.752515564452686,-9.145804059328631,True
2022,544,-1026.732142857159,0.9502990424935093,-1.8873752626050717,True
2023,548,1021.2678571428631,1.058518611744651,1.8636274765380714,True
2024,574,-3334.0857142857385,0.8777848617469581,-5.808511697361914,True
2025,581,-633.3571428571249,0.9871429008498277,-1.0901155642979774,True
2026,286,4818.732142857167,1.0869277733026095,16.84871378621387,False
