quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,56,-597.428571428581,890.9142857142818,1488.342857142863,0.5985947938263023,-10.668367346938947
2018Q3,2018,59,-444.8428571428566,1007.9571428571436,1452.8000000000006,0.6938030994336063,-7.539709443099264
2018Q4,2018,56,190.5571428571631,1307.800000000005,1117.2428571428422,1.1705601800350554,3.402806122449341
2019Q1,2019,52,-224.64285714285455,880.2857142857181,1104.928571428573,0.7966901545025559,-4.3200549450548955
2019Q2,2019,64,577.9999999999973,1909.5285714285749,1331.528571428578,1.434087568530256,9.031249999999957
2019Q3,2019,58,-611.7142857142842,2042.5000000000052,2654.214285714289,0.769530934632257,-10.546798029556625
2019Q4,2019,64,-758.9000000000053,1287.8714285714211,2046.7714285714267,0.6292209333165791,-11.857812500000083
2020Q1,2020,61,-818.0571428571354,3285.771428571434,4103.828571428568,0.8006600108609403,-13.41077283372353
2020Q2,2020,54,207.22857142857484,3151.9000000000005,2944.6714285714243,1.070374089760198,3.837566137566201
2020Q3,2020,63,172.44285714284968,4170.914285714284,3998.471428571434,1.0431271950352439,2.7371882086166615
2020Q4,2020,64,-805.2857142857098,2782.200000000007,3587.4857142857154,0.7755292206240759,-12.582589285714215
2021Q1,2021,59,56.15714285714026,3188.0285714285715,3131.871428571429,1.0179308583183946,0.9518159806294959
2021Q2,2021,55,-609.0285714285674,1890.5000000000018,2499.5285714285683,0.7563426246092138,-11.07324675324668
2021Q3,2021,71,207.25714285714088,2938.200000000002,2730.94285714286,1.0758921565550357,2.9191146881287446
2021Q4,2021,68,-988.6857142857141,2143.6000000000013,3132.2857142857147,0.6843564717686768,-14.539495798319324
2022Q1,2022,55,-885.5714285714328,2172.2285714285754,3057.800000000006,0.7103893555590853,-16.101298701298777
2022Q2,2022,59,-2074.228571428562,1852.4142857142872,3926.6428571428505,0.4717552252924174,-35.15641646489088
2022Q3,2022,56,1064.7000000000057,3308.4285714285743,2243.728571428567,1.4745226377012794,19.012500000000102
2022Q4,2022,48,669.057142857147,2708.871428571427,2039.8142857142798,1.3279990475323413,13.938690476190564
2023Q1,2023,54,463.34285714286335,3008.0714285714316,2544.728571428567,1.182079480831526,8.580423280423396
2023Q2,2023,62,-932.157142857146,2465.728571428575,3397.8857142857196,0.7256655399155777,-15.034792626728162
2023Q3,2023,59,156.22857142857245,2034.900000000001,1878.671428571429,1.083159071380231,2.6479418886198722
2023Q4,2023,51,957.4285714285741,2959.2857142857183,2001.8571428571431,1.4782701776921447,18.77310924369753
2024Q1,2024,56,-73.24285714285362,2438.785714285717,2512.0285714285696,0.9708431432763521,-1.3079081632652432
2024Q2,2024,73,-833.9142857143071,4402.000000000004,5235.91428571431,0.8407318683597321,-11.423483365949412
2024Q3,2024,66,-847.4571428571572,3738.942857142858,4586.400000000013,0.8152238917545018,-12.840259740259958
2024Q4,2024,55,1690.0857142856912,4810.42857142856,3120.3428571428667,1.5416346189063388,30.728831168830748
2025Q1,2025,68,-740.4857142856849,4212.971428571446,4953.457142857129,0.850511331191497,-10.889495798318896
2025Q2,2025,62,3248.0285714285656,9814.185714285713,6566.157142857148,1.4946620223614147,52.38755760368654
2025Q3,2025,62,1776.2142857143015,6306.042857142862,4529.8285714285585,1.3921151226158088,28.648617511520992
2025Q4,2025,67,922.7142857143144,12300.985714285747,11378.271428571436,1.0810944168019518,13.77185501066141
2026Q1,2026,56,3357.042857142824,19234.671428571386,15877.62857142857,1.211432257785885,59.947193877550426
2026Q2,2026,55,-2617.7428571428763,9690.77142857142,12308.514285714302,0.7873225966694349,-47.595324675325024
